Position,RadialVelocity
0.0,5.37419e-05
0.0196636,0.000106455
0.0361074,0.000192474
0.0498585,0.000263754
0.0613579,0.000324087
0.0709742,0.000374345
0.0790159,0.000416263
0.0857408,0.000451171
0.0913645,0.000480275
0.0960673,0.000504524
0.1,0.000524735
0.104978,0.00055025
0.110156,0.00057669
0.115543,0.000604081
0.121147,0.000632459
0.126976,0.000661839
0.133041,0.000692246
0.139351,0.0007237
0.145914,0.00075622
0.152743,0.000789823
0.159846,0.000824524
0.167236,0.000860335
0.174923,0.000897264
0.182921,0.000935316
0.19124,0.000974488
0.199896,0.00101478
0.2089,0.00105617
0.218266,0.00109865
0.228011,0.00114219
0.238148,0.00118676
0.248694,0.0012323
0.259665,0.00127876
0.271078,0.00132608
0.282951,0.00137417
0.295303,0.00142292
0.308152,0.00147224
0.32152,0.00152197
0.335426,0.00157198
0.349892,0.00162207
0.364942,0.00167206
0.380599,0.0017217
0.396886,0.00177076
0.41383,0.00181894
0.431457,0.00186594
0.449795,0.00191139
0.468871,0.00195492
0.488717,0.0019961
0.509362,0.00203449
0.53084,0.00206958
0.553183,0.00210084
0.576426,0.0021277
0.600607,0.00214956
0.625762,0.00216575
0.651932,0.00217561
0.679155,0.00217841
0.707477,0.00217343
0.736939,0.0021599
0.76759,0.00213705
0.799476,0.00210409
0.832647,0.00206019
0.867155,0.0020046
0.903053,0.00193654
0.940399,0.00185532
0.97925,0.00176031
1.01967,0.00165094
1.06171,0.00152659
1.10545,0.00138667
1.15096,0.00123092
1.1983,0.0010594
1.24754,0.000872289
1.29877,0.000669727
1.35207,0.00045197
1.40751,0.000219717
1.46519,-2.58267e-05
1.5252,-0.000283043
1.58762,-0.000549931
1.65256,-0.000824004
1.72011,-0.00110211
1.79039,-0.00138031
1.8635,-0.00165392
1.93956,-0.00191784
2.01868,-0.00216725
2.101,-0.00239862
2.18663,-0.0026106
2.27571,-0.00280424
2.36838,-0.00298234
2.46479,-0.00314837
2.56508,-0.00330547
2.66942,-0.00345587
2.77796,-0.00360036
2.89088,-0.00373778
3.00835,-0.00386443
3.13055,-0.00397298
3.25768,-0.00405237
3.38993,-0.00409873
3.52751,-0.00412768
3.67064,-0.00415958
3.81954,-0.00419812
3.97444,-0.00423446
4.13558,-0.00425698
4.30322,-0.00425323
4.47761,-0.00421487
4.65904,-0.0041411
4.84778,-0.00403601
5.04412,-0.0039056
5.24838,-0.00376273
5.46087,-0.00362175
5.68192,-0.00349131
5.91189,-0.00335383
6.15112,-0.00322175
6.4,-0.00316528
