Position,AxialVelocity
0.0,0.134909
0.0196636,0.134853
0.0361074,0.134721
0.0498585,0.134552
0.0613579,0.134368
0.0709742,0.134186
0.0790159,0.134014
0.0857408,0.133857
0.0913645,0.133715
0.0960673,0.13359
0.1,0.133481
0.104978,0.133337
0.110156,0.13318
0.115543,0.133008
0.121147,0.132822
0.126976,0.132619
0.133041,0.132399
0.139351,0.132159
0.145914,0.131899
0.152743,0.131617
0.159846,0.131311
0.167236,0.130979
0.174923,0.130619
0.182921,0.130229
0.19124,0.129808
0.199896,0.129352
0.2089,0.128859
0.218266,0.128326
0.228011,0.127752
0.238148,0.127132
0.248694,0.126465
0.259665,0.125746
0.271078,0.124972
0.282951,0.124141
0.295303,0.123248
0.308152,0.12229
0.32152,0.121264
0.335426,0.120165
0.349893,0.11899
0.364942,0.117734
0.380599,0.116395
0.396886,0.114968
0.41383,0.11345
0.431457,0.111837
0.449795,0.110125
0.468871,0.108313
0.488717,0.106396
0.509362,0.104372
0.53084,0.10224
0.553183,0.099997
0.576426,0.0976424
0.600607,0.0951756
0.625762,0.0925968
0.651932,0.0899069
0.679155,0.0871074
0.707477,0.0842011
0.73694,0.0811913
0.76759,0.0780827
0.799476,0.0748806
0.832647,0.0715917
0.867155,0.0682238
0.903053,0.0647858
0.940399,0.0612875
0.97925,0.0577403
1.01967,0.0541565
1.06171,0.0505494
1.10545,0.0469334
1.15096,0.043324
1.1983,0.0397373
1.24754,0.0361906
1.29877,0.0327013
1.35207,0.029288
1.40751,0.0259691
1.46519,0.0227637
1.5252,0.019691
1.58762,0.0167702
1.65256,0.0140209
1.72011,0.0114626
1.79039,0.00911532
1.8635,0.00700011
1.93956,0.00513967
2.01868,0.00355942
2.101,0.00228738
2.18663,0.0013487
2.27571,0.000745535
2.36838,0.000427539
2.46479,0.000294372
2.56508,0.00024595
2.66942,0.000222749
2.77796,0.000201528
2.89088,0.000176403
3.00835,0.00014726
3.13055,0.00011526
3.25768,8.18358e-05
3.38993,4.85064e-05
3.52751,1.67768e-05
3.67064,-1.20305e-05
3.81954,-3.69778e-05
3.97444,-5.763e-05
4.13558,-7.39755e-05
4.30322,-8.6203e-05
4.47762,-9.45177e-05
4.65904,-9.9065e-05
4.84778,-9.99256e-05
5.04412,-9.71247e-05
5.24838,-9.06349e-05
5.46087,-8.02788e-05
5.68192,-6.60301e-05
5.91189,-4.72976e-05
6.15112,-2.63139e-05
6.4,-1.58381e-05
