Position,RadialVelocity
0.0,3.76625e-05
0.0196636,7.43521e-05
0.0361074,0.000134123
0.0498585,0.000183792
0.0613579,0.000226009
0.0709742,0.000261182
0.0790159,0.000290543
0.0857408,0.000315019
0.0913645,0.000335447
0.0960673,0.000352489
0.1,0.000366711
0.104978,0.000384686
0.110156,0.000403338
0.115543,0.000422687
0.121147,0.000442767
0.126976,0.000463592
0.133041,0.000485187
0.139351,0.000507571
0.145914,0.000530767
0.152743,0.000554796
0.159846,0.000579677
0.167236,0.000605431
0.174923,0.000632075
0.182921,0.000659626
0.19124,0.0006881
0.199896,0.000717511
0.2089,0.00074787
0.218266,0.000779185
0.228011,0.000811461
0.238148,0.000844699
0.248694,0.000878898
0.259665,0.00091405
0.271078,0.000950141
0.282951,0.000987152
0.295303,0.00102506
0.308152,0.00106382
0.32152,0.00110339
0.335426,0.00114373
0.349893,0.00118476
0.364942,0.00122641
0.380599,0.00126858
0.396886,0.00131117
0.41383,0.00135405
0.431457,0.00139709
0.449795,0.00144011
0.468871,0.00148294
0.488717,0.00152537
0.509362,0.00156717
0.53084,0.00160808
0.553183,0.00164781
0.576426,0.00168606
0.600607,0.00172247
0.625762,0.00175668
0.651932,0.00178827
0.679155,0.0018168
0.707477,0.00184179
0.73694,0.00186275
0.76759,0.00187912
0.799476,0.00189035
0.832647,0.00189583
0.867155,0.00189496
0.903053,0.00188707
0.940399,0.00187153
0.97925,0.00184766
1.01967,0.00181475
1.06171,0.00177219
1.10545,0.00171932
1.15096,0.0016555
1.1983,0.00158016
1.24754,0.00149276
1.29877,0.00139282
1.35207,0.00127998
1.40751,0.00115394
1.46519,0.00101454
1.5252,0.000861771
1.58762,0.00069576
1.65256,0.000516831
1.72011,0.000325513
1.79039,0.000122564
1.8635,-9.09989e-05
1.93956,-0.000313867
2.01868,-0.000544403
2.101,-0.000780606
2.18663,-0.00102006
2.27571,-0.00125989
2.36838,-0.00149667
2.46479,-0.00172641
2.56508,-0.00194446
2.66942,-0.00214557
2.77796,-0.00232405
2.89088,-0.00247416
3.00835,-0.00259101
3.13055,-0.00267143
3.25768,-0.00271496
3.38993,-0.00272865
3.52751,-0.00272652
3.67064,-0.00271822
3.81954,-0.00270435
3.97444,-0.00268125
4.13558,-0.0026454
4.30322,-0.00259509
4.47762,-0.00253102
4.65904,-0.00245724
4.84778,-0.00237957
5.04412,-0.00230296
5.24838,-0.00222749
5.46087,-0.00215322
5.68192,-0.00208031
5.91189,-0.00200923
6.15112,-0.00193192
6.4,-0.00188797
