x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,0.6121807297,0.08920667367,0.001665250883,0.0015549605479231363,0.0016962953409448082,0.000683346930858034
5.0,0.6233368149,0.08632977096,0.001499481722,0.0015049761442721154,0.0016485157889426607,0.0006630395649943151
5.0,0.6346543703,0.08345914146,0.00132875301,0.0014546689584742584,0.0015999849176952141,0.0006423735867714071
5.0,0.6461357329,0.08059714236,0.001153219512,0.0014041130065918872,0.0015507737093503758,0.0006213914967495582
5.0,0.6577832735,0.07774616041,0.000973052175,0.0013533842214478993,0.0015009565903375936,0.0006001370627908642
5.0,0.6695993975,0.07490860856,0.0007884384307,0.001302560184634674,0.001450611228713195,0.0005786551668584672
5.0,0.6815865448,0.07208692262,0.000599582468,0.0012517198551235736,0.0013998182938891176,0.0005569916262961261
5.0,0.6937471908,0.06928355809,0.0004067055201,0.0012009432619646632,0.0013486611673187692,0.0005351930420727579
5.0,0.7060838467,0.06650098682,0.0002100461845,0.0011503111866235588,0.0012972256637652617,0.0005133066592389208
5.0,0.7185990599,0.06374169376,9.860725687e-06,0.0010999083478060582,0.0012456032064047428,0.0004913801106299474
5.0,0.7312954149,0.06100817468,-0.000193576558,0.0010498385370695943,0.0011939060268438076,0.0004694614106053026
5.0,0.7441755335,0.0583029335,-0.0003999730611,0.0010002078683190947,0.0011422504744549645,0.00044759875247685243
5.0,0.7572420753,0.05562847808,-0.0006090177606,0.0009511039316570124,0.0010907361274560899,0.00042584013384310606
5.0,0.7704977387,0.05298731594,-0.0008203810992,0.0009026087090020219,0.0010394586997821893,0.000404233277881858
5.0,0.783945261,0.05038195072,-0.001033714828,0.000854803059998912,0.0009885145004708278,0.0003828254402360759
5.0,0.797587419,0.04781487896,-0.001248651845,0.0008077663664235139,0.0009380000501731571,0.0003616631999116328
5.0,0.8114270298,0.04528858726,-0.00146480606,0.00076157619931232,0.0008880116918073903,0.00034079225131590155
5.0,0.8254669514,0.04280554974,-0.001681772181,0.0007163079800283103,0.0008386451814062157,0.000320257219991557
5.0,0.839710083,0.04036822582,-0.001899125437,0.0006720346474371179,0.000789995298385402,0.00030010148931174677
5.0,0.8541593657,0.03797905832,-0.002116421272,0.0006288263430830792,0.0007421554760541815,0.000280367024604744
5.0,0.8688177834,0.03564047208,-0.00233319502,0.0005867501214810997,0.0006952174379117673,0.00026109419305421803
5.0,0.883688363,0.0333548733,-0.002548961504,0.0005458696807739798,0.0006492708229347476,0.00024232158800856492
5.0,0.8987741753,0.03112464982,-0.002763214449,0.0005062451114542276,0.0006044028355220358,0.00022408588184100244
5.0,0.9140783356,0.02895217219,-0.002975425732,0.0004679326659018741,0.0005606978878372853,0.00020642169662564604
5.0,0.929604004,0.0268397959,-0.003185044229,0.0004309845586170198,0.0005182373326423989,0.00018936148774623105
5.0,0.9453543867,0.02478986499,-0.00339149481,0.00039544881258148453,0.0004770992732562212,0.00017293541339502683
5.0,0.9613327362,0.0228047174,-0.003594177072,0.0003613691324652472,0.00043735820677208025,0.0001571712638336437
5.0,0.9775423519,0.0208866924,-0.003792462763,0.0003287848165124947,0.00039908481512728475,0.00014209440136888133
5.0,0.9939865811,0.01903814046,-0.00398569333,0.0002977307140829548,0.0003623459468827037,0.0001277277080827879
5.0,1.01066882,0.01726143587,-0.004173177011,0.00026823722105896324,0.0003272044656240108,0.00011409159365452945
5.0,1.027592512,0.01555899291,-0.004354184573,0.00024033033123996124,0.0002937192080937932,0.00010120399630561157
5.0,1.044761154,0.013933286,-0.004527944485,0.0002140317398859546,0.0002619450199396702,8.908045795263622e-05
5.0,1.062178289,0.01238687432,-0.004693636793,0.00018935898627480367,0.00023193299851104906,7.773413268685834e-05
5.0,1.079847516,0.01092243197,-0.004850387791,0.00016632564072326035,0.00020372991996098116,6.717608814735752e-05
5.0,1.097772482,0.009542780427,-0.004997253517,0.00014494149023950136,0.0001773801878016857,5.7415286485522e-05
5.0,1.115956889,0.008250926239,-0.005133211611,0.00012521284679293808,0.00015292391763183056,4.8458724636253375e-05
5.0,1.134404493,0.007050099519,-0.005257165527,0.00010714266649029306,0.0001303981104005885,4.03116989633393e-05
5.0,1.153119101,0.005943776344,-0.005367922264,9.073057774167977e-05,0.00010983734053782825,3.2977896398514125e-05
5.0,1.17210458,0.004935672766,-0.005464186028,7.59726911606159e-05,9.127166389328296e-05,2.6459286118222815e-05
5.0,1.19136485,0.004029670198,-0.005544579021,6.286073814003829e-05,7.472634251776409e-05,2.0755552099045504e-05
5.0,1.210903887,0.003229599117,-0.005607680287,5.1380245366946e-05,6.021801239227699e-05,1.586291159920115e-05
5.0,1.230725728,0.002538772774,-0.005652127142,4.150706866545752e-05,4.77482155746926e-05,1.177131334869224e-05
5.0,1.250834464,0.00195913562,-0.005676800037,3.3201632474504406e-05,3.729298941877772e-05,8.459360220584537e-06
5.0,1.271234248,0.001489955754,-0.005681141937,2.6400721618353683e-05,2.8783857210171097e-05,5.885975142142509e-06
5.0,1.291929293,0.001126279212,-0.005665475952,2.1007709524595023e-05,2.2093503498038957e-05,3.982068206819728e-06
5.0,1.312923873,0.000857797474,-0.00563133144,1.688468843137266e-05,1.7018426373497515e-05,2.646125124014382e-06
5.0,1.334222322,0.0006691807213,-0.005581572552,1.385179536141726e-05,1.3286727627843145e-05,1.7534293317750527e-06
5.0,1.35582904,0.0005422378443,-0.005519854285,1.1699273072741549e-05,1.0595311648762479e-05,1.1794522772145245e-06
5.0,1.377748487,0.0004590729037,-0.00544986435,1.0212044873491695e-05,8.65109614699282e-06,8.196965253073823e-07
5.0,1.39998519,0.0004047341815,-0.00537480494,9.196794637740949e-06,7.211010230914476e-06,5.979601681354281e-07
5.0,1.422543741,0.0003682922253,-0.005297090366,8.499707665479568e-06,6.097798117589743e-06,4.642510834849789e-07
5.0,1.445428798,0.0003425398622,-0.005218340889,8.010089074215698e-06,5.194115818088308e-06,3.8689842384081684e-07
5.0,1.468645087,0.0003230446303,-0.005139566201,7.653721581991917e-06,4.4280182227624466e-06,3.4598441550891577e-07
5.0,1.492197403,0.0003071874279,-0.005061365202,7.38287306290835e-06,3.7571282495067805e-06,3.2885723606165254e-07
5.0,1.516090608,0.0002934442934,-0.004984083158,7.1673103998020226e-06,3.1567383897519874e-06,3.2741312859466425e-07
5.0,1.540329637,0.0002809260415,-0.004907915356,6.987824705752823e-06,2.612112360385233e-06,3.3642428408781166e-07
5.0,1.564919496,0.0002691061339,-0.004832970194,6.832035664474437e-06,2.1140130654886794e-06,3.524898280364396e-07
5.0,1.589865261,0.0002576659174,-0.004759305924,6.691805070470779e-06,1.6562243286577504e-06,3.733737726762771e-07
5.0,1.615172084,0.0002464074413,-0.00468695165,6.561658323104825e-06,1.2342207620693827e-06,3.97592843892079e-07
5.0,1.640845191,0.0002352040109,-0.004615919376,6.437820465292221e-06,8.444740645787853e-07,4.241552939362186e-07
5.0,1.666889884,0.0002239718112,-0.00454621104,6.317629899006818e-06,4.840962696415936e-07,4.5238679950286115e-07
5.0,1.69331154,0.0002126535932,-0.004477822633,6.199185513633235e-06,1.506496282933884e-07,4.818089751233461e-07
5.0,1.720115616,0.0002012092911,-0.004410746567,6.0811195263723514e-06,-1.5797340066752557e-07,5.120635524963232e-07
5.0,1.747307647,0.0001896103802,-0.004344972951,5.9624368454811575e-06,-4.4361877680507496e-07,5.428705372884885e-07
5.0,1.774893249,0.0001778362859,-0.00428049038,5.842403372242707e-06,-7.078886089175076e-07,5.739990863167521e-07
5.0,1.802878116,0.0001658721204,-0.004217286465,5.720484334484492e-06,-9.52132817679852e-07,6.052359076221207e-07
5.0,1.831268029,0.0001537075332,-0.004155348166,5.596322284113561e-06,-1.1774446244534337e-06,6.363525351284283e-07
5.0,1.86006885,0.0001413362947,-0.004094661868,5.469718689750251e-06,-1.3846956912675237e-06,6.670905322814117e-07
5.0,1.889286525,0.0001287560729,-0.004035213199,5.340605867011283e-06,-1.5745631884477958e-06,6.971610557891758e-07
5.0,1.91892709,0.0001159681693,-0.003976986881,5.2090220509822895e-06,-1.7475107052369718e-06,7.262438701325812e-07
5.0,1.948996664,0.0001029773259,-0.003919966653,5.075115135690587e-06,-1.9037473221647051e-06,7.539724544237411e-07
5.0,1.979501456,8.979190444e-05,-0.003864135234,4.939170635156684e-06,-2.04320429860369e-06,7.79912719412916e-07
5.0,2.010447767,7.642429354e-05,-0.003809474153,4.801623744229557e-06,-2.165593388998796e-06,8.035635642492042e-07
5.0,2.041841986,6.289119271e-05,-0.003755963366,4.663047109095579e-06,-2.270470597637658e-06,8.243721216503068e-07
5.0,2.073690596,4.921363659e-05,-0.003703580962,4.524130809547079e-06,-2.3572417424107323e-06,8.417516140608528e-07
5.0,2.106000175,3.541688437e-05,-0.003652303044,4.385684661754799e-06,-2.4251488537580834e-06,8.550898671218416e-07
5.0,2.138777393,2.153049083e-05,-0.003602103729,4.248654698420667e-06,-2.4732975863376147e-06,8.637555480826886e-07
5.0,2.17202902,7.588436711e-06,-0.003552955108,4.114102068544104e-06,-2.5008221340836876e-06,8.671338372714329e-07
5.0,2.205761922,-6.370979792e-06,-0.003504827042,3.983141450552857e-06,-2.507073737367918e-06,8.646790562992015e-07
5.0,2.239983065,-2.030558831e-05,-0.003457687085,3.856862534261387e-06,-2.491730845735256e-06,8.559717157268022e-07
5.0,2.274699515,-3.417008263e-05,-0.003411500671,3.736265194055616e-06,-2.4548725956590007e-06,8.40767216646446e-07
5.0,2.309918441,-4.791680048e-05,-0.003366231504,3.6222072313226157e-06,-2.397071443084024e-06,8.190298383161334e-07
5.0,2.345647117,-6.149657596e-05,-0.003321841991,3.5153207348523494e-06,-2.319577503125099e-06,7.909713409755862e-07
5.0,2.381892919,-7.485986556e-05,-0.003278293565,3.4159206864495204e-06,-2.2244230541224405e-06,7.570738545677536e-07
5.0,2.418663334,-8.795812445e-05,-0.003235547176,3.3239503919868755e-06,-2.1143310807246455e-06,7.18079818853576e-07
5.0,2.455965953,-0.0001007453176,-0.003193564005,3.2389915416718483e-06,-1.9925087944878566e-06,6.749428085584659e-07
5.0,2.49380848,-0.0001131792512,-0.003152306244,3.1603406668194743e-06,-1.862400532091377e-06,6.287412760160351e-07
5.0,2.53219873,-0.0001252225297,-0.003111737725,3.087103254097335e-06,-1.727461854462091e-06,5.805859220611318e-07
5.0,2.571144629,-0.0001368431534,-0.00307182427,3.0183060891334762e-06,-1.5908847660522428e-06,5.315209005335642e-07
5.0,2.610654221,-0.0001480146349,-0.003032533968,2.952983614206484e-06,-1.455321227698462e-06,4.824741720455474e-07
5.0,2.650735663,-0.0001587155894,-0.002993837284,2.890310071641297e-06,-1.3227840859254632e-06,4.341767549481608e-07
