x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv,viscosity-turb
5.0,0.1763372232,0.198673557,0.003448049097,0.0038563522100896475,0.0033310162447812612,0.0007459848989843153,0.005150055043
5.0,0.181185029,0.1979697517,0.00352355162,0.003850334463926683,0.0033321107936503795,0.0007623464576830155,0.005150675208
5.0,0.1861030006,0.1972403504,0.003598672929,0.0038439847986457025,0.003333114744823582,0.000778632516998307,0.005151204343
5.0,0.1910921536,0.1964848251,0.003673339449,0.0038372870163056413,0.0033340146185396762,0.0007948282594382223,0.00515163055
5.0,0.1961535182,0.1957026503,0.003747474582,0.003830224300127503,0.003334797015759647,0.0008109183458420977,0.005151941146
5.0,0.2012881397,0.1948933043,0.003820998871,0.0038227792119256447,0.003335446774225889,0.0008268869088345051,0.005152122637
5.0,0.2064970782,0.1940562696,0.00389382961,0.0038149336906585264,0.0033359483035068005,0.0008427175229358525,0.005152160686
5.0,0.2117814095,0.193191034,0.003965880909,0.003806669056719219,0.003336284979881902,0.0008583932392054941,0.00515204009
5.0,0.2171422247,0.1922970914,0.004037063649,0.003797966008959131,0.0033364392698215614,0.0008738965766933455,0.005151744748
5.0,0.222580631,0.1913739427,0.004107285469,0.003788804639578687,0.003336392683189477,0.0008892095384314346,0.005151257641
5.0,0.2280977512,0.1904210968,0.004176450742,0.0037791644356269063,0.0033361257698810098,0.0009043136165902369,0.0051505608
5.0,0.2336947247,0.1894380715,0.004244460555,0.0037690242958954997,0.0033356181040220456,0.0009191898079612487,0.005149635288
5.0,0.2393727073,0.1884243944,0.004311212695,0.003758362544621837,0.003334848272016467,0.0009338186256790617,0.005148461174
5.0,0.2451328714,0.1873796039,0.004376601651,0.0037471569519235983,0.0033337938626054305,0.0009481801155783785,0.005147017511
5.0,0.2509764065,0.1863032504,0.004440518608,0.003735384756101562,0.0033324314625235614,0.0009622538753735948,0.005145282319
5.0,0.2569045194,0.1851948973,0.004502851459,0.0037230226881207655,0.0033307366531087593,0.0009760190767123417,0.005143232561
5.0,0.2629184342,0.1840541217,0.004563484816,0.003710047004826832,0.003328684016463475,0.0009894544895041246,0.005140844132
5.0,0.2690193927,0.182880516,0.004622300035,0.0036964335226739317,0.003326247143158015,0.0010025385048980893,0.005138091841
5.0,0.2752086549,0.1816736883,0.004679175238,0.00368215765574566,0.003323398655639369,0.001015249168058957,0.005134949399
5.0,0.2814874987,0.1804332642,0.004733985347,0.003667194460801873,0.0033201101528421055,0.0010275641992798683,0.005131389408
5.0,0.2878572208,0.1791588876,0.004786602198,0.0036515186852417985,0.003316352074315203,0.001039461042630209,0.005127383356
5.0,0.2943191364,0.1778502215,0.00483689465,0.003635105399625452,0.003312094385018396,0.0010509200566638695,0.005122901607
5.0,0.3008745801,0.1765069493,0.004884728213,0.0036179276211289013,0.0033073062552749074,0.001061911197349652,0.005117913396
5.0,0.3075249055,0.1751287764,0.004929965467,0.0035999596949941887,0.0033019555053472,0.0010724106361969358,0.00511238684
5.0,0.3142714859,0.1737154308,0.004972466213,0.003581176952213132,0.003296009067800939,0.0010824058204994041,0.005106288943
5.0,0.3211157144,0.1722666644,0.005012087625,0.0035615526422711984,0.0032894330963913754,0.0010918685932725248,0.005099585582
5.0,0.3280590044,0.1707822538,0.00504868424,0.0035410609940616754,0.003282193487850299,0.001100772002778543,0.005092241527
5.0,0.3351027897,0.169262002,0.00508210777,0.0035196763577317065,0.0032742553190994892,0.0011090949574935945,0.005084220458
5.0,0.3422485248,0.167705739,0.00511220763,0.003497373311140195,0.0032655827849599204,0.001116814244047316,0.00507548498
5.0,0.3494976853,0.1661133232,0.005138830909,0.0034741267711731402,0.003256139732812269,0.0011239068007013694,0.00506599664
5.0,0.3568517682,0.1644846425,0.005161822554,0.0034499120945370196,0.0032458894929428255,0.0011303497899582313,0.005055715952
5.0,0.364312292,0.1628196154,0.005181025525,0.0034247051738549483,0.003234795048680138,0.0011361206688718169,0.005044602427
5.0,0.3718807975,0.1611181919,0.005196280947,0.003398482549275539,0.0032228190633165673,0.0011411972522512295,0.005032614598
5.0,0.3795588474,0.1593803549,0.005207428348,0.003371221515653423,0.0032099239825408785,0.0011455577879284158,0.005019710063
5.0,0.3873480273,0.1576061212,0.005214305834,0.0033429002378228307,0.00319607222024456,0.0011491810324769482,0.005005845518
5.0,0.3952499456,0.1557955425,0.005216750274,0.0033134978996587666,0.003181226229679848,0.0011520463314630028,0.004990976781
5.0,0.4032662342,0.1539487063,0.005214597575,0.003282994876305244,0.003165348645548552,0.0011541336941778741,0.004975058791
5.0,0.4113985483,0.1520657374,0.005207682919,0.0032513727867240876,0.003148402466537904,0.0011554238721617524,0.004958045686
5.0,0.4196485673,0.1501467985,0.005195840961,0.0032186145169676153,0.0031303508485744096,0.001155898457311413,0.004939890953
5.0,0.4280179948,0.1481920913,0.00517890628,0.003184704371399412,0.003111157838267046,0.001155539972982201,0.004920547491
5.0,0.4365085591,0.1462018578,0.005156713302,0.0031496283023500935,0.0030907865272970063,0.0011543318719473541,0.004899967633
5.0,0.4451220135,0.1441763813,0.005129098657,0.0031133739709000244,0.003069204526098973,0.0011522591504957934,0.004878103209
5.0,0.4538601367,0.1421159867,0.005095898067,0.003075930946935217,0.003046376768596487,0.0011493067008360922,0.004854905624
5.0,0.4627247331,0.1400210419,0.005056942521,0.003037290899065459,0.0030222680831113453,0.0011454617766342952,0.004830325932
5.0,0.4717176332,0.1378919592,0.005012071063,0.002997447667037771,0.0029968520237013186,0.0011407139899017214,0.004804314926
5.0,0.4808406941,0.1357291958,0.004961129685,0.0029563972879248627,0.0029700958630525117,0.0011350522869345051,0.004776823213
5.0,0.4900957997,0.1335332545,0.004903959639,0.002914138202430639,0.0029419706479708804,0.001128468042827675,0.004747801311
5.0,0.4994848611,0.1313046849,0.004840403895,0.0028706714976680188,0.0029124522380480087,0.001120954636028885,0.004717199748
5.0,0.5090098173,0.1290440839,0.004770310565,0.0028260009153941537,0.002881515045135849,0.001112506777830591,0.004684969158
5.0,0.518672635,0.1267520969,0.004693530978,0.002780133004017541,0.002849137383381981,0.0011031211575763078,0.004651060384
5.0,0.5284753098,0.1244294186,0.004609920609,0.0027330772248570466,0.0028152995146033563,0.0010927963031011204,0.004615424573
5.0,0.5384198657,0.1220767931,0.004519339352,0.0026848460960886803,0.0027799844704585646,0.0010815327637931954,0.004578013317
5.0,0.5485083564,0.1196950156,0.004421652133,0.002635455304393168,0.0027431780420294925,0.0010693331566062143,0.004538778786
5.0,0.5587428652,0.1172849324,0.004316729427,0.002584923773983145,0.002704869035182144,0.0010562022502992275,0.004497673803
5.0,0.5691255055,0.1148474419,0.004204447824,0.0025332737716318825,0.0026650494473356057,0.0010421470379271733,0.004454651982
5.0,0.5796584212,0.112383495,0.004084690615,0.0024805309985280488,0.002623714680607929,0.0010271768093306443,0.004409667859
5.0,0.5903437875,0.1098940961,0.003957348394,0.002426724665141462,0.0025808637305398275,0.0010113032181768883,0.004362677028
5.0,0.6011838108,0.1073803031,0.003822319688,0.002371887557589763,0.002536499375218262,0.0009945403353478206,0.004313636276
5.0,0.6121807297,0.1048432284,0.003679511608,0.0023160560961410282,0.002490628361259038,0.0009769047043163806,0.004262503723
5.0,0.6233368149,0.1022840391,0.003528840527,0.002259270376424609,0.0024432615835233472,0.0009584153849684635,0.004209238964
5.0,0.6346543703,0.09970395764,0.003370232781,0.0022015742036420737,0.002394414265800711,0.0009390939933064675,0.004153803216
5.0,0.6461357329,0.09710426199,0.003203625388,0.002143015105738609,0.002344106125409957,0.0009189647345061711,0.004096159469
5.0,0.6577832735,0.09448628622,0.003028966793,0.0020836443432828535,0.0022923615353742217,0.0008980544201331701,0.004036272634
5.0,0.6695993975,0.09185142068,0.002846217641,0.0020235168942026437,0.002239209668307317,0.0008763924800497616,0.003974109705
5.0,0.6815865448,0.08920111238,0.002655351581,0.0019626914311839405,0.002184684639041169,0.0008540109628432231,0.003909639912
5.0,0.6937471908,0.08653686516,0.002456356087,0.0019012302753434712,0.0021288256311118433,0.0008309445317995891,0.003842834885
5.0,0.7060838467,0.08386023998,0.002249233306,0.0018391993377890811,0.002071677012009154,0.0008072304430877225,0.003773668816
5.0,0.7185990599,0.08117285507,0.00203400094,0.0017766680435898803,0.0020132884289509345,0.0007829085131639197,0.003702118629
5.0,0.7312954149,0.07847638612,0.001810693159,0.001713709236827961,0.0019537148879768245,0.0007580210747158301,0.003628164148
5.0,0.7441755335,0.07577256645,0.001579361543,0.0016503990708945215,0.001893016823511177,0.0007326129193775711,0.003551788274
5.0,0.7572420753,0.07306318719,0.001340076066,0.0015868168745330404,0.0018312601429810494,0.0007067312304920318,0.003472977158
5.0,0.7704977387,0.07035009748,0.001092926112,0.0015230450054329178,0.0017685162572640425,0.0006804255015546345,0.00339172039
5.0,0.783945261,0.06763520474,0.0008380215402,0.0014591686837214562,0.0017048620849356624,0.0006537474418282683,0.003308011205
5.0,0.797587419,0.06492047496,0.0005754938038,0.0013952758126125886,0.0016403800393344442,0.0006267508620562511,0.003221846625
5.0,0.8114270298,0.06220793314,0.0003054971315,0.0013314567717617675,0.0015751579917909937,0.0005994915495020028,0.003133227692
5.0,0.8254669514,0.05949966402,2.820978245e-05,0.0012678042167840072,0.0015092892080970294,0.000572027108804513,0.003042159727
5.0,0.839710083,0.05679781306,-0.0002561645844,0.001204412837211872,0.00144287227506428,0.0005444168396225386,0.002948652518
5.0,0.8541593657,0.05410458745,-0.000547395486,0.0011413790858149193,0.0013760110262317957,0.0005167216417393114,0.002852720596
5.0,0.8688177834,0.05142225753,-0.0008452240623,0.0010788009588528279,0.0013088144159753613,0.00048900379139005,0.002754383538
5.0,0.883688363,0.04875315915,-0.001149361286,0.0010167777469469114,0.0012413963697652738,0.000461326715575527,0.002653666292
5.0,0.8987741753,0.04609969674,-0.001459485964,0.0009554097556159606,0.0011738756490804652,0.00043375483088215286,0.002550599559
5.0,0.9140783356,0.04346434744,-0.001775242457,0.0008947980442516961,0.0011063757032375799,0.000406353362782034,0.002445220263
5.0,0.929604004,0.04084966664,-0.002096238007,0.0008350441725283938,0.0010390245145049833,0.00037918814285498454,0.002337572113
5.0,0.9453543867,0.03825829551,-0.002422039545,0.0007762499645501621,0.0009719544600817076,0.00035232541564087096,0.002227706311
5.0,0.9613327362,0.03569297117,-0.002752169802,0.0007185173035393707,0.0009053022043740016,0.00032583165267209953,0.002115682454
5.0,0.9775423519,0.03315654055,-0.003086102464,0.0006619479654872797,0.000839208636527792,0.0002997733864571238,0.002001569708
5.0,0.9939865811,0.03065197931,-0.003423256017,0.0006066435269331055,0.0007738188972759104,0.00027421706944222296,0.001885448361
5.0,1.01066882,0.02818241788,-0.003762985732,0.00055270537174931,0.0007092825296066135,0.00024922897434369296,0.001767411921
5.0,1.027592512,0.02575117788,-0.004104572978,0.0005002348372633662,0.0006457538366208359,0.00022487516369968023,0.001647569991
5.0,1.044761154,0.02336182336,-0.004447210674,0.00044933358647797665,0.0005833924729222928,0.00020122156292404707,0.001526052294
5.0,1.062178289,0.02101823437,-0.00478998247,0.00040010428712026005,0.0005223645764071947,0.00017833420205256678,0.001403014417
5.0,1.079847516,0.01872471451,-0.005131833585,0.00035265180773463254,0.000462844802717761,0.0001562796314514608,0.001278646189
5.0,1.097772482,0.01648615235,-0.00547152827,0.00030708517265427604,0.00040501905580360924,0.0001351258007589829,0.001153184202
5.0,1.115956889,0.01430827016,-0.005807581557,0.0002635207892681143,0.00034908933595712715,0.00011494355642912948,0.001026931134
5.0,1.134404493,0.01219802169,-0.006138153276,0.00022208789242523637,0.00029528204377641664,9.580899245750446e-05,0.0009002866536
5.0,1.153119101,0.01016425887,-0.00646087103,0.00018293790864972045,0.00024386133310880424,7.780801381520859e-05,0.0007737993817
5.0,1.17210458,0.008218911885,-0.006772504629,0.00014626195336051156,0.0001951547335243108,6.104353342713947e-05,0.0006482607803
5.0,1.19136485,0.006379265806,-0.0070683649,0.0001123277250252538,0.00014960254392826748,4.564465410554584e-05,0.00052489536
5.0,1.210903887,0.004672744756,-0.007341121124,8.156407104387383e-05,0.00010786499546557549,3.177884343889598e-05,0.0004057997811
5.0,1.230725728,0.003146548073,-0.007578399265,5.471236008026935e-05,7.105460669789681e-05,1.9747975332180744e-05,0.0002949060351
5.0,1.250834464,0.001878229521,-0.007759578605,3.287405694426902e-05,4.10590560469358e-05,1.026052849788671e-05,0.0001990278157
5.0,1.271234248,0.000957071604,-0.007859675601,1.7084820293925536e-05,1.996137599448314e-05,4.176620808137021e-06,0.000125953462
5.0,1.291929293,0.0004111549264,-0.007868677324,7.480059955481829e-06,7.936206961969665e-06,1.3004017675994567e-06,7.825786249e-05
5.0,1.312923873,0.0001590478849,-0.007805648816,2.7680088045237135e-06,2.5147988391439263e-06,3.160434677743235e-07,5.058756745e-05
5.0,1.334222322,6.902557536e-05,-0.007703838649,9.017767319786352e-07,5.672298663642847e-07,6.160162611119085e-08,3.465657486e-05
5.0,1.35582904,4.380275647e-05,-0.007587374025,2.7931963944970806e-07,1.4130711215278102e-08,9.838595686781313e-09,2.42480686e-05
5.0,1.377748487,3.858630831e-05,-0.007467076779,9.459576119618501e-08,-8.869166703120688e-08,1.3724529600910597e-09,1.658692547e-05
5.0,1.39998519,3.834546179e-05,-0.007347106075,4.3176989211455604e-08,-8.19713255173174e-08,2.6384360002139074e-10,1.158157433e-05
5.0,1.422543741,3.868921313e-05,-0.007228935701,2.8782925604483524e-08,-6.690490629278773e-08,2.885013584694171e-10,9.153216521e-06
5.0,1.445428798,3.862725351e-05,-0.00711294321,2.4044189686066225e-08,-5.83819432777815e-08,4.1863844152089485e-10,8.157503203e-06
5.0,1.468645087,3.823860428e-05,-0.006999037886,2.1658668656393947e-08,-5.304324577766688e-08,4.612496565169897e-10,7.63745346e-06
5.0,1.492197403,3.771303136e-05,-0.00688712886,1.985998812244712e-08,-4.873321321618242e-08,4.540729698145425e-10,7.240072297e-06
5.0,1.516090608,3.713569336e-05,-0.006777164523,1.8272594945950468e-08,-4.487281137050683e-08,4.3488683015514535e-10,6.879590126e-06
5.0,1.540329637,3.653409918e-05,-0.006669100064,1.6821546899330784e-08,-4.133480675784459e-08,4.1399063534779835e-10,6.539283703e-06
5.0,1.564919496,3.591515626e-05,-0.006562895607,1.548649315134313e-08,-3.807700869245019e-08,3.9368184274100255e-10,6.215678899e-06
5.0,1.589865261,3.528096712e-05,-0.006458513689,1.425668499326765e-08,-3.507535472974144e-08,3.743904372696474e-10,5.907569894e-06
5.0,1.615172084,3.463217223e-05,-0.006355916344,1.3123745878464638e-08,-3.230841121748907e-08,3.557431221126549e-10,5.614176436e-06
5.0,1.640845191,3.397344298e-05,-0.006255070409,1.2080236039039145e-08,-2.9636413723709295e-08,3.345252858603273e-10,5.319110162e-06
5.0,1.666889884,3.33213623e-05,-0.006155936067,1.111446775205517e-08,-2.6412151084500533e-08,3.0522054940456476e-10,4.935901007e-06
5.0,1.69331154,3.269015971e-05,-0.006058466522,1.0230134826440183e-08,-2.2611093277169773e-08,2.7089406444206776e-10,4.455646985e-06
5.0,1.720115616,3.2066421e-05,-0.005962641901,9.445000866524644e-09,-1.907625312496861e-08,2.412596683769335e-10,3.992504776e-06
5.0,1.747307647,3.142326645e-05,-0.00586844956,8.759510692535716e-09,-1.6119761118982468e-08,2.1835604969377876e-10,3.593931931e-06
5.0,1.774893249,3.07493306e-05,-0.005775857629,8.161298076883172e-09,-1.3646057164204067e-08,1.9911256387946854e-10,3.250571821e-06
5.0,1.802878116,3.00464413e-05,-0.005684832424,7.63713469060865e-09,-1.1564522393196739e-08,1.8190127170932692e-10,2.953174961e-06
5.0,1.831268029,2.931819052e-05,-0.005595343544,7.175432774506312e-09,-9.803478229801455e-09,1.6649969776327648e-10,2.694218796e-06
5.0,1.86006885,2.856771315e-05,-0.005507361183,6.7667152139934406e-09,-8.306202920422765e-09,1.5273364624841097e-10,2.467584786e-06
5.0,1.889286525,2.779766063e-05,-0.005420856522,6.403193120285641e-09,-7.027337373300053e-09,1.4041695946745398e-10,2.268303766e-06
5.0,1.91892709,2.701024477e-05,-0.005335801457,6.078431279302822e-09,-5.9303981504314826e-09,1.2938287179443998e-10,2.09230529e-06
5.0,1.948996664,2.620734272e-05,-0.005252168665,5.787073446969584e-09,-4.985839359565256e-09,1.1948163296308866e-10,1.936236805e-06
5.0,1.979501456,2.539053003e-05,-0.005169931529,5.524631223878394e-09,-4.169594157214134e-09,1.1058132009782133e-10,1.79731987e-06
5.0,2.010447767,2.456114159e-05,-0.005089064121,5.287323817514399e-09,-3.4619452456380646e-09,1.0256231019053813e-10,1.67323974e-06
5.0,2.041841986,2.372038253e-05,-0.005009541151,5.071948392915345e-09,-2.8466515696947208e-09,9.531924880350247e-11,1.56205814e-06
5.0,2.073690596,2.286934392e-05,-0.004931337957,4.8757770029879345e-09,-2.3102665646728137e-09,8.876314231105497e-11,1.462144449e-06
5.0,2.106000175,2.200901865e-05,-0.004854430465,4.696474803774314e-09,-1.841603309484468e-09,8.281734244937202e-11,1.372120692e-06
5.0,2.138777393,2.114030698e-05,-0.004778795173,4.5320328965081474e-09,-1.4313109880462587e-09,7.741497133158441e-11,1.290817752e-06
5.0,2.17202902,2.026403143e-05,-0.00470440913,4.380717014440269e-09,-1.0715395819146133e-09,7.249620428834102e-11,1.217239773e-06
5.0,2.205761922,1.93810015e-05,-0.004631249906,4.241023653212082e-09,-7.556705077963778e-10,6.800863424280662e-11,1.150535482e-06
5.0,2.239983065,1.849200156e-05,-0.004559295581,4.111643588423263e-09,-4.781003389361912e-10,6.390820038176847e-11,1.089974777e-06
5.0,2.274699515,1.759779121e-05,-0.004488524728,3.9914323438085255e-09,-2.340663209223171e-10,6.015668511451277e-11,1.034929443e-06
5.0,2.309918441,1.669910148e-05,-0.004418916399,3.8793851520524864e-09,-1.9504449160849626e-11,5.672040460668706e-11,9.848573547e-07
5.0,2.345647117,1.579663966e-05,-0.004350450108,3.774618174749934e-09,1.6906568743536678e-10,5.356871729268756e-11,9.392892304e-07
5.0,2.381892919,1.489113885e-05,-0.004283105809,3.6763514989833893e-09,3.346360453623664e-10,5.0674526700256093e-11,8.978177155e-07
5.0,2.418663334,1.398333672e-05,-0.004216863883,3.5838943063324926e-09,4.79788485072989e-10,4.8015038063985934e-11,8.600882656e-07
5.0,2.455965953,1.307396853e-05,-0.00415170513,3.496632758466411e-09,6.067592885307407e-10,4.557020023421487e-11,8.257913878e-07
5.0,2.49380848,1.216375889e-05,-0.00408761076,3.4140194656193607e-09,7.174927234574416e-10,4.332195866282823e-11,7.946560804e-07
5.0,2.53219873,1.125342543e-05,-0.004024562385,3.3355660718715627e-09,8.136853420819564e-10,4.1253298293137187e-11,7.664441165e-07
5.0,2.571144629,1.034372633e-05,-0.003962541986,3.26083600554872e-09,8.968235186213709e-10,3.934884588115299e-11,7.409452246e-07
5.0,2.610654221,9.435434218e-06,-0.003901531907,3.1894377720833237e-09,9.6821525474976e-10,3.759573157040907e-11,7.179729936e-07
5.0,2.650735663,8.529315154e-06,-0.003841514849,3.121019349943608e-09,1.0290168641968492e-09,3.5982592084192335e-11,6.973612892e-07
5.0,2.691397234,7.626103936e-06,-0.003782473885,3.055263391643012e-09,1.080255239345364e-09,3.449879068900589e-11,6.789610107e-07
5.0,2.732647329,6.726522531e-06,-0.00372439245,2.9918844186565702e-09,1.1228464980651266e-09,3.3133291586406805e-11,6.626371243e-07
5.0,2.774494467,5.831352992e-06,-0.00366725432,2.930625494351061e-09,1.1576120575581605e-09,3.1875075856794006e-11,6.482660439e-07
5.0,2.816947288,4.941438206e-06,-0.003611043582,2.871255350562207e-09,1.1852919817833223e-09,3.0714568043379746e-11,6.357331263e-07
5.0,2.86001456,4.057668061e-06,-0.003555744577,2.813565372510449e-09,1.2065573150144986e-09,2.964329505119249e-11,6.24930775e-07
5.0,2.903705176,3.180948701e-06,-0.003501341925,2.757366273553712e-09,1.2220212328737096e-09,2.865333837012083e-11,6.157571049e-07
5.0,2.948028158,2.312147005e-06,-0.003447820592,2.7024876847779803e-09,1.232246474158287e-09,2.7737451340130414e-11,6.081139585e-07
5.0,2.992992659,1.452085945e-06,-0.003395165838,2.648777394058772e-09,1.237751042954385e-09,2.688823687176565e-11,6.019048614e-07
5.0,3.038607963,6.01620345e-07,-0.003343363154,2.596099093184935e-09,1.2390150550000984e-09,2.6097713935268724e-11,5.970342175e-07
5.0,3.084883491,-2.383498528e-07,-0.003292398319,2.5443309145587654e-09,1.2364862172614406e-09,2.5358769841998222e-11,5.934066419e-07
5.0,3.131828798,-1.066955253e-06,-0.003242257411,2.4933645224314098e-09,1.2305822760450315e-09,2.466484477646636e-11,5.90925666e-07
5.0,3.179453579,-1.883315171e-06,-0.003192926747,2.443103910918857e-09,1.2216934587259173e-09,2.400859119453182e-11,5.894931686e-07
5.0,3.227767668,-2.686496985e-06,-0.003144392901,2.3934640475030686e-09,1.2101846398633955e-09,2.338332317952101e-11,5.89009288e-07
5.0,3.276781041,-3.475603538e-06,-0.003096642706,2.34437218445111e-09,1.1963968829987858e-09,2.2783489072489914e-11,5.893726954e-07
5.0,3.326503821,-4.249765898e-06,-0.003049663167,2.295765668384586e-09,1.180647734511473e-09,2.2203213129408806e-11,5.904809598e-07
5.0,3.376946275,-5.00809964e-06,-0.003003441536,2.24758989264663e-09,1.1632312336212131e-09,2.163673133793226e-11,5.922313184e-07
5.0,3.428118819,-5.749758764e-06,-0.002957965329,2.1998012138376366e-09,1.144418134434911e-09,2.10791742522452e-11,5.9452178e-07
5.0,3.48003202,-6.473898897e-06,-0.002913222239,2.1523643859406543e-09,1.1244545178639776e-09,2.052537759146185e-11,5.972518447e-07
5.0,3.532696599,-7.179636867e-06,-0.002869200175,2.105250443812856e-09,1.103562091933457e-09,1.997101919930548e-11,6.00324174e-07
5.0,3.58612343,-7.866136025e-06,-0.002825887299,2.0584371833753883e-09,1.0819377379179318e-09,1.941316080607344e-11,6.036455702e-07
5.0,3.640323547,-8.532556161e-06,-0.002783271935,2.0119089531894736e-09,1.0597533730003792e-09,1.884824594352146e-11,6.07128112e-07
5.0,3.695308141,-9.178017096e-06,-0.002741342606,1.9656556453552116e-09,1.0371576631235865e-09,1.827401811185579e-11,6.106908088e-07
5.0,3.751088567,-9.80170014e-06,-0.002700088048,1.9196712731880727e-09,1.0142758228085114e-09,1.7689648318082252e-11,6.142594839e-07
5.0,3.807676344,-1.040279183e-05,-0.002659497107,1.8739535501673515e-09,9.91211826128521e-10,1.7093717584866734e-11,6.177678114e-07
5.0,3.865083157,-1.098050971e-05,-0.002619558858,1.8285029760620868e-09,9.68051732338427e-10,1.648590509165605e-11,6.211583365e-07
5.0,3.92332086,-1.153418734e-05,-0.002580262631,1.7833242231807992e-09,9.448635455651777e-10,1.586635294140996e-11,6.243805312e-07
