(title "Static Pressure")
(labels "Position" "Static Pressure")

((xy/key/label "cldompt1")
15	2.2258e-05
14.7517	2.29853e-05
14.5071	2.37493e-05
14.2661	2.45309e-05
14.0287	2.53359e-05
13.7947	2.61625e-05
13.5643	2.70167e-05
13.3372	2.7898e-05
13.1135	2.88104e-05
12.8931	2.97537e-05
12.6759	3.07305e-05
12.462	3.1741e-05
12.2512	3.27872e-05
12.0435	3.38696e-05
11.839	3.49899e-05
11.6374	3.61491e-05
11.4388	3.73486e-05
11.2431	3.85898e-05
11.0504	3.98741e-05
10.8605	4.1203e-05
10.6733	4.25782e-05
10.489	4.40013e-05
10.3074	4.5474e-05
10.1284	4.69982e-05
9.95216	4.85756e-05
9.77847	5.02085e-05
9.60735	5.18988e-05
9.43876	5.36486e-05
9.27266	5.54604e-05
9.10902	5.73361e-05
8.94779	5.92784e-05
8.78895	6.12899e-05
8.63245	6.33731e-05
8.47827	6.5531e-05
8.32636	6.77662e-05
8.1767	7.00819e-05
8.02926	7.24812e-05
7.88399	7.49674e-05
7.74087	7.75442e-05
7.59986	8.02147e-05
7.46094	8.29828e-05
7.32407	8.58525e-05
7.18922	8.88278e-05
7.05636	9.19132e-05
6.92547	9.5113e-05
6.79652	9.8432e-05
6.66946	0.000101875
6.54429	0.000105447
6.42097	0.000109154
6.29947	0.000113002
6.17976	0.000116995
6.06182	0.000121142
5.94563	0.000125447
5.83115	0.000129918
5.71837	0.000134563
5.60725	0.000139388
5.49778	0.000144403
5.38992	0.000149614
5.28365	0.000155032
5.17896	0.000160666
5.07581	0.000166525
4.97419	0.000172621
4.87407	0.000178963
4.77543	0.000185564
4.67825	0.000192436
4.5825	0.000199593
4.48817	0.000207047
4.39523	0.000214814
4.30367	0.000222909
4.21346	0.000231349
4.12458	0.000240151
4.03702	0.000249333
3.95075	0.000258916
3.86575	0.000268922
3.78201	0.00027937
3.69951	0.000290288
3.61823	0.000301698
3.53815	0.00031363
3.45925	0.000326113
3.38152	0.000339176
3.30493	0.000352855
3.22948	0.000367184
3.15515	0.000382203
3.08191	0.000397952
3.00975	0.000414477
2.93866	0.000431825
2.86862	0.000450047
2.79962	0.0004692
2.73164	0.000489343
2.66466	0.00051054
2.59867	0.000532864
2.53366	0.000556387
2.4696	0.000581196
2.4065	0.000607376
2.34432	0.000635027
2.28307	0.000664253
2.22272	0.000695169
2.16326	0.000727901
2.10468	0.000762583
2.04697	0.000799367
1.99011	0.000838411
1.93409	0.000879897
1.87889	0.000924013
1.82452	0.000970977
1.77094	0.00102102
1.71816	0.00107438
1.66616	0.00113136
1.61493	0.00119224
1.56445	0.00125737
1.51472	0.00132711
1.46573	0.00140185
1.41746	0.00148204
1.3699	0.00156814
1.32304	0.00166067
1.27688	0.00176016
1.2314	0.00186719
1.18659	0.0019824
1.14245	0.00210651
1.09895	0.00224022
1.0561	0.00238418
1.01389	0.00253952
0.972292	0.00270696
0.931313	0.00288713
0.89094	0.00308101
0.851163	0.00328958
0.811975	0.003513
0.773365	0.00375029
0.735326	0.00399867
0.697849	0.0042587
0.660926	0.00453444
0.624549	0.0048223
0.588709	0.00511626
0.553399	0.00541242
0.518611	0.00570524
0.484337	0.00598857
0.450569	0.00625584
0.417301	0.00650183
0.384524	0.00672624
0.352231	0.00693612
0.320416	0.0071404
0.289071	0.00737147
0.258189	0.00770591
0.227763	0.00826885
0.197787	0.00928713
0.168254	0.011136
0.139158	0.0141361
0.110492	0.018526
0.0822487	0.0243288
0.0544233	0.0285262
0.0270091	0.0257528
0	0.0165993
)
