nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
         1, 0.000000000E+00, 0.000000000E+00, 1.222672726E+00, 6.026660451E-04, 3.758950355E-02, 2.726967260E-03,-4.624122784E-01,-2.342651566E-03,-1.128156860E-01, 2.212719262E-01
         2, 4.239977228E-03, 5.192474540E-19, 1.220786399E+00, 5.920634462E-04, 3.741545435E-02, 2.724427495E-03,-4.407150074E-01,-3.983840052E-03,-1.138680897E-01, 2.172536619E-01
         3, 8.526594205E-03, 1.044206630E-18, 1.218985316E+00, 5.718337045E-04, 3.722495249E-02, 2.721928889E-03,-4.177883507E-01,-5.798043996E-03,-1.152627618E-01, 2.098238518E-01
         4, 1.286036397E-02, 1.574940357E-18, 1.217186420E+00, 5.421062469E-04, 3.704103364E-02, 2.719610456E-03,-4.061640253E-01,-7.907548778E-03,-1.168451948E-01, 1.989881920E-01
         5, 1.724180520E-02, 2.111512155E-18, 1.215477547E+00, 5.030950497E-04, 3.685728547E-02, 2.717405384E-03,-3.753319755E-01,-9.864833134E-03,-1.183063359E-01, 1.847859072E-01
         6, 2.167144228E-02, 2.653986243E-18, 1.213895344E+00, 4.556480507E-04, 3.667265705E-02, 2.715325976E-03,-3.398135452E-01,-1.151928924E-02,-1.197461994E-01, 1.675613369E-01
         7, 2.614980538E-02, 3.202427545E-18, 1.212463368E+00, 4.012982831E-04, 3.648702314E-02, 2.713384491E-03,-2.997754218E-01,-1.263199497E-02,-1.213772574E-01, 1.478249330E-01
         8, 3.067743046E-02, 3.756901702E-18, 1.211207001E+00, 3.425770441E-04, 3.630044962E-02, 2.711586157E-03,-2.557715517E-01,-1.333395487E-02,-1.236366546E-01, 1.261777000E-01
         9, 3.525485943E-02, 4.317475075E-18, 1.210142679E+00, 2.805420641E-04, 3.611307186E-02, 2.709929528E-03,-2.100173844E-01,-1.372190130E-02,-1.243106266E-01, 1.032997506E-01
        10, 3.988264011E-02, 4.884214755E-18, 1.209280501E+00, 2.173440091E-04, 3.592505684E-02, 2.708407278E-03,-1.626527963E-01,-1.350485518E-02,-1.225089811E-01, 8.001537723E-02
        11, 4.456132638E-02, 5.457188571E-18, 1.208632338E+00, 1.560945071E-04, 3.573659214E-02, 2.707007709E-03,-1.156027894E-01,-1.251407759E-02,-1.208084587E-01, 5.720696500E-02
        12, 4.929147819E-02, 6.036465100E-18, 1.208193233E+00, 9.988639555E-05, 3.554786296E-02, 2.705716069E-03,-7.221825616E-02,-1.113939070E-02,-1.149660168E-01, 3.577887397E-02
        13, 5.407366168E-02, 6.622113670E-18, 1.207939555E+00, 4.853064842E-05, 3.535902728E-02, 2.704516022E-03,-3.138288857E-02,-1.048991289E-02,-9.417742341E-02, 1.619619364E-02
        14, 5.890844919E-02, 7.214204374E-18, 1.207860318E+00, 3.546386759E-07, 3.517023577E-02, 2.703392213E-03, 1.718500266E-03,-9.600848638E-03,-7.542552979E-02,-7.288895351E-04
        15, 6.379641936E-02, 7.812808076E-18, 1.207936806E+00,-3.997563864E-05, 3.498162843E-02, 2.702331927E-03, 2.664561247E-02,-6.979451629E-03,-8.213571341E-02,-1.385026017E-02
        16, 6.873815720E-02, 8.417996419E-18, 1.208125685E+00,-6.756186859E-05, 3.479331626E-02, 2.701326832E-03, 4.684218131E-02,-4.171105413E-03,-9.638160122E-02,-2.335575813E-02
        17, 7.373425415E-02, 9.029841834E-18, 1.208393039E+00,-8.373268249E-05, 3.460542358E-02, 2.700376682E-03, 6.009314845E-02,-2.321568244E-03,-1.019301421E-01,-2.981638361E-02
        18, 7.878530818E-02, 9.648417548E-18, 1.208713539E+00,-9.176400993E-05, 3.441813966E-02, 2.699492922E-03, 6.739579405E-02,-8.143896511E-04,-1.030278505E-01,-3.329279652E-02
        19, 8.389192379E-02, 1.027379759E-17, 1.209059369E+00,-9.213229859E-05, 3.423175000E-02, 2.698701661E-03, 6.873857241E-02, 6.675700596E-04,-1.020350869E-01,-3.384365674E-02
        20, 8.905471218E-02, 1.090605682E-17, 1.209401018E+00,-8.493349645E-05, 3.404666963E-02, 2.698046769E-03, 6.459402239E-02, 2.131085615E-03,-9.911082525E-02,-3.166295799E-02
        21, 9.427429125E-02, 1.154527090E-17, 1.209711806E+00,-7.020348827E-05, 3.386347982E-02, 2.697593117E-03, 5.518743911E-02, 3.594743997E-03,-9.225290983E-02,-2.693196969E-02
        22, 9.955128568E-02, 1.219151634E-17, 1.209967682E+00,-4.845628924E-05, 3.368296894E-02, 2.697429717E-03, 4.144385042E-02, 4.604096782E-03,-7.901889502E-02,-1.992161206E-02
        23, 1.048863270E-01, 1.284487047E-17, 1.210151216E+00,-2.345704331E-05, 3.350617083E-02, 2.697672228E-03, 2.391216722E-02, 4.226020717E-03,-5.636529987E-02,-1.146403823E-02
        24, 1.102800539E-01, 1.350541150E-17, 1.210243747E+00,-3.029261209E-06, 3.333438830E-02, 2.698463816E-03, 5.892188718E-03, 3.417943225E-03,-3.633914705E-02,-2.832911387E-03
        25, 1.157331117E-01, 1.417321848E-17, 1.210226517E+00, 1.396642263E-05, 3.316920299E-02, 2.699974692E-03,-1.115265141E-02, 3.496792468E-03,-4.146894046E-02, 5.599797839E-03
        26, 1.212461531E-01, 1.484837134E-17, 1.210095931E+00, 3.688100360E-05, 3.301248854E-02, 2.702400056E-03,-3.108968703E-02, 4.722685580E-03,-6.778501529E-02, 1.513375488E-02
        27, 1.268198381E-01, 1.553095087E-17, 1.209847665E+00, 6.822812771E-05, 3.286642931E-02, 2.705956999E-03,-5.436920900E-02, 6.169411680E-03,-9.601042235E-02, 2.653556948E-02
        28, 1.324548335E-01, 1.622103879E-17, 1.209467863E+00, 1.045945146E-04, 3.273353103E-02, 2.710882236E-03,-7.960602807E-02, 6.654554077E-03,-1.174666639E-01, 3.911355250E-02
        29, 1.381518139E-01, 1.691871767E-17, 1.208942543E+00, 1.421856052E-04, 3.261653153E-02, 2.717415135E-03,-1.057439005E-01, 6.547214133E-03,-1.312845415E-01, 5.213013535E-02
        30, 1.439114611E-01, 1.762407102E-17, 1.208261065E+00, 1.789691996E-04, 3.251858956E-02, 2.725823537E-03,-1.318410065E-01, 6.274791422E-03,-1.398629237E-01, 6.515114936E-02
        31, 1.497344644E-01, 1.833718325E-17, 1.207417289E+00, 2.149652124E-04, 3.244323350E-02, 2.736398394E-03,-1.580584150E-01, 6.144478674E-03,-1.468830954E-01, 7.817861621E-02
        32, 1.556215207E-01, 1.905813972E-17, 1.206407148E+00, 2.511777797E-04, 3.239267739E-02, 2.749151832E-03,-1.848653170E-01, 6.161561151E-03,-1.545056890E-01, 9.141455777E-02
        33, 1.615733347E-01, 1.978702671E-17, 1.205224885E+00, 2.879761140E-04, 3.237560494E-02, 2.765194021E-03,-2.121396100E-01, 6.196044927E-03,-1.627794490E-01, 1.048959905E-01
        34, 1.675906186E-01, 2.052393146E-17, 1.203864089E+00, 3.253222924E-04, 3.239259575E-02, 2.784111515E-03,-2.398429079E-01, 6.213332698E-03,-1.715919203E-01, 1.185870296E-01
        35, 1.736740926E-01, 2.126894216E-17, 1.202318643E+00, 3.631821889E-04, 3.244005096E-02, 2.804776826E-03,-2.679668598E-01, 6.246204004E-03,-1.807460471E-01, 1.324642810E-01
        36, 1.798244849E-01, 2.202214798E-17, 1.200582086E+00, 4.016903808E-04, 3.252651482E-02, 2.828310141E-03,-2.964221759E-01, 6.263267365E-03,-1.901795921E-01, 1.464797934E-01
        37, 1.860425314E-01, 2.278363906E-17, 1.198649361E+00, 4.404480100E-04, 3.265777413E-02, 2.854156842E-03,-3.248638516E-01, 6.182987032E-03,-1.988931352E-01, 1.605227287E-01
        38, 1.923289765E-01, 2.355350654E-17, 1.196516958E+00, 4.788943868E-04, 3.283572902E-02, 2.882591599E-03,-3.532597849E-01, 6.065289337E-03,-2.066776633E-01, 1.745828266E-01
        39, 1.986845725E-01, 2.433184257E-17, 1.194180220E+00, 5.171497421E-04, 3.306178842E-02, 2.914623745E-03,-3.817887563E-01, 5.977526898E-03,-2.146016287E-01, 1.887011441E-01
        40, 2.051100800E-01, 2.511874029E-17, 1.191634313E+00, 5.552691015E-04, 3.333784265E-02, 2.949325241E-03,-4.103330074E-01, 5.883558189E-03,-2.227403237E-01, 2.028007767E-01
        41, 2.116062681E-01, 2.591429389E-17, 1.188875649E+00, 5.931051444E-04, 3.366536896E-02, 2.985843352E-03,-4.386670155E-01, 5.763717390E-03,-2.309117201E-01, 2.167929697E-01
        42, 2.181739143E-01, 2.671859858E-17, 1.185901726E+00, 6.304954756E-04, 3.404527474E-02, 3.023722320E-03,-4.666537959E-01, 5.622154600E-03,-2.389700839E-01, 2.306158393E-01
        43, 2.248138046E-01, 2.753175062E-17, 1.182710736E+00, 6.673006808E-04, 3.447782664E-02, 3.062799649E-03,-4.941995567E-01, 5.464519240E-03,-2.468175720E-01, 2.442230215E-01
        44, 2.315267336E-01, 2.835384733E-17, 1.179301492E+00, 7.034150465E-04, 3.496254155E-02, 3.102838710E-03,-5.212285575E-01, 5.296341811E-03,-2.543993517E-01, 2.575779285E-01
        45, 2.383135049E-01, 2.918498710E-17, 1.175673269E+00, 7.387605086E-04, 3.549865099E-02, 3.143509804E-03,-5.476866078E-01, 5.120444002E-03,-2.616838968E-01, 2.706518923E-01
        46, 2.451749307E-01, 3.002526941E-17, 1.171825746E+00, 7.732709756E-04, 3.608520695E-02, 3.184552301E-03,-5.735238015E-01, 4.941073807E-03,-2.686356620E-01, 2.834213809E-01
        47, 2.521118322E-01, 3.087479483E-17, 1.167759004E+00, 8.069191020E-04, 3.672061503E-02, 3.225722248E-03,-5.986983755E-01, 4.763467797E-03,-2.752434437E-01, 2.958620059E-01
        48, 2.591250396E-01, 3.173366503E-17, 1.163473481E+00, 8.396791733E-04, 3.740266012E-02, 3.266799254E-03,-6.231630133E-01, 4.578117075E-03,-2.814841409E-01, 3.079384370E-01
        49, 2.662153922E-01, 3.260198280E-17, 1.158970097E+00, 8.714113386E-04, 3.812863709E-02, 3.307604071E-03,-6.468613154E-01, 4.371024221E-03,-2.872844346E-01, 3.196101936E-01
        50, 2.733837388E-01, 3.347985206E-17, 1.154250236E+00, 9.019399912E-04, 3.889544357E-02, 3.348005641E-03,-6.697496144E-01, 4.148858801E-03,-2.926102193E-01, 3.308524426E-01
        51, 2.806309371E-01, 3.436737789E-17, 1.149315668E+00, 9.311894549E-04, 3.969963536E-02, 3.387919052E-03,-6.917976903E-01, 3.926257885E-03,-2.974725701E-01, 3.416583164E-01
        52, 2.879578547E-01, 3.526466650E-17, 1.144168513E+00, 9.591500482E-04, 4.053746564E-02, 3.427299019E-03,-7.129704253E-01, 3.709268858E-03,-3.018708055E-01, 3.520233844E-01
        53, 2.953653683E-01, 3.617182529E-17, 1.138811357E+00, 9.858304820E-04, 4.140492054E-02, 3.466132117E-03,-7.332185743E-01, 3.496250660E-03,-3.058007677E-01, 3.619375920E-01
        54, 3.028543646E-01, 3.708896282E-17, 1.133247314E+00, 1.011211118E-03, 4.229775791E-02, 3.504433464E-03,-7.524978142E-01, 3.283701034E-03,-3.092355125E-01, 3.714018656E-01
        55, 3.104257398E-01, 3.801618886E-17, 1.127479976E+00, 1.035262351E-03, 4.321154769E-02, 3.542251561E-03,-7.707633171E-01, 3.072176566E-03,-3.121394282E-01, 3.803874262E-01
        56, 3.180804002E-01, 3.895361439E-17, 1.121513551E+00, 1.057958414E-03, 4.414169757E-02, 3.579617017E-03,-7.879415791E-01, 2.858575461E-03,-3.145052886E-01, 3.888456920E-01
        57, 3.258192618E-01, 3.990135161E-17, 1.115353015E+00, 1.079229090E-03, 4.508349239E-02, 3.616529864E-03,-8.039916858E-01, 2.642017849E-03,-3.163367301E-01, 3.967642266E-01
        58, 3.336432509E-01, 4.085951393E-17, 1.109003676E+00, 1.099017798E-03, 4.603215100E-02, 3.653006202E-03,-8.189006760E-01, 2.413274148E-03,-3.176214402E-01, 4.041601138E-01
        59, 3.415533039E-01, 4.182821604E-17, 1.102471475E+00, 1.117154510E-03, 4.698286702E-02, 3.689072900E-03,-8.325506283E-01, 2.175899200E-03,-3.183178654E-01, 4.109274792E-01
        60, 3.495503675E-01, 4.280757387E-17, 1.095763714E+00, 1.133649657E-03, 4.793086488E-02, 3.724755912E-03,-8.448617580E-01, 1.957737562E-03,-3.184388711E-01, 4.170079341E-01
        61, 3.576353987E-01, 4.379770463E-17, 1.088887834E+00, 1.148638391E-03, 4.887145339E-02, 3.760074496E-03,-8.559239878E-01, 1.748411146E-03,-3.180508114E-01, 4.225073090E-01
        62, 3.658093653E-01, 4.479872684E-17, 1.081850833E+00, 1.162028195E-03, 4.980004972E-02, 3.795038377E-03,-8.657785611E-01, 1.528857770E-03,-3.171737456E-01, 4.274299217E-01
        63, 3.740732456E-01, 4.581076029E-17, 1.074660249E+00, 1.173729817E-03, 5.071220995E-02, 3.829647555E-03,-8.743674245E-01, 1.305148114E-03,-3.157983415E-01, 4.317293466E-01
        64, 3.824280285E-01, 4.683392610E-17, 1.067324306E+00, 1.183696115E-03, 5.160367257E-02, 3.863893556E-03,-8.816566249E-01, 1.083329760E-03,-3.139291790E-01, 4.353912269E-01
        65, 3.908747141E-01, 4.786834674E-17, 1.059851648E+00, 1.191923142E-03, 5.247039822E-02, 3.897760867E-03,-8.876465499E-01, 8.672731293E-04,-3.115844977E-01, 4.384149929E-01
        66, 3.994143131E-01, 4.891414601E-17, 1.052251175E+00, 1.198427835E-03, 5.330860150E-02, 3.931228294E-03,-8.923553212E-01, 6.590103685E-04,-3.087894879E-01, 4.408083431E-01
        67, 4.080478478E-01, 4.997144907E-17, 1.044531913E+00, 1.203243626E-03, 5.411477651E-02, 3.964270586E-03,-8.958112696E-01, 4.588548930E-04,-3.055753233E-01, 4.425854415E-01
        68, 4.167763514E-01, 5.104038247E-17, 1.036702969E+00, 1.206400675E-03, 5.488571828E-02, 3.996863982E-03,-8.980431370E-01, 2.669656103E-04,-3.019715834E-01, 4.437597110E-01
        69, 4.256008685E-01, 5.212107413E-17, 1.028773523E+00, 1.207944876E-03, 5.561854319E-02, 4.029007559E-03,-8.990836982E-01, 8.591730230E-05,-2.980057039E-01, 4.443456020E-01
        70, 4.345224552E-01, 5.321365340E-17, 1.020752735E+00, 1.207947102E-03, 5.631068737E-02, 4.060677315E-03,-8.989795397E-01,-8.294190365E-05,-2.937121777E-01, 4.443648561E-01
        71, 4.435421795E-01, 5.431825104E-17, 1.012649615E+00, 1.206481191E-03, 5.695990637E-02, 4.091812574E-03,-8.977891255E-01,-2.396794510E-04,-2.891296212E-01, 4.438438842E-01
        72, 4.526611207E-01, 5.543499925E-17, 1.004472944E+00, 1.203627865E-03, 5.756429394E-02, 4.122370734E-03,-8.955723452E-01,-3.835185281E-04,-2.842937421E-01, 4.428110517E-01
        73, 4.618803702E-01, 5.656403170E-17, 9.962312656E-01, 1.199476184E-03, 5.812227923E-02, 4.152324460E-03,-8.923938932E-01,-5.145565196E-04,-2.792362007E-01, 4.412958567E-01
        74, 4.712010315E-01, 5.770548350E-17, 9.879328291E-01, 1.194102536E-03, 5.863260681E-02, 4.181651460E-03,-8.883048251E-01,-6.382868313E-04,-2.739943921E-01, 4.393220646E-01
        75, 4.806242201E-01, 5.885949128E-17, 9.795858188E-01, 1.187528380E-03, 5.909432339E-02, 4.210331381E-03,-8.833323592E-01,-7.549778765E-04,-2.685971205E-01, 4.369091859E-01
        76, 4.901510638E-01, 6.002619313E-17, 9.711983455E-01, 1.179837813E-03, 5.950676986E-02, 4.238345378E-03,-8.775400357E-01,-8.560207498E-04,-2.630663912E-01, 4.340957476E-01
        77, 4.997827027E-01, 6.120572871E-17, 9.627779397E-01, 1.171172964E-03, 5.986951296E-02, 4.265666487E-03,-8.710225283E-01,-9.418727413E-04,-2.574363489E-01, 4.309252717E-01
        78, 5.095202896E-01, 6.239823918E-17, 9.543315844E-01, 1.161624434E-03, 6.018222672E-02, 4.292220349E-03,-8.638517275E-01,-1.017790701E-03,-2.517385004E-01, 4.274276194E-01
        79, 5.193649901E-01, 6.360386727E-17, 9.458659041E-01, 1.151261949E-03, 6.044479973E-02, 4.317961785E-03,-8.560809793E-01,-1.086944475E-03,-2.459895719E-01, 4.236280310E-01
        80, 5.293179822E-01, 6.482275726E-17, 9.373872726E-01, 1.140124591E-03, 6.065773125E-02, 4.343132790E-03,-8.477415913E-01,-1.149741697E-03,-2.402042841E-01, 4.195412832E-01
        81, 5.393804572E-01, 6.605505504E-17, 9.289020055E-01, 1.128278763E-03, 6.082184394E-02, 4.367593025E-03,-8.388715729E-01,-1.202871715E-03,-2.344122606E-01, 4.151890867E-01
        82, 5.495536195E-01, 6.730090810E-17, 9.204160468E-01, 1.115810397E-03, 6.093793567E-02, 4.391077064E-03,-8.295363833E-01,-1.248070078E-03,-2.286270943E-01, 4.106039500E-01
        83, 5.598386865E-01, 6.856046555E-17, 9.119348990E-01, 1.102769618E-03, 6.100701056E-02, 4.413878298E-03,-8.197831848E-01,-1.286537838E-03,-2.228542872E-01, 4.058084404E-01
        84, 5.702368893E-01, 6.983387812E-17, 9.034638446E-01, 1.089229147E-03, 6.102915837E-02, 4.435923338E-03,-8.096600464E-01,-1.316734973E-03,-2.171146347E-01, 4.008284890E-01
        85, 5.807494723E-01, 7.112129824E-17, 8.950076943E-01, 1.075257610E-03, 6.100653772E-02, 4.457192315E-03,-7.992242716E-01,-1.341226132E-03,-2.114213903E-01, 3.956917034E-01
        86, 5.913776937E-01, 7.242287997E-17, 8.865709470E-01, 1.060893859E-03, 6.094083797E-02, 4.477790677E-03,-7.885020345E-01,-1.360983458E-03,-2.057865798E-01, 3.904109234E-01
        87, 6.021228256E-01, 7.373877910E-17, 8.781580193E-01, 1.046193272E-03, 6.083245186E-02, 4.497669085E-03,-7.775221675E-01,-1.374521205E-03,-2.002180138E-01, 3.850010811E-01
        88, 6.129861539E-01, 7.506915313E-17, 8.697729655E-01, 1.031217585E-03, 6.068330863E-02, 4.516868289E-03,-7.663372229E-01,-1.382024702E-03,-1.947246807E-01, 3.794875707E-01
        89, 6.239689788E-01, 7.641416127E-17, 8.614193956E-01, 1.016022826E-03, 6.049460604E-02, 4.535325108E-03,-7.549946047E-01,-1.384622234E-03,-1.893211686E-01, 3.738943583E-01
        90, 6.350726148E-01, 7.777396449E-17, 8.531005865E-01, 1.000652131E-03, 6.026789933E-02, 4.553045908E-03,-7.435249940E-01,-1.383926274E-03,-1.840131095E-01, 3.682370097E-01
        91, 6.462983908E-01, 7.914872556E-17, 8.448196263E-01, 9.851340115E-04, 6.000491549E-02, 4.570060449E-03,-7.319484278E-01,-1.380649387E-03,-1.788016429E-01, 3.625252538E-01
        92, 6.576476503E-01, 8.053860899E-17, 8.365794496E-01, 9.694990598E-04, 5.970729781E-02, 4.586379538E-03,-7.202872345E-01,-1.374332228E-03,-1.736890074E-01, 3.567702363E-01
        93, 6.691217517E-01, 8.194378115E-17, 8.283827714E-01, 9.537829936E-04, 5.937669363E-02, 4.602012495E-03,-7.085683937E-01,-1.364865267E-03,-1.686790886E-01, 3.509851415E-01
        94, 6.807220682E-01, 8.336441019E-17, 8.202320700E-01, 9.380187728E-04, 5.901479058E-02, 4.616974756E-03,-6.968155024E-01,-1.353161112E-03,-1.637758242E-01, 3.451819248E-01
        95, 6.924499882E-01, 8.480066616E-17, 8.121296403E-01, 9.222283933E-04, 5.862326842E-02, 4.631281817E-03,-6.850456387E-01,-1.339597667E-03,-1.589814128E-01, 3.393693378E-01
        96, 7.043069153E-01, 8.625272094E-17, 8.040776215E-01, 9.064400048E-04, 5.820379009E-02, 4.644948544E-03,-6.732797942E-01,-1.323316554E-03,-1.542966633E-01, 3.335579475E-01
        97, 7.162942686E-01, 8.772074832E-17, 7.960778940E-01, 8.906900029E-04, 5.775800128E-02, 4.657989739E-03,-6.615440216E-01,-1.304502565E-03,-1.497235411E-01, 3.277605162E-01
        98, 7.284134827E-01, 8.920492401E-17, 7.881320922E-01, 8.750039988E-04, 5.728752537E-02, 4.670420363E-03,-6.498578426E-01,-1.284268733E-03,-1.452635130E-01, 3.219863855E-01
        99, 7.406660083E-01, 9.070542563E-17, 7.802416882E-01, 8.593984097E-04, 5.679395733E-02, 4.682255550E-03,-6.382329121E-01,-1.263284331E-03,-1.409164067E-01, 3.162416150E-01
       100, 7.530533116E-01, 9.222243276E-17, 7.724080473E-01, 8.438851728E-04, 5.627886007E-02, 4.693510619E-03,-6.266788734E-01,-1.241465877E-03,-1.366808200E-01, 3.105308802E-01
       101, 7.655768753E-01, 9.375612698E-17, 7.646324165E-01, 8.284805908E-04, 5.574376221E-02, 4.704201042E-03,-6.152072639E-01,-1.218854272E-03,-1.325558646E-01, 3.048601931E-01
       102, 7.782381981E-01, 9.530669183E-17, 7.569159109E-01, 8.131955914E-04, 5.519015444E-02, 4.714342340E-03,-6.038264560E-01,-1.195829522E-03,-1.285407146E-01, 2.992336373E-01
       103, 7.910387955E-01, 9.687431289E-17, 7.492595674E-01, 7.980413331E-04, 5.461948679E-02, 4.723950036E-03,-5.925445256E-01,-1.171944065E-03,-1.246337334E-01, 2.936551863E-01
       104, 8.039801995E-01, 9.845917779E-17, 7.416642793E-01, 7.830368723E-04, 5.403316791E-02, 4.733039647E-03,-5.813749514E-01,-1.147072627E-03,-1.208340256E-01, 2.881317158E-01
       105, 8.170639589E-01, 1.000614762E-16, 7.341307666E-01, 7.681957057E-04, 5.343256212E-02, 4.741626570E-03,-5.703284245E-01,-1.121829959E-03,-1.171407836E-01, 2.826684369E-01
       106, 8.302916397E-01, 1.016813999E-16, 7.266596445E-01, 7.535254611E-04, 5.281898637E-02, 4.749725990E-03,-5.594104357E-01,-1.096522594E-03,-1.135521988E-01, 2.772681626E-01
       107, 8.436648250E-01, 1.033191427E-16, 7.192514503E-01, 7.390320849E-04, 5.219370949E-02, 4.757352887E-03,-5.486254315E-01,-1.071269382E-03,-1.100660924E-01, 2.719330546E-01
       108, 8.571851153E-01, 1.049749008E-16, 7.119066503E-01, 7.247197126E-04, 5.155795202E-02, 4.764522042E-03,-5.379763229E-01,-1.046188126E-03,-1.066804077E-01, 2.666646557E-01
       109, 8.708541288E-01, 1.066488721E-16, 7.046256606E-01, 7.105922946E-04, 5.091288625E-02, 4.771248031E-03,-5.274661898E-01,-1.021055701E-03,-1.033927538E-01, 2.614644904E-01
       110, 8.846735014E-01, 1.083412572E-16, 6.974088155E-01, 6.966584393E-04, 5.025963708E-02, 4.777545237E-03,-5.171008669E-01,-9.957461960E-04,-1.002011574E-01, 2.563355881E-01
       111, 8.986448871E-01, 1.100522585E-16, 6.902563438E-01, 6.829245961E-04, 4.959928185E-02, 4.783427792E-03,-5.068853693E-01,-9.705125089E-04,-9.710389402E-02, 2.512803540E-01
       112, 9.127699581E-01, 1.117820808E-16, 6.831684019E-01, 6.693942725E-04, 4.893284968E-02, 4.788909518E-03,-4.968222572E-01,-9.455462127E-04,-9.409882905E-02, 2.463000815E-01
       113, 9.270504049E-01, 1.135309311E-16, 6.761450893E-01, 6.560689640E-04, 4.826132175E-02, 4.794003926E-03,-4.869125500E-01,-9.209766852E-04,-9.118368545E-02, 2.413953321E-01
       114, 9.414879366E-01, 1.152990188E-16, 6.691864700E-01, 6.429489365E-04, 4.758563217E-02, 4.798724226E-03,-4.771564383E-01,-8.967513552E-04,-8.835608881E-02, 2.365662424E-01
       115, 9.560842811E-01, 1.170865555E-16, 6.622925666E-01, 6.300365688E-04, 4.690666944E-02, 4.803083359E-03,-4.675555166E-01,-8.727417338E-04,-8.561370252E-02, 2.318136328E-01
       116, 9.708411854E-01, 1.188937550E-16, 6.554633371E-01, 6.173346428E-04, 4.622527763E-02, 4.807093989E-03,-4.581118822E-01,-8.490025550E-04,-8.295444556E-02, 2.271385285E-01
       117, 9.857604157E-01, 1.207208338E-16, 6.486986848E-01, 6.048443168E-04, 4.554225698E-02, 4.810768471E-03,-4.488264598E-01,-8.256491280E-04,-8.037621165E-02, 2.225413792E-01
       118, 1.000843758E+00, 1.225680104E-16, 6.419984719E-01, 5.925653700E-04, 4.485836459E-02, 4.814118823E-03,-4.396988805E-01,-8.027717536E-04,-7.787685584E-02, 2.180220830E-01
       119, 1.016093016E+00, 1.244355060E-16, 6.353625350E-01, 5.804965313E-04, 4.417431553E-02, 4.817156747E-03,-4.307282855E-01,-7.803356222E-04,-7.545411431E-02, 2.135802122E-01
       120, 1.031510016E+00, 1.263235440E-16, 6.287906809E-01, 5.686379707E-04, 4.349078451E-02, 4.819893653E-03,-4.219145945E-01,-7.582796602E-04,-7.310582197E-02, 2.092157697E-01
       121, 1.047096604E+00, 1.282323504E-16, 6.222826757E-01, 5.569894954E-04, 4.280840722E-02, 4.822340657E-03,-4.132577825E-01,-7.366370978E-04,-7.082994455E-02, 2.049287053E-01
       122, 1.062854644E+00, 1.301621537E-16, 6.158382529E-01, 5.455503434E-04, 4.212778140E-02, 4.824508568E-03,-4.047571669E-01,-7.154613396E-04,-6.862447485E-02, 2.007187207E-01
       123, 1.078786022E+00, 1.321131849E-16, 6.094571197E-01, 5.343187128E-04, 4.144946793E-02, 4.826407880E-03,-3.964114129E-01,-6.947753531E-04,-6.648734488E-02, 1.965851696E-01
       124, 1.094892646E+00, 1.340856774E-16, 6.031389665E-01, 5.232929856E-04, 4.077399221E-02, 4.828048795E-03,-3.882192221E-01,-6.745375271E-04,-6.441650010E-02, 1.925274537E-01
       125, 1.111176442E+00, 1.360798673E-16, 5.968834580E-01, 5.124719278E-04, 4.010184569E-02, 4.829441235E-03,-3.801796018E-01,-6.547499622E-04,-6.241001088E-02, 1.885451027E-01
       126, 1.127639360E+00, 1.380959933E-16, 5.906902360E-01, 5.018536413E-04, 3.943348714E-02, 4.830594843E-03,-3.722911615E-01,-6.354347695E-04,-6.046599679E-02, 1.846374324E-01
       127, 1.144283370E+00, 1.401342967E-16, 5.845589256E-01, 4.914360956E-04, 3.876934376E-02, 4.831518972E-03,-3.645523006E-01,-6.165914873E-04,-5.858260395E-02, 1.808036737E-01
       128, 1.161110464E+00, 1.421950214E-16, 5.784891345E-01, 4.812170631E-04, 3.810981251E-02, 4.832222695E-03,-3.569614334E-01,-5.982081338E-04,-5.675797867E-02, 1.770430209E-01
       129, 1.178122657E+00, 1.442784141E-16, 5.724804544E-01, 4.711944908E-04, 3.745526145E-02, 4.832714821E-03,-3.495169545E-01,-5.802829173E-04,-5.499034639E-02, 1.733547040E-01
       130, 1.195321983E+00, 1.463847241E-16, 5.665324619E-01, 4.613658906E-04, 3.680603096E-02, 4.833003895E-03,-3.422170050E-01,-5.628267997E-04,-5.327798496E-02, 1.697378141E-01
       131, 1.212710502E+00, 1.485142035E-16, 5.606447236E-01, 4.517287008E-04, 3.616243488E-02, 4.833098201E-03,-3.350596582E-01,-5.458212646E-04,-5.161918805E-02, 1.661914084E-01
       132, 1.230290295E+00, 1.506671072E-16, 5.548167939E-01, 4.422805601E-04, 3.552476182E-02, 4.833005775E-03,-3.280431065E-01,-5.292606536E-04,-5.001232465E-02, 1.627146058E-01
       133, 1.248063465E+00, 1.528436928E-16, 5.490482161E-01, 4.330187910E-04, 3.489327629E-02, 4.832734413E-03,-3.211653645E-01,-5.131459716E-04,-4.845580893E-02, 1.593064285E-01
       134, 1.266032141E+00, 1.550442209E-16, 5.433385255E-01, 4.239407597E-04, 3.426821982E-02, 4.832291663E-03,-3.144244031E-01,-4.974659889E-04,-4.694808664E-02, 1.559658918E-01
