Position,AxialVelocity
6.0,-0.00182461
5.91189,-0.00184825
5.68192,-0.00191369
5.46087,-0.00198082
5.24838,-0.00204953
5.04412,-0.00211999
4.84778,-0.00219225
4.65904,-0.0022664
4.47762,-0.00234252
4.30322,-0.00242073
4.16976,-0.00248484
4.13558,-0.00250126
3.97444,-0.00258446
3.81954,-0.00267083
3.67064,-0.00276098
3.52751,-0.00285553
3.38993,-0.00295503
3.25768,-0.00305997
3.13055,-0.00317071
3.00835,-0.00328759
2.89088,-0.00341087
2.77796,-0.00354078
2.66942,-0.00367743
2.56508,-0.00382034
2.46479,-0.00396717
2.36838,-0.00410926
2.27571,-0.00422965
2.18663,-0.00430031
2.101,-0.00429541
2.01868,-0.00420838
1.93956,-0.0040477
1.8635,-0.00382712
1.79039,-0.00355907
1.72011,-0.00325399
1.65256,-0.00292089
1.58762,-0.0025674
1.5252,-0.00220009
1.46519,-0.00182472
1.40751,-0.00144636
1.35207,-0.00106947
1.29877,-0.000697958
1.24754,-0.000335238
1.1983,1.57686e-05
1.15096,0.000352594
1.10545,0.000673194
1.06171,0.000975928
1.01967,0.00125953
0.97925,0.00152306
0.940399,0.00176592
0.903053,0.00198779
0.867155,0.0021886
0.832647,0.00236851
0.799476,0.00252787
0.76759,0.00266722
0.73694,0.00278723
0.707477,0.00288868
0.679155,0.00297246
0.651931,0.00303953
0.625762,0.00309091
0.600607,0.00312763
0.576426,0.00315067
0.553183,0.00316116
0.53084,0.00316017
0.509362,0.00314871
0.488717,0.00312777
0.468871,0.00309833
0.449795,0.00306131
0.431457,0.0030176
0.41383,0.00296802
0.396886,0.00291337
0.380599,0.00285436
0.364942,0.00279168
0.349892,0.00272595
0.335426,0.00265776
0.32152,0.00258762
0.308152,0.00251601
0.295303,0.00244337
0.282951,0.00237008
0.271078,0.00229649
0.259665,0.00222291
0.248694,0.00214962
0.238148,0.00207685
0.228011,0.00200482
0.218266,0.0019337
0.2089,0.00186365
0.199896,0.00179481
0.19124,0.00172728
0.182921,0.00166116
0.174923,0.00159651
0.167236,0.00153341
0.159846,0.00147188
0.152743,0.00141198
0.145914,0.00135371
0.139351,0.00129709
0.133041,0.00124213
0.126977,0.00118882
0.121147,0.00113714
0.115543,0.00108709
0.110156,0.00103868
0.105209,0.000993913
0.104978,0.000991823
0.1,0.000946483
0.0965296,0.000914765
0.0923067,0.000876
0.0871628,0.000828518
0.0808901,0.000770331
0.0732321,0.000698811
0.0638717,0.000610887
0.0524166,0.000502394
0.0383802,0.00037111
0.0211584,0.000208475
8.57253e-16,0.000105712
