Position,AxialVelocity
6.0,-0.000224994
5.91189,-0.000226345
5.68192,-0.000228281
5.46087,-0.000228297
5.24838,-0.000226235
5.04412,-0.000221908
4.84778,-0.000215117
4.65904,-0.00020563
4.47762,-0.000193199
4.30322,-0.000177607
4.16976,-0.000162614
4.13558,-0.000158767
3.97444,-0.000136831
3.81954,-0.000112233
3.67064,-8.5634e-05
3.52751,-5.78038e-05
3.38993,-2.9498e-05
3.25768,-1.37796e-06
3.13055,2.60112e-05
3.00835,5.222e-05
2.89088,7.68562e-05
2.77796,9.95704e-05
2.66942,0.000120256
2.56508,0.000140196
2.46479,0.000166795
2.36838,0.000225805
2.27571,0.000381264
2.18663,0.000738451
2.101,0.00140012
2.01868,0.00241471
1.93956,0.00377647
1.8635,0.00545725
1.79039,0.00742674
1.72011,0.00965798
1.65256,0.0121272
1.58762,0.0148125
1.5252,0.0176934
1.46519,0.0207497
1.40751,0.0239616
1.35207,0.0273094
1.29877,0.0307737
1.24754,0.0343352
1.1983,0.0379748
1.15096,0.0416741
1.10545,0.0454149
1.06171,0.04918
1.01967,0.0529526
0.97925,0.0567172
0.940399,0.0604588
0.903053,0.0641638
0.867155,0.0678194
0.832647,0.0714141
0.799476,0.0749375
0.76759,0.0783803
0.73694,0.0817345
0.707477,0.0849931
0.679155,0.0881502
0.651931,0.091201
0.625762,0.0941416
0.600607,0.0969694
0.576426,0.0996823
0.553183,0.102279
0.53084,0.10476
0.509362,0.107124
0.488717,0.109374
0.468871,0.11151
0.449795,0.113535
0.431457,0.115451
0.41383,0.117261
0.396886,0.118968
0.380599,0.120576
0.364942,0.122088
0.349892,0.123507
0.335426,0.124839
0.32152,0.126085
0.308152,0.127252
0.295303,0.128342
0.282951,0.129359
0.271078,0.130307
0.259665,0.131191
0.248694,0.132013
0.238148,0.132777
0.228011,0.133487
0.218266,0.134146
0.2089,0.134757
0.199896,0.135323
0.19124,0.135848
0.182921,0.136333
0.174923,0.136781
0.167236,0.137196
0.159846,0.137578
0.152743,0.137932
0.145914,0.138257
0.139351,0.138558
0.133041,0.138834
0.126977,0.139089
0.121147,0.139323
0.115543,0.139538
0.110156,0.139736
0.105209,0.13991
0.104978,0.139918
0.1,0.140085
0.0965296,0.140197
0.0923067,0.140328
0.0871628,0.140479
0.0808901,0.140653
0.0732321,0.140848
0.0638717,0.14106
0.0524166,0.141282
0.0383802,0.141494
0.0211584,0.141665
8.57253e-16,0.141735
