x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,1.979501456,3.033815572e-05,-0.005170439611,3.208035996129174e-09,-3.958472973868103e-10,4.252787543096568e-11
5.0,2.010447767,2.943270044e-05,-0.005089608413,3.1649783791328055e-09,-2.975362818169855e-10,4.1864766990411293e-11
5.0,2.041841986,2.852151703e-05,-0.005010118166,3.1217005224086407e-09,-2.0277508986863653e-10,4.116812109893143e-11
5.0,2.073690596,2.76049681e-05,-0.004931944643,3.078217545542702e-09,-1.115710730570249e-10,4.043962669062164e-11
5.0,2.106000175,2.668342691e-05,-0.004855064145,3.0345449888014457e-09,-2.393385977875459e-11,3.9681424736446506e-11
5.0,2.138777393,2.575726881e-05,-0.00477945349,2.990698716864673e-09,6.012481290219722e-11,3.8895552732915925e-11
5.0,2.17202902,2.482687758e-05,-0.004705090006,2.946696193458587e-09,1.4059087819502037e-10,3.808319658054419e-11
5.0,2.205761922,2.389269266e-05,-0.004631951523,2.9025565046563176e-09,2.1744795983859382e-10,3.724570374198546e-11
5.0,2.239983065,2.295517208e-05,-0.004560016359,2.8582998867608084e-09,2.9067700634410756e-10,3.638587390957041e-11
5.0,2.274699515,2.201478221e-05,-0.004489263288,2.813947321984744e-09,3.6025650265483563e-10,3.5506966276844984e-11
5.0,2.309918441,2.10719919e-05,-0.004419671535,2.7695203329056636e-09,4.2616301676547887e-10,3.4612090860750725e-11
5.0,2.345647117,2.012728461e-05,-0.004351220768,2.725041960602293e-09,4.883713242246783e-10,3.370359853570471e-11
5.0,2.381892919,1.918120282e-05,-0.004283891093,2.680536548370416e-09,5.468548371442992e-10,3.2784055286753634e-11
5.0,2.418663334,1.82343055e-05,-0.004217663044,2.636029474882663e-09,6.015857749394252e-10,3.1857397034483005e-11
5.0,2.455965953,1.728715549e-05,-0.004152517547,2.591546792305818e-09,6.525360225619777e-10,3.092801106092389e-11
5.0,2.49380848,1.634031181e-05,-0.004088435921,2.547114876037027e-09,6.996783822889101e-10,3.0000063999947666e-11
5.0,2.53219873,1.539434858e-05,-0.00402539987,2.5027610710825058e-09,7.429874715219452e-10,2.9076936777084968e-11
5.0,2.571144629,1.444990055e-05,-0.003963391479,2.4585131486633107e-09,7.824412180881495e-10,2.816210133550261e-11
5.0,2.610654221,1.35076162e-05,-0.003902393201,2.4143990691760053e-09,8.180223881610463e-10,2.726020510363023e-11
5.0,2.650735663,1.256813407e-05,-0.003842387834,2.370446417521082e-09,8.497209846167668e-10,2.637629875748233e-11
5.0,2.691397234,1.163205825e-05,-0.003783358536,2.3266819083075782e-09,8.775368070630625e-10,2.551490348259127e-11
5.0,2.732647329,1.069999757e-05,-0.003725288807,2.2831321612375096e-09,9.014815810294402e-10,2.4679193088030042e-11
5.0,2.774494467,9.772636537e-06,-0.003668162453,2.2398239159288626e-09,9.215817279540032e-10,2.3871811398572728e-11
5.0,2.816947288,8.85069872e-06,-0.003611963585,2.19678956665053e-09,9.378784131815077e-10,2.3096017378633545e-11
5.0,2.86001456,7.934941957e-06,-0.003556676598,2.1540963083346515e-09,9.504166617556457e-10,2.2355741348121747e-11
5.0,2.903705176,7.026146924e-06,-0.003502286187,2.1119349932172035e-09,9.592190448675602e-10,2.1657840790025446e-11
5.0,2.948028158,6.125044346e-06,-0.00344877739,2.0705153695441865e-09,9.64390376623217e-10,2.1008544030188137e-11
5.0,2.992992659,5.232328186e-06,-0.003396135531,2.0298767779449895e-09,9.662004034621814e-10,2.040671725435391e-11
5.0,3.038607963,4.348780683e-06,-0.003344346148,1.9899513367660256e-09,9.649864734876745e-10,1.9846480764120604e-11
