x-coordinate,axial-velocity,turb-kinetic-energy,uu,vv,uv
0.0,1.222713955,0.03741335277,0.027388657018478976,0.023771187151415338,0.00031460551401031253
0.004239977228,1.220881372,0.03726545114,0.027165295909452054,0.02369927300310598,0.00032159200596796266
0.008526594205,1.219140254,0.03708531065,0.026912579984381572,0.023624212312685543,0.00032994430651270116
0.01286036397,1.217410428,0.03690422256,0.026717912889944406,0.023566507088579075,0.000339540915170539
0.0172418052,1.215776309,0.03672205496,0.02642300079326733,0.02352548842546074,0.0003484886097962453
0.02167144228,1.214272872,0.03653885181,0.02610312596797039,0.02349906052749213,0.0003562530237405309
0.02614980538,1.212922733,0.03635469695,0.025762963180206135,0.02348411881193718,0.00036420714340799757
0.03067743046,1.21174654,0.03616970902,0.025402919098497734,0.02347803063162999,0.0003699001991015453
0.03525485943,1.210762716,0.03598404476,0.02503033501036879,0.02347719000734556,0.00036928655911054516
0.03988264011,1.209980634,0.03579788916,0.02465586649716342,0.023475906868545414,0.00036357784570245475
0.04456132638,1.209404274,0.03561143764,0.024290360659107904,0.023469647152435942,0.0003540160707292677
0.04929147819,1.209025446,0.03542487924,0.02394079971182079,0.02345496510926819,0.0003262108073728462
0.05407366168,1.208821767,0.03523839622,0.02361035483252462,0.02343012111908076,0.00025519283491041815
0.05890844919,1.20878295,0.03505219012,0.023325688631290257,0.023389829305194596,0.00021582410240596385
0.06379641936,1.208884521,0.0348664722,0.023080761117856792,0.023328648631495245,0.00024303131991154354
0.0687381572,1.209083522,0.03468147125,0.022862650617885692,0.02324952354056582,0.00026749224933661156
0.07373425415,1.209349588,0.03449748742,0.022681170943588073,0.023155628314214957,0.00027485839523427223
0.07878530818,1.20965835,0.0343149256,0.022531020160913257,0.023047191945893313,0.0002723150985175386
0.08389192379,1.209982579,0.03413431801,0.022412881976779427,0.022925024514967335,0.00026379058067318414
0.08905471218,1.210294381,0.03395634831,0.022324669298173533,0.02279060302910296,0.00024809266693289183
0.09427429125,1.210568982,0.03378187517,0.022265414830077605,0.022645590689764187,0.00021911629430297226
0.09955128568,1.210784722,0.0336119545,0.022230521070928533,0.02249258881583344,0.00017377633930317976
0.104886327,1.210925742,0.0334478529,0.022214065308104568,0.02233923349478052,0.00010996122414457539
0.1102800539,1.210972893,0.03329104855,0.02219873467134008,0.022191568288103345,7.609060572995964e-05
0.1157331117,1.21091303,0.0331432348,0.022191552864008268,0.02204801230425324,0.00011899435994032805
0.1212461531,1.210745431,0.03300632978,0.022211411243267188,0.021903829617974248,0.0001944314692503166
0.1268198381,1.210461556,0.03288247088,0.02225320945953844,0.021759363502399987,0.0002599933579137202
0.1324548335,1.210047891,0.03277399217,0.022314443345327215,0.021620597969696613,0.00030893645146680464
0.1381518139,1.209492757,0.03268340109,0.02239035777655894,0.0214922329115774,0.0003405317903152189
0.1439114611,1.208788225,0.03261335325,0.022480476259665677,0.021377344444450507,0.0003620696540524958
0.1497344644,1.20793005,0.03256661939,0.022588672626567483,0.02127712256152981,0.00038164764610907167
0.1556215207,1.206914526,0.03254604019,0.02271859034505851,0.021192442268013603,0.0004030754241796065
0.1615733347,1.205736493,0.03255447459,0.02287223083491346,0.021124900883019538,0.0004266496343896344
0.1675906186,1.20439022,0.0325947462,0.02305169718374263,0.02107633624835345,0.00045221126168531
0.1736740926,1.202870292,0.03266958727,0.0232591314571877,0.021048497402639404,0.0004792344940903348
0.1798244849,1.201170983,0.03278158011,0.023496278036156077,0.021043106261689568,0.0005078320503947565
0.1860425314,1.199287697,0.03293310171,0.023763256586768294,0.021062169965402954,0.0005354973848903889
0.1923289765,1.197217339,0.03312627174,0.024061756071150995,0.02110689890499483,0.0005617264712746788
0.1986845725,1.194955238,0.03336290071,0.024394715642942825,0.021177932221277704,0.0005895160328434877
0.20511008,1.192496099,0.03364444456,0.024762866275102886,0.021276482699738808,0.0006190070581515256
0.2116062681,1.189835736,0.03397197128,0.025165802858775278,0.021403658537208728,0.000649741805513878
0.2181739143,1.186970855,0.03434613964,0.025603298339652348,0.02156020547490166,0.0006813007945351299
0.2248138046,1.183898717,0.03476718519,0.026075007391250998,0.021746529697141036,0.0007133846413531644
0.2315267336,1.180617032,0.03523491374,0.026580306525821096,0.02196273976170168,0.0007457760386251927
0.2383135049,1.177123895,0.03574870217,0.027118291220024668,0.022208673909331567,0.0007782824459633545
0.2451749307,1.173417774,0.03630750547,0.027687703717442655,0.02248390247338264,0.0008107140757059716
0.2521118322,1.169497577,0.0369098694,0.028287005785431626,0.02278774260633002,0.0008428532197625856
0.2591250396,1.165362589,0.0375539467,0.028914431084694697,0.02311930204416434,0.0008746242781592904
0.2662153922,1.161012529,0.03823751649,0.029567814864247935,0.02347752799019986,0.0009058170614477689
0.2733837388,1.156447751,0.03895800726,0.030244703397169188,0.023861102595069853,0.0009360641513393801
0.2806309371,1.151669156,0.03971252223,0.030942581504991178,0.02426834861050037,0.0009652153130075365
0.2879578547,1.146678098,0.0404978661,0.03165877577814065,0.024697339526188508,0.0009931525939275575
0.2953653683,1.141476457,0.04131057344,0.03239035731631861,0.025145986979854134,0.0010197473549713577
0.3028543646,1.136066722,0.0421469399,0.03313418903784193,0.02561207956460973,0.0010448692732888756
0.3104257398,1.130452045,0.04300305618,0.03388698380202891,0.02609329163184967,0.0010683927940216037
0.3180804002,1.124636252,0.04387484465,0.034645378111174324,0.02658719581808795,0.0010901770693037438
0.3258192618,1.118623803,0.0447580978,0.03540591114650127,0.02709134655543099,0.001110114429695347
0.3336432509,1.112419827,0.04564851942,0.03616520809288806,0.02760312007328933,0.0011281524886684346
0.3415533039,1.106029902,0.04654176566,0.03691982785562223,0.028119769818618256,0.0011442134014977663
0.3495503675,1.099460423,0.0474334853,0.03766573343798403,0.028639248603028158,0.0011581199751133989
0.3576353987,1.092718981,0.04831936914,0.0383994570101778,0.02915895082235836,0.001169749089371904
0.3658093653,1.085813056,0.04919519103,0.03911853576779452,0.029675700883518712,0.0011792737219452952
0.3740732456,1.078749909,0.0500568338,0.03981998997093315,0.030187030746975017,0.0011868354699866772
0.3824280285,1.071537447,0.05090032455,0.040500485987626005,0.030690575731812317,0.0011923640848307796
0.3908747141,1.064184083,0.05172187345,0.041157066944402215,0.03118404108207134,0.001195814159130572
