Position,AxialVelocity
1.10218e-15,0.112536
0.0323586,0.112448
0.0551457,0.112282
0.0711924,0.112113
0.0824925,0.111968
0.0904501,0.111854
0.0960538,0.111768
0.1,0.111704
0.105386,0.111612
0.111137,0.11151
0.117276,0.111394
0.12383,0.111264
0.130828,0.111118
0.138298,0.110954
0.146274,0.110769
0.154788,0.110561
0.163879,0.110326
0.173584,0.110062
0.183944,0.109764
0.195006,0.109429
0.206815,0.109053
0.219422,0.108628
0.232882,0.108151
0.247252,0.107615
0.262593,0.107013
0.278971,0.106337
0.296457,0.105579
0.315124,0.10473
0.335054,0.10378
0.356331,0.102719
0.379046,0.101537
0.403297,0.100221
0.429187,0.098759
0.456828,0.09714
0.486337,0.0953512
0.517841,0.0933806
0.551475,0.0912167
0.587383,0.0888488
0.625718,0.0862678
0.666645,0.083466
0.710338,0.0804382
0.756986,0.0771819
0.806786,0.0736982
0.859954,0.0699919
0.916716,0.0660726
0.977315,0.0619546
1.04201,0.0576578
1.11108,0.0532077
1.18482,0.0486359
1.26354,0.0439795
1.34759,0.0392815
1.43732,0.0345901
1.53311,0.0299579
1.63538,0.0254414
1.74457,0.0211001
1.86113,0.0169953
1.98558,0.0131902
2.11843,0.00974888
2.26027,0.00673838
2.4117,0.00423191
2.57337,0.00231187
2.74596,0.00104684
2.93023,0.00040119
3.12695,0.000173243
3.33696,0.000118497
3.56118,9.84898e-05
3.80056,7.23491e-05
4.05611,3.69112e-05
4.32895,-2.81528e-06
4.62023,-4.17311e-05
4.9312,-7.56589e-05
5.26319,-0.00010211
5.61762,-0.00012053
5.99602,-0.00013151
6.4,-0.000135891
