Position,AxialVelocity
1.22465e-16,0.653421
0.0102962,0.651756
0.0199131,0.647229
0.0288956,0.640492
0.0372854,0.632117
0.0451217,0.622592
0.0524411,0.612315
0.0592775,0.601612
0.065663,0.590734
0.0716271,0.579877
0.0771978,0.569187
0.082401,0.558771
0.0872609,0.548706
0.0918001,0.539041
0.0960399,0.529809
0.1,0.521027
0.103948,0.512138
0.107994,0.502903
0.112143,0.493326
0.116395,0.48341
0.120753,0.473163
0.125221,0.46259
0.129801,0.451701
0.134496,0.440505
0.139308,0.429015
0.144241,0.417243
0.149298,0.405203
0.154482,0.392913
0.159795,0.380389
0.165242,0.367652
0.170825,0.35472
0.176548,0.341617
0.182414,0.328366
0.188428,0.314991
0.194592,0.301518
0.200911,0.287975
0.207388,0.274388
0.214028,0.260789
0.220834,0.247205
0.22781,0.233669
0.234962,0.220212
0.242293,0.206864
0.249807,0.193659
0.25751,0.18063
0.265406,0.167808
0.2735,0.155227
0.281797,0.142918
0.290301,0.130915
0.299019,0.119249
0.307956,0.107951
0.317116,0.0970536
0.326506,0.0865856
0.336132,0.0765771
0.345999,0.0670572
0.356113,0.0580548
0.36648,0.0495983
0.377108,0.0417165
0.388002,0.0344386
0.399169,0.0277957
0.410615,0.0218207
0.422349,0.0165499
0.434377,0.0120226
0.446707,0.00827835
0.459345,0.00534567
0.4723,0.00321732
0.48558,0.00181623
0.499193,0.000982312
0.513147,0.000508286
0.527451,0.000207587
0.542114,-3.50116e-05
0.557144,-0.000263269
0.572551,-0.000482596
0.588343,-0.000687965
0.604532,-0.00087494
0.621127,-0.00104179
0.638138,-0.00118879
0.655575,-0.00131683
0.673449,-0.00142682
0.691771,-0.00151965
0.710552,-0.00159619
0.729804,-0.00165724
0.749539,-0.00170362
0.769769,-0.00173608
0.790505,-0.00175539
0.811761,-0.00176229
0.833551,-0.00175752
0.855886,-0.00174179
0.878781,-0.00171583
0.90225,-0.00168027
0.926308,-0.00163579
0.950968,-0.00158305
0.976247,-0.00152268
1.00216,-0.00145534
1.02872,-0.00138169
1.05595,-0.0013025
1.08386,-0.00121875
1.11247,-0.00113182
1.1418,-0.00104386
1.17186,-0.000958186
1.20267,-0.000879348
1.23426,-0.000812103
1.26664,-0.0007592
1.29983,-0.000719794
1.33386,-0.000690305
1.36873,-0.000666764
1.40448,-0.000646352
1.44113,-0.000627527
1.47869,-0.000609561
1.5172,-0.000592139
1.55667,-0.00057513
1.59713,-0.00055848
1.63861,-0.000542172
1.68113,-0.000526198
1.72471,-0.000510559
1.76938,-0.000495254
1.81517,-0.000480284
1.86212,-0.000465651
1.91023,-0.000451353
1.95956,-0.000437389
2.01012,-0.000423758
2.06195,-0.000410456
2.11507,-0.000397482
2.16953,-0.00038483
2.22535,-0.000372497
2.28258,-0.000360478
2.34124,-0.000348767
2.40136,-0.00033736
2.463,-0.000326251
2.52618,-0.000315435
2.59094,-0.000304904
2.65733,-0.000294653
2.72538,-0.000284676
2.79514,-0.000274967
2.86664,-0.000265519
2.93994,-0.000256327
3.01508,-0.000247383
3.0921,-0.000238683
3.17105,-0.00023022
3.25197,-0.000221988
3.33493,-0.000213981
3.41997,-0.000206194
3.50713,-0.000198621
3.59649,-0.000191256
3.68808,-0.000184094
3.78197,-0.00017713
3.87821,-0.000170359
3.97687,-0.000163775
4.07799,-0.000157375
4.18166,-0.000151151
4.28792,-0.000145102
4.39684,-0.000139221
4.5085,-0.000133505
4.62295,-0.000127947
4.74027,-0.000122548
4.86054,-0.000117295
4.98381,-0.000112196
5.11018,-0.000107231
5.23972,-0.000102417
5.3725,-9.77207e-05
5.50861,-9.31776e-05
5.64814,-8.87301e-05
5.79116,-8.44441e-05
5.93776,-8.02224e-05
6.08804,-7.61786e-05
6.24209,-7.21501e-05
6.4,-6.83265e-05
