nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
       396, 8.999999951E+00, 5.362926055E-02, 1.165562560E-01, 3.511468309E-04, 1.615838538E-03, 5.131759259E-03,-1.305898495E-02,-7.854799021E-05,-8.085257759E-03, 6.511247890E-03
       397, 1.099999988E+01, 5.362925975E-02, 9.520615864E-02, 2.344902797E-04, 1.078142535E-03, 5.128595484E-03,-8.728667252E-03,-4.289371003E-05,-4.409866754E-03, 4.356197942E-03
       398, 1.299999997E+01, 5.362925975E-02, 8.044593750E-02, 1.675566270E-04, 7.697418000E-04, 5.125272718E-03,-6.240435342E-03,-2.594112973E-05,-2.663029057E-03, 3.116063953E-03
       399, 4.999999929E+00, 5.812892238E-02, 2.104892238E-01, 1.241144830E-03, 5.262007439E-03, 5.123548947E-03,-4.224236378E-02,-4.988033798E-04,-5.196127471E-02, 2.089011024E-02
       400, 6.999999954E+00, 5.812892238E-02, 1.500801366E-01, 6.307943695E-04, 2.680644369E-03, 5.133388125E-03,-2.158549083E-02,-1.813611275E-04,-1.872849823E-02, 1.073368745E-02
       401, 8.999999951E+00, 5.812892325E-02, 1.165183804E-01, 3.804241285E-04, 1.615841343E-03, 5.131996843E-03,-1.304626490E-02,-8.505553262E-05,-8.758490142E-03, 6.501722295E-03
       402, 1.099999988E+01, 5.812892238E-02, 9.518549865E-02, 2.540822908E-04, 1.078143863E-03, 5.128754410E-03,-8.722994763E-03,-4.646246000E-05,-4.777906797E-03, 4.351951375E-03
       403, 1.299999997E+01, 5.812892238E-02, 8.043346071E-02, 1.815730644E-04, 7.697425135E-04, 5.125386483E-03,-6.237538693E-03,-2.810461288E-05,-2.885570041E-03, 3.113896538E-03
       404, 4.999999929E+00, 6.256948846E-02, 2.102500256E-01, 1.333670472E-03, 5.262045955E-03, 5.124387409E-03,-4.209705879E-02,-5.350481825E-04,-5.582296469E-02, 2.078137227E-02
       405, 6.999999954E+00, 6.256948846E-02, 1.499938807E-01, 6.783967737E-04, 2.680650460E-03, 5.133805784E-03,-2.154819565E-02,-1.948778689E-04,-2.013922734E-02, 1.070574130E-02
       406, 8.999999951E+00, 6.256948940E-02, 1.164780346E-01, 4.092731967E-04, 1.615843763E-03, 5.132248806E-03,-1.303272019E-02,-9.145805644E-05,-9.421775414E-03, 6.491566779E-03
       407, 1.099999988E+01, 6.256948846E-02, 9.516348717E-02, 2.733974834E-04, 1.078145108E-03, 5.128923235E-03,-8.716952689E-03,-4.997721154E-05,-5.140708590E-03, 4.347419526E-03
       408, 1.299999997E+01, 6.256948846E-02, 8.042016636E-02, 1.953954508E-04, 7.697432123E-04, 5.125507451E-03,-6.234452759E-03,-3.023659473E-05,-3.105012199E-03, 3.111581239E-03
       409, 4.999999929E+00, 6.695173415E-02, 2.099972039E-01, 1.424491507E-03, 5.262064056E-03, 5.125260036E-03,-4.194367943E-02,-5.704214139E-04,-5.961166112E-02, 2.066665117E-02
       410, 6.999999954E+00, 6.695173415E-02, 1.499026243E-01, 7.252481099E-04, 2.680653971E-03, 5.134244189E-03,-2.150876412E-02,-2.081446150E-04,-2.152734337E-02, 1.067620816E-02
       411, 8.999999951E+00, 6.695173514E-02, 1.164353332E-01, 4.376976218E-04, 1.615845682E-03, 5.132514225E-03,-1.301839026E-02,-9.775603268E-05,-1.007519323E-02, 6.480828617E-03
       412, 1.099999988E+01, 6.695173415E-02, 9.514018611E-02, 2.924385833E-04, 1.078146237E-03, 5.129101393E-03,-8.710558299E-03,-5.343834033E-05,-5.498321949E-03, 4.342627003E-03
       413, 1.299999997E+01, 6.695173415E-02, 8.040609160E-02, 2.090258718E-04, 7.697438828E-04, 5.125635235E-03,-6.231186257E-03,-3.233734430E-05,-3.321387956E-03, 3.109132885E-03
       414, 4.999999929E+00, 7.127642538E-02, 2.097314730E-01, 1.513611536E-03, 5.262058060E-03, 5.126162166E-03,-4.178269112E-02,-6.049201289E-04,-6.332754767E-02, 2.054627459E-02
       415, 6.999999954E+00, 7.127642538E-02, 1.498066113E-01, 7.713531600E-04, 2.680654411E-03, 5.134701598E-03,-2.146730577E-02,-2.211618005E-04,-2.289298637E-02, 1.064515787E-02
       416, 8.999999951E+00, 7.127642644E-02, 1.163903878E-01, 4.657010942E-04, 1.615846991E-03, 5.132792197E-03,-1.300331341E-02,-1.039500044E-04,-1.071882713E-02, 6.469529071E-03
       417, 1.099999988E+01, 7.127642538E-02, 9.511565546E-02, 3.112083383E-04, 1.078147212E-03, 5.129288331E-03,-8.703828335E-03,-5.684624327E-05,-5.850797793E-03, 4.337581351E-03
       418, 1.299999997E+01, 7.127642538E-02, 8.039127240E-02, 2.224664095E-04, 7.697445116E-04, 5.125769462E-03,-6.227747639E-03,-3.440713763E-05,-3.534730018E-03, 3.106554231E-03
       419, 4.999999929E+00, 7.554431806E-02, 2.094535259E-01, 1.601036195E-03, 5.262024377E-03, 5.127089262E-03,-4.161454530E-02,-6.385431910E-04,-6.697090830E-02, 2.042061477E-02
       420, 6.999999954E+00, 7.554431806E-02, 1.497060778E-01, 8.167171570E-04, 2.680651296E-03, 5.135176313E-03,-2.142392681E-02,-2.339301539E-04,-2.423631171E-02, 1.061268321E-02
       421, 8.999999951E+00, 7.554431918E-02, 1.163433061E-01, 4.932874419E-04, 1.615847579E-03, 5.133081846E-03,-1.298752674E-02,-1.100405909E-04,-1.135276413E-02, 6.457703142E-03
       422, 1.099999988E+01, 7.554431806E-02, 9.508995338E-02, 3.297095438E-04, 1.078148002E-03, 5.129483513E-03,-8.696779025E-03,-6.020134175E-05,-6.198187989E-03, 4.332299308E-03
       423, 1.299999997E+01, 7.554431806E-02, 8.037574363E-02, 2.357191623E-04, 7.697450855E-04, 5.125909767E-03,-6.224145091E-03,-3.644626039E-05,-3.745071291E-03, 3.103854581E-03
       424, 4.999999929E+00, 7.975615815E-02, 2.091640339E-01, 1.686773094E-03, 5.261959533E-03, 5.128036923E-03,-4.143967932E-02,-6.712911953E-04,-7.054211978E-02, 2.028995835E-02
       425, 6.999999954E+00, 7.975615815E-02, 1.496012528E-01, 8.613457794E-04, 2.680644154E-03, 5.135666684E-03,-2.137873018E-02,-2.464506861E-04,-2.555748889E-02, 1.057884234E-02
       426, 8.999999951E+00, 7.975615934E-02, 1.162941926E-01, 5.204606316E-04, 1.615847338E-03, 5.133382320E-03,-1.297106622E-02,-1.160284857E-04,-1.197709438E-02, 6.445366982E-03
       427, 1.099999988E+01, 7.975615815E-02, 9.506313616E-02, 3.479450460E-04, 1.078148571E-03, 5.129686416E-03,-8.689426089E-03,-6.350408174E-05,-6.540545275E-03, 4.326785764E-03
       428, 1.299999997E+01, 7.975615815E-02, 8.035953905E-02, 2.487862479E-04, 7.697455915E-04, 5.126055797E-03,-6.220386546E-03,-3.845500791E-05,-3.952444904E-03, 3.101035073E-03
       429, 4.999999929E+00, 8.391268182E-02, 2.088636471E-01, 1.770831307E-03, 5.261860183E-03, 5.129000896E-03,-4.125851640E-02,-7.031661318E-04,-7.404164419E-02, 2.015474469E-02
       430, 6.999999954E+00, 8.391268182E-02, 1.494923581E-01, 9.052449653E-04, 2.680632527E-03, 5.136171111E-03,-2.133181560E-02,-2.587246197E-04,-2.685670046E-02, 1.054376090E-02
       431, 8.999999951E+00, 8.391268308E-02, 1.162431487E-01, 5.472246747E-04, 1.615846163E-03, 5.133692792E-03,-1.295396668E-02,-1.219144289E-04,-1.259191103E-02, 6.432574740E-03
       432, 1.099999988E+01, 8.391268182E-02, 9.503525834E-02, 3.659176842E-04, 1.078148887E-03, 5.129896536E-03,-8.681784756E-03,-6.675492148E-05,-6.877923207E-03, 4.321070032E-03
       433, 1.299999997E+01, 8.391268182E-02, 8.034269136E-02, 2.616697638E-04, 7.697460170E-04, 5.126207210E-03,-6.216479684E-03,-4.043367814E-05,-4.156884274E-03, 3.098113931E-03
       434, 4.999999929E+00, 8.801461558E-02, 2.085529947E-01, 1.853222127E-03, 5.261723133E-03, 5.129977085E-03,-4.107146559E-02,-7.341717532E-04,-7.747002257E-02, 2.001485212E-02
       435, 6.999999954E+00, 8.801461558E-02, 1.493796083E-01, 9.484212542E-04, 2.680615973E-03, 5.136688046E-03,-2.128327960E-02,-2.707535042E-04,-2.813414114E-02, 1.050733101E-02
       436, 8.999999951E+00, 8.801461690E-02, 1.161902723E-01, 5.735838207E-04, 1.615843953E-03, 5.134012463E-03,-1.293626185E-02,-1.276992551E-04,-1.319731013E-02, 6.419252582E-03
       437, 1.099999988E+01, 8.801461558E-02, 9.500637272E-02, 3.836304158E-04, 1.078148918E-03, 5.130113382E-03,-8.673869768E-03,-6.995435583E-05,-7.210376094E-03, 4.315100212E-03
       438, 1.299999997E+01, 8.801461558E-02, 8.032523221E-02, 2.743718759E-04, 7.697463497E-04, 5.126363675E-03,-6.212431943E-03,-4.238258578E-05,-4.358423060E-03, 3.095053115E-03
       439, 4.999999929E+00, 9.206267639E-02, 2.082326848E-01, 1.933956100E-03, 5.261545346E-03, 5.130961556E-03,-4.087892184E-02,-7.643119690E-04,-8.082784095E-02, 1.987171664E-02
       440, 6.999999954E+00, 9.206267639E-02, 1.492632113E-01, 9.908805379E-04, 2.680594067E-03, 5.137215994E-03,-2.123321556E-02,-2.825387805E-04,-2.939000785E-02, 1.047009270E-02
       441, 8.999999951E+00, 9.206267776E-02, 1.161356582E-01, 5.995418686E-04, 1.615840610E-03, 5.134340558E-03,-1.291798437E-02,-1.333837187E-04,-1.379338634E-02, 6.405680963E-03
       442, 1.099999988E+01, 9.206267639E-02, 9.497653041E-02, 4.010858781E-04, 1.078148633E-03, 5.130336481E-03,-8.665695395E-03,-7.310282805E-05,-7.537956823E-03, 4.309048574E-03
       443, 1.299999997E+01, 9.206267639E-02, 8.030719225E-02, 2.868945132E-04, 7.697465778E-04, 5.126524870E-03,-6.208250520E-03,-4.430201187E-05,-4.557093778E-03, 3.091969631E-03
       444, 4.999999929E+00, 9.605757177E-02, 2.079033052E-01, 2.013051185E-03, 5.261323958E-03, 5.131950543E-03,-4.068126602E-02,-7.935954540E-04,-8.413051995E-02, 1.972394470E-02
       445, 6.999999954E+00, 9.605757177E-02, 1.491433680E-01, 1.032631382E-03, 2.680566403E-03, 5.137753513E-03,-2.118171373E-02,-2.940829864E-04,-3.063009140E-02, 1.043139943E-02
       446, 8.999999951E+00, 9.605757321E-02, 1.160793984E-01, 6.251039598E-04, 1.615836040E-03, 5.134676329E-03,-1.289916582E-02,-1.389689684E-04,-1.438289823E-02, 6.391488402E-03
       447, 1.099999988E+01, 9.605757177E-02, 9.494578086E-02, 4.182875136E-04, 1.078148004E-03, 5.130565374E-03,-8.657275445E-03,-7.620096277E-05,-7.862184892E-03, 4.302673680E-03
       448, 1.299999997E+01, 9.605757177E-02, 8.028860113E-02, 2.992401433E-04, 7.697466898E-04, 5.126690486E-03,-6.203942384E-03,-4.619233603E-05,-4.753819303E-03, 3.088693750E-03
       449, 4.999999929E+00, 1.000000000E-01, 2.075654224E-01, 2.090524217E-03, 5.261056245E-03, 5.132940428E-03,-4.047886452E-02,-8.220303782E-04,-8.735422038E-02, 1.957293272E-02
       450, 6.999999954E+00, 1.000000000E-01, 1.490202724E-01, 1.073681797E-03, 2.680532589E-03, 5.138299210E-03,-2.112886123E-02,-3.053884681E-04,-3.184525841E-02, 1.039186074E-02
       451, 8.999999951E+00, 1.000000015E-01, 1.160215813E-01, 6.502749142E-04, 1.615830151E-03, 5.135019052E-03,-1.287983669E-02,-1.444560698E-04,-1.496147338E-02, 6.377020241E-03
       452, 1.099999988E+01, 1.000000000E-01, 9.491417187E-02, 4.352385558E-04, 1.078147000E-03, 5.130799618E-03,-8.648623259E-03,-7.924934111E-05,-8.180646750E-03, 4.296199101E-03
       453, 1.299999997E+01, 1.000000000E-01, 8.026948750E-02, 3.114110862E-04, 7.697466746E-04, 5.126860220E-03,-6.199514264E-03,-4.805391311E-05,-4.947131711E-03, 3.085382389E-03
       454, 4.999999929E+00, 1.037429218E-01, 2.072329398E-01, 2.163511390E-03, 5.260752737E-03, 5.133890176E-03,-4.028004947E-02,-8.485793601E-04,-9.035013195E-02, 1.942537501E-02
       455, 6.999999954E+00, 1.037429218E-01, 1.488989877E-01, 1.112506066E-03, 2.680493930E-03, 5.138830538E-03,-2.107683270E-02,-3.160373203E-04,-3.297911929E-02, 1.035318067E-02
       456, 8.999999951E+00, 1.037429233E-01, 1.159645848E-01, 6.741173251E-04, 1.615823164E-03, 5.135354592E-03,-1.286079204E-02,-1.496412948E-04,-1.550221157E-02, 6.362874218E-03
       457, 1.099999988E+01, 1.037429218E-01, 9.488300316E-02, 4.513071101E-04, 1.078145656E-03, 5.131029561E-03,-8.640094659E-03,-8.213454814E-05,-8.478521754E-03, 4.289877802E-03
       458, 1.299999997E+01, 1.037429218E-01, 8.025063725E-02, 3.229533919E-04, 7.697465302E-04, 5.127027086E-03,-6.195148243E-03,-4.981740543E-05,-5.128029521E-03, 3.082155953E-03
       459, 4.999999929E+00, 1.075400176E-01, 2.068840987E-01, 2.236972506E-03, 5.260391678E-03, 5.134860744E-03,-4.007182673E-02,-8.750526798E-04,-9.337373047E-02, 1.926992030E-02
       460, 6.999999954E+00, 1.075400176E-01, 1.487715687E-01, 1.151738988E-03, 2.680447612E-03, 5.139381963E-03,-2.102222230E-02,-3.267531273E-04,-3.412820193E-02, 1.031217297E-02
       461, 8.999999951E+00, 1.075400192E-01, 1.159046732E-01, 6.982485405E-04, 1.615814558E-03, 5.135704813E-03,-1.284078426E-02,-1.548766119E-04,-1.605112446E-02, 6.347784669E-03
       462, 1.099999988E+01, 1.075400176E-01, 9.485023151E-02, 4.675829679E-04, 1.078143865E-03, 5.131270220E-03,-8.631130744E-03,-8.505234180E-05,-8.781153364E-03, 4.283088298E-03
       463, 1.299999997E+01, 1.075400176E-01, 8.023081451E-02, 3.346497903E-04, 7.697462400E-04, 5.127201992E-03,-6.190558135E-03,-5.160243619E-05,-5.311904246E-03, 3.078662818E-03
       464, 4.999999929E+00, 1.113920715E-01, 2.065184241E-01, 2.310885042E-03, 5.259966490E-03, 5.135849681E-03,-3.985396618E-02,-9.014266486E-04,-9.644169791E-02, 1.910792963E-02
       465, 6.999999954E+00, 1.113920715E-01, 1.486378175E-01, 1.191378745E-03, 2.680392720E-03, 5.139953327E-03,-2.096495264E-02,-3.375323373E-04,-3.529904630E-02, 1.026946656E-02
       466, 8.999999951E+00, 1.113920731E-01, 1.158417488E-01, 7.226700414E-04, 1.615804127E-03, 5.136069909E-03,-1.281978236E-02,-1.601614544E-04,-1.661138382E-02, 6.332120536E-03
       467, 1.099999988E+01, 1.113920715E-01, 9.481580203E-02, 4.840680175E-04, 1.078141567E-03, 5.131521828E-03,-8.621717003E-03,-8.800273097E-05,-9.090306488E-03, 4.276074115E-03
       468, 1.299999997E+01, 1.113920715E-01, 8.020998560E-02, 3.465020064E-04, 7.697457824E-04, 5.127385150E-03,-6.185736330E-03,-5.340912606E-05,-5.499835185E-03, 3.075076033E-03
       469, 4.999999929E+00, 1.152998790E-01, 2.061354355E-01, 2.385219704E-03, 5.259469984E-03, 5.136854215E-03,-3.962623878E-02,-9.276734739E-04,-9.952600618E-02, 1.893864618E-02
       470, 6.999999954E+00, 1.152998790E-01, 1.484975322E-01, 1.231421021E-03, 2.680328248E-03, 5.140544389E-03,-2.090494520E-02,-3.483703851E-04,-3.648142106E-02, 1.022465872E-02
       471, 8.999999951E+00, 1.152998807E-01, 1.157757113E-01, 7.473820599E-04, 1.615791649E-03, 5.136450053E-03,-1.279775467E-02,-1.654948893E-04,-1.717819057E-02, 6.315637776E-03
       472, 1.099999988E+01, 1.152998790E-01, 9.477965839E-02, 5.007634034E-04, 1.078138695E-03, 5.131784611E-03,-8.611838581E-03,-9.098555530E-05,-9.403360610E-03, 4.268672363E-03
       473, 1.299999997E+01, 1.152998790E-01, 8.018811592E-02, 3.585112717E-04, 7.697451336E-04, 5.127576767E-03,-6.180675021E-03,-5.523750452E-05,-5.690239047E-03, 3.071279380E-03
       474, 4.999999929E+00, 1.192642470E-01, 2.057346460E-01, 2.459944095E-03, 5.258894411E-03, 5.137871228E-03,-3.938841635E-02,-9.537624715E-04,-1.026254073E-01, 1.876190343E-02
       475, 6.999999954E+00, 1.192642470E-01, 1.483505062E-01, 1.271861050E-03, 2.680253103E-03, 5.141154825E-03,-2.084212023E-02,-3.592622047E-04,-3.767518342E-02, 1.017776378E-02
       476, 8.999999951E+00, 1.192642488E-01, 1.157064578E-01, 7.723848741E-04, 1.615776878E-03, 5.136845393E-03,-1.277466881E-02,-1.708758821E-04,-1.775154831E-02, 6.298376556E-03
       477, 1.099999988E+01, 1.192642470E-01, 9.474174267E-02, 5.176704143E-04, 1.078135176E-03, 5.132058790E-03,-8.601480240E-03,-9.400063862E-05,-9.720338511E-03, 4.260921734E-03
       478, 1.299999997E+01, 1.192642470E-01, 8.016516987E-02, 3.706789686E-04, 7.697442674E-04, 5.127777053E-03,-6.175366187E-03,-5.708760583E-05,-5.883136926E-03, 3.067305590E-03
       479, 4.999999929E+00, 1.232859942E-01, 2.053155624E-01, 2.535023778E-03, 5.258231423E-03, 5.138897246E-03,-3.914027201E-02,-9.796617001E-04,-1.057385535E-01, 1.857759764E-02
       480, 6.999999954E+00, 1.232859942E-01, 1.481965282E-01, 1.312693385E-03, 2.680166099E-03, 5.141784221E-03,-2.077639677E-02,-3.702024025E-04,-3.888016239E-02, 1.012871349E-02
       481, 8.999999951E+00, 1.232859960E-01, 1.156338827E-01, 7.976784703E-04, 1.615759548E-03, 5.137256050E-03,-1.275049170E-02,-1.763032881E-04,-1.833145048E-02, 6.280297234E-03
       482, 1.099999988E+01, 1.232859942E-01, 9.470199532E-02, 5.347901891E-04, 1.078130932E-03, 5.132344577E-03,-8.590626354E-03,-9.704776063E-05,-1.004125865E-02, 4.252797226E-03
       483, 1.299999997E+01, 1.232859942E-01, 8.014111078E-02, 3.830063922E-04, 7.697431554E-04, 5.127986216E-03,-6.169801590E-03,-5.895944284E-05,-6.078547949E-03, 3.063137609E-03
       484, 4.999999929E+00, 1.273659511E-01, 2.048776862E-01, 2.610422238E-03, 5.257472047E-03, 5.139928416E-03,-3.888158064E-02,-1.005337705E-03,-1.088640313E-01, 1.838558306E-02
       485, 6.999999954E+00, 1.273659511E-01, 1.480353826E-01, 1.353912038E-03, 2.680065954E-03, 5.142432064E-03,-2.070769271E-02,-3.811852479E-04,-4.009617077E-02, 1.007745856E-02
       486, 8.999999951E+00, 1.273659530E-01, 1.155578777E-01, 8.232626732E-04, 1.615739369E-03, 5.137682115E-03,-1.272518953E-02,-1.817758659E-04,-1.891788618E-02, 6.261382700E-03
       487, 1.099999988E+01, 1.273659511E-01, 9.466035515E-02, 5.521238206E-04, 1.078125875E-03, 5.132642178E-03,-8.579260906E-03,-1.001266692E-04,-1.036613801E-02, 4.244292679E-03
       488, 1.299999997E+01, 1.273659511E-01, 8.011590097E-02, 3.954948315E-04, 7.697417663E-04, 5.128204461E-03,-6.163972765E-03,-6.085301644E-05,-6.276490882E-03, 3.058773491E-03
       489, 4.999999929E+00, 1.315049601E-01, 2.044205131E-01, 2.686100737E-03, 5.256606652E-03, 5.140960479E-03,-3.861211929E-02,-1.030755546E-03,-1.120003613E-01, 1.818570531E-02
       490, 6.999999954E+00, 1.315049601E-01, 1.478668487E-01, 1.395510369E-03, 2.679951277E-03, 5.143097736E-03,-2.063592479E-02,-3.922046516E-04,-4.132300442E-02, 1.002393466E-02
       491, 8.999999951E+00, 1.315049621E-01, 1.154783316E-01, 8.491370725E-04, 1.615716029E-03, 5.138123648E-03,-1.269872777E-02,-1.872922641E-04,-1.951083963E-02, 6.241604476E-03
       492, 1.099999988E+01, 1.315049601E-01, 9.461675927E-02, 5.696723044E-04, 1.078119911E-03, 5.132951785E-03,-8.567367482E-03,-1.032370717E-04,-1.069499199E-02, 4.235393579E-03
       493, 1.299999997E+01, 1.315049601E-01, 8.008950163E-02, 4.081455319E-04, 7.697400661E-04, 5.128431993E-03,-6.157871024E-03,-6.276831033E-05,-6.476983809E-03, 3.054204992E-03
       494, 4.999999929E+00, 1.357038760E-01, 2.039435340E-01, 2.762018256E-03, 5.255624916E-03, 5.141988751E-03,-3.833166769E-02,-1.055878742E-03,-1.151459981E-01, 1.797781634E-02
       495, 6.999999954E+00, 1.357038760E-01, 1.476907016E-01, 1.437481081E-03, 2.679820568E-03, 5.143780506E-03,-2.056100871E-02,-4.032541456E-04,-4.256044169E-02, 9.968082056E-03
       496, 8.999999951E+00, 1.357038781E-01, 1.153951307E-01, 8.753010319E-04, 1.615689185E-03, 5.138580674E-03,-1.267107119E-02,-1.928510193E-04,-2.011028962E-02, 6.220937663E-03
       497, 1.099999988E+01, 1.357038760E-01, 9.457114306E-02, 5.874365489E-04, 1.078112939E-03, 5.133273582E-03,-8.554929265E-03,-1.063786350E-04,-1.102783411E-02, 4.226088246E-03
       498, 1.299999997E+01, 1.357038760E-01, 8.006187288E-02, 4.209597044E-04, 7.697380177E-04, 5.128669014E-03,-6.151487450E-03,-6.470529218E-05,-6.680043954E-03, 3.049426039E-03
       499, 4.999999929E+00, 1.399635659E-01, 2.034462352E-01, 2.838131424E-03, 5.254515792E-03, 5.143008095E-03,-3.804000871E-02,-1.080669263E-03,-1.182993296E-01, 1.776177327E-02
       500, 6.999999954E+00, 1.399635659E-01, 1.475067116E-01, 1.479816188E-03, 2.679672209E-03, 5.144479519E-03,-2.048285917E-02,-4.143268709E-04,-4.380824289E-02, 9.909839384E-03
       501, 8.999999951E+00, 1.399635680E-01, 1.153081580E-01, 9.017536694E-04, 1.615658468E-03, 5.139053175E-03,-1.264218384E-02,-1.984505499E-04,-2.071620924E-02, 6.199355588E-03
       502, 1.099999988E+01, 1.399635659E-01, 9.452344018E-02, 6.054173646E-04, 1.078104847E-03, 5.133607739E-03,-8.541929038E-03,-1.095509827E-04,-1.136467597E-02, 4.216363733E-03
       503, 1.299999997E+01, 1.399635659E-01, 8.003297368E-02, 4.339385190E-04, 7.697355808E-04, 5.128915720E-03,-6.144812889E-03,-6.666391194E-05,-6.885687814E-03, 3.044429641E-03
       504, 4.999999929E+00, 1.442849094E-01, 2.029280988E-01, 2.914394461E-03, 5.253267480E-03, 5.144012895E-03,-3.773692895E-02,-1.105087507E-03,-1.214586777E-01, 1.753743720E-02
       505, 6.999999954E+00, 1.442849094E-01, 1.473146441E-01, 1.522506982E-03, 2.679504454E-03, 5.145193787E-03,-2.040138992E-02,-4.254155679E-04,-4.506614994E-02, 9.849145423E-03
       506, 8.999999951E+00, 1.442849115E-01, 1.152172940E-01, 9.284938472E-04, 1.615623480E-03, 5.139541095E-03,-1.261202905E-02,-2.040891497E-04,-2.132856601E-02, 6.176831575E-03
       507, 1.099999988E+01, 1.442849094E-01, 9.447358246E-02, 6.236154597E-04, 1.078095515E-03, 5.133954410E-03,-8.528349170E-03,-1.127536937E-04,-1.170552729E-02, 4.206207135E-03
       508, 1.299999997E+01, 1.442849094E-01, 8.000276184E-02, 4.470831026E-04, 7.697327114E-04, 5.129172306E-03,-6.137837947E-03,-6.864410084E-05,-7.093931398E-03, 3.039208930E-03
       509, 4.999999929E+00, 1.486687988E-01, 2.023886032E-01, 2.990759107E-03, 5.251867389E-03, 5.144997033E-03,-3.742221922E-02,-1.129092278E-03,-1.246222985E-01, 1.730467372E-02
       510, 6.999999954E+00, 1.486687988E-01, 1.471142604E-01, 1.565544007E-03, 2.679315424E-03, 5.145922182E-03,-2.031651387E-02,-4.365125683E-04,-4.633388577E-02, 9.785938316E-03
       511, 8.999999951E+00, 1.486688010E-01, 1.151224162E-01, 9.555201574E-04, 1.615583788E-03, 5.140044327E-03,-1.258056945E-02,-2.097649835E-04,-2.194732190E-02, 6.153338421E-03
       512, 1.099999988E+01, 1.486687988E-01, 9.442149993E-02, 6.420314333E-04, 1.078084812E-03, 5.134313735E-03,-8.514171617E-03,-1.159862999E-04,-1.205039582E-02, 4.195605128E-03
       513, 1.299999997E+01, 1.486687988E-01, 7.997119400E-02, 4.603945357E-04, 7.697293621E-04, 5.129438961E-03,-6.130552989E-03,-7.064576983E-05,-7.304790137E-03, 3.033756779E-03
       514, 4.999999929E+00, 1.531161394E-01, 2.018272240E-01, 3.067174553E-03, 5.250302107E-03, 5.145953860E-03,-3.709567507E-02,-1.152640784E-03,-1.277883826E-01, 1.706335284E-02
       515, 6.999999954E+00, 1.531161394E-01, 1.469053168E-01, 1.608917026E-03, 2.679103100E-03, 5.146663422E-03,-2.022814308E-02,-4.476097793E-04,-4.761115372E-02, 9.720155831E-03
       516, 8.999999951E+00, 1.531161417E-01, 1.150233990E-01, 9.828309087E-04, 1.615538927E-03, 5.140562715E-03,-1.254776699E-02,-2.154760824E-04,-2.257243285E-02, 6.128848581E-03
       517, 1.099999988E+01, 1.531161394E-01, 9.436712074E-02, 6.606657687E-04, 1.078072596E-03, 5.134685834E-03,-8.499377918E-03,-1.192482832E-04,-1.239928717E-02, 4.184544166E-03
       518, 1.299999997E+01, 1.531161394E-01, 7.993822556E-02, 4.738738488E-04, 7.697254811E-04, 5.129715866E-03,-6.122948135E-03,-7.266880889E-05,-7.518278512E-03, 3.028065896E-03
       519, 4.999999929E+00, 1.576278496E-01, 2.012434336E-01, 3.143587379E-03, 5.248557366E-03, 5.146876170E-03,-3.675709739E-02,-1.175688617E-03,-1.309550563E-01, 1.681335097E-02
       520, 6.999999954E+00, 1.576278496E-01, 1.466875652E-01, 1.652614986E-03, 2.678865313E-03, 5.147416063E-03,-2.013618892E-02,-4.586986641E-04,-4.889763686E-02, 9.651735339E-03
       521, 8.999999951E+00, 1.576278520E-01, 1.149201138E-01, 1.010424112E-03, 1.615488392E-03, 5.141096048E-03,-1.251358289E-02,-2.212203389E-04,-2.320384807E-02, 6.103333942E-03
       522, 1.099999988E+01, 1.576278496E-01, 9.431037118E-02, 6.795188266E-04, 1.078058715E-03, 5.135070808E-03,-8.483949192E-03,-1.225390734E-04,-1.275220454E-02, 4.173010400E-03
       523, 1.299999997E+01, 1.576278496E-01, 7.990381070E-02, 4.875220187E-04, 7.697210123E-04, 5.130003198E-03,-6.115013255E-03,-7.471308669E-05,-7.734409840E-03, 3.022128760E-03
       524, 4.999999929E+00, 1.622048611E-01, 2.006367029E-01, 3.219941494E-03, 5.246618013E-03, 5.147756172E-03,-3.640629295E-02,-1.198189805E-03,-1.341203819E-01, 1.655454764E-02
       525, 6.999999954E+00, 1.622048611E-01, 1.464607531E-01, 1.696625988E-03, 2.678599734E-03, 5.148178486E-03,-2.004056214E-02,-4.697702270E-04,-5.019299764E-02, 9.580614046E-03
       526, 8.999999951E+00, 1.622048635E-01, 1.148124293E-01, 1.038297466E-03, 1.615431643E-03, 5.141644054E-03,-1.247797773E-02,-2.269955004E-04,-2.384150978E-02, 6.076765818E-03
       527, 1.099999988E+01, 1.622048611E-01, 9.425117559E-02, 6.985908379E-04, 1.078043004E-03, 5.135468734E-03,-8.467866139E-03,-1.258580461E-04,-1.310914859E-02, 4.160989663E-03
       528, 1.299999997E+01, 1.622048611E-01, 7.986790232E-02, 5.013399645E-04, 7.697158953E-04, 5.130301124E-03,-6.106737966E-03,-7.677844900E-05,-7.953196428E-03, 3.015937678E-03
       529, 4.999999929E+00, 1.668481190E-01, 2.000065010E-01, 3.296178057E-03, 5.244467974E-03, 5.148585460E-03,-3.604307503E-02,-1.220096625E-03,-1.372823588E-01, 1.628683672E-02
