Position,AxialVelocity
0.0,-0.000272719
0.0141029,0.000117385
0.0273061,0.0010944
0.0395079,0.00173495
0.0510071,0.00180405
0.0614687,0.00179777
0.0713037,0.0018182
0.0804016,0.00187189
0.0888272,0.00194186
0.0964576,0.00201621
0.103439,0.00208317
0.113867,0.00219656
0.120116,0.00226903
0.126431,0.00234222
0.132729,0.00241271
0.139047,0.00248115
0.145609,0.00254962
0.152513,0.00261884
0.159534,0.00268571
0.166871,0.0027517
0.174382,0.0028149
0.182125,0.00287538
0.186015,0.00290322
0.190067,0.00294255
0.198224,0.00301638
0.206594,0.00308682
0.215184,0.00315363
0.224002,0.0032166
0.233074,0.00327561
0.242195,0.0033289
0.251827,0.00337866
0.261705,0.00342277
0.271893,0.00346101
0.282393,0.00349281
0.293154,0.00351746
0.303904,0.00353394
0.315288,0.00354286
0.327026,0.00354239
0.339031,0.00353099
0.351067,0.00350972
0.355884,0.00349768
0.363701,0.00349784
0.376689,0.0034895
0.389706,0.00347282
0.403454,0.00344645
0.417536,0.00341
0.431575,0.0033644
0.44634,0.00330708
0.461541,0.00323853
0.477176,0.00315794
0.483129,0.0031236
0.493165,0.00306683
0.510314,0.00296259
0.527529,0.00285077
0.545647,0.00272587
0.56423,0.00258972
0.583316,0.00244172
0.603078,0.0022799
0.623364,0.00210494
0.644164,0.00191587
0.665529,0.00171169
0.68739,0.00149335
0.709865,0.00126041
0.732884,0.00101433
0.755978,0.000760777
0.780299,0.000487881
0.805178,0.000203724
0.818972,4.40612e-05
0.830545,-0.000102813
0.856256,-0.000427912
0.882515,-0.000756088
0.909376,-0.00108615
0.936761,-0.0014155
0.96483,-0.00174424
0.993489,-0.00206949
1.02144,-0.00237602
1.02189,-0.00238103
1.04933,-0.00267519
1.07732,-0.00296129
1.106,-0.00323949
1.13516,-0.00350656
1.13675,-0.00352028
1.16719,-0.00378489
1.2001,-0.0040499
1.23347,-0.00429647
1.26737,-0.00452385
1.30186,-0.00473081
1.33677,-0.00491502
1.34682,-0.00496092
1.3701,-0.00506744
1.40329,-0.00519512
1.43631,-0.00529767
1.47078,-0.00537805
1.49207,-0.00540969
1.50687,-0.00543314
1.54432,-0.00545756
1.58224,-0.00544555
1.62067,-0.00539906
1.65966,-0.0053225
1.69814,-0.0052177
1.72102,-0.0051542
1.73802,-0.00510831
1.7776,-0.00500983
1.8179,-0.00491162
1.85778,-0.00481725
1.8995,-0.00472198
1.94201,-0.00462909
1.98519,-0.0045382
1.99938,-0.00450928
2.0294,-0.00444926
2.07296,-0.00436486
2.11786,-0.00428075
2.16219,-0.00420027
2.20807,-0.00411976
2.25321,-0.00404203
2.29917,-0.0039655
2.3457,-0.00388645
2.4,-0.00383625
