Position,AxialVelocity
0.0,0.436831
0.0150649,0.435135
0.0292947,0.431326
0.042602,0.42665
0.0550306,0.420653
0.0664926,0.413686
0.077108,0.406705
0.0868733,0.399631
0.0958385,0.392399
0.104003,0.385339
0.111446,0.378657
0.119438,0.371467
0.122197,0.368903
0.125115,0.366316
0.128046,0.363662
0.131029,0.360918
0.134098,0.358069
0.137301,0.355066
0.140574,0.351972
0.143992,0.348712
0.147469,0.345378
0.151063,0.341901
0.154759,0.338298
0.158583,0.33454
0.162495,0.330674
0.166498,0.326696
0.170598,0.322603
0.174829,0.318354
0.179163,0.313986
0.183723,0.309365
0.188385,0.304646
0.193238,0.299714
0.198278,0.294586
0.203427,0.289355
0.208606,0.284117
0.214109,0.27853
0.219843,0.27273
0.22567,0.266877
0.231603,0.260951
0.237808,0.254787
0.244267,0.248412
0.250852,0.241987
0.257822,0.235236
0.264966,0.228407
0.272142,0.221657
0.279649,0.214679
0.287471,0.207516
0.295599,0.200187
0.303813,0.192941
0.31249,0.18541
0.321337,0.177913
0.330554,0.170279
0.339987,0.162673
0.349675,0.155084
0.359875,0.147304
0.370364,0.139568
0.381113,0.131921
0.392187,0.124328
0.403477,0.116901
0.41516,0.109534
0.427119,0.102339
0.439368,0.095317
0.452237,0.0882892
0.465383,0.0815009
0.479062,0.0748301
0.493157,0.0683717
0.507607,0.0621809
0.522515,0.056226
0.536293,0.0511202
0.537439,0.0506714
0.549905,0.0460564
0.562728,0.0416092
0.575626,0.0374392
0.585819,0.0343661
0.589583,0.0332016
0.604786,0.0288445
0.620448,0.0247517
0.636215,0.0210195
0.652189,0.0176146
0.668718,0.0144718
0.671451,0.0140087
0.68618,0.01157
0.704062,0.00900282
0.7223,0.00679072
0.740616,0.0049701
0.7591,0.00352674
0.777822,0.00244669
0.793274,0.00183699
0.796069,0.00172977
0.812953,0.00132092
0.830436,0.00106511
0.847749,0.000904419
0.865286,0.000782297
0.877493,0.00070645
0.883082,0.000673022
0.901169,0.000569405
0.919162,0.000473569
0.937797,0.000383229
0.956887,0.000300118
0.975947,0.000226528
0.993586,0.00016674
0.994633,0.000163345
1.01439,0.000107829
1.03394,6.15982e-05
1.0531,2.45308e-05
1.07196,-4.20153e-06
1.09,-2.4678e-05
1.10748,-3.80842e-05
1.12443,-4.52274e-05
1.14104,-4.65955e-05
1.15684,-4.33353e-05
1.17185,-3.53704e-05
1.18577,-2.74847e-05
1.2,-2.45946e-05
