Position,AxialVelocity
0.0,5.18286e-05
0.0126311,0.000102631
0.0247078,0.000197533
0.0359214,0.000284941
0.0469023,0.000371552
0.0567868,0.000449187
0.066443,0.00052479
0.07553,0.000595546
0.0841134,0.00066208
0.0918453,0.000721493
0.0989818,0.000776038
0.114367,0.00089331
0.126588,0.000985016
0.138686,0.00107449
0.150658,0.0011621
0.162547,0.00124785
0.17488,0.00133544
0.187831,0.00142581
0.200914,0.00151536
0.214521,0.00160652
0.228413,0.00169741
0.242645,0.00178813
0.257218,0.00187842
0.272145,0.00196805
0.287423,0.00205671
0.30306,0.00214412
0.319064,0.00223
0.335454,0.0023141
0.351761,0.0023938
0.36895,0.00247343
0.386538,0.00255021
0.404557,0.00262386
0.423015,0.00269399
0.441897,0.00276014
0.460656,0.0028202
0.480438,0.00287737
0.500701,0.0029294
0.521418,0.0029758
0.542014,0.00301506
0.563701,0.00304907
0.58591,0.00307623
0.607987,0.00309553
0.631249,0.00310769
0.655037,0.00311164
0.678652,0.00310715
0.679648,0.0031066
0.703499,0.00309344
0.728931,0.00307023
0.754956,0.00303712
0.780793,0.00299506
0.807995,0.0029412
0.835003,0.00287829
0.863402,0.00280234
0.892412,0.00271487
0.922067,0.00261553
0.952433,0.00250385
0.983441,0.00237995
1.01511,0.00224366
1.04745,0.00209486
1.08047,0.00193364
1.11419,0.00175985
1.14862,0.0015738
1.18276,0.0013811
1.19274,0.0013224
1.21867,0.0011703
1.25532,0.000947553
1.29276,0.000713023
1.33099,0.00046716
1.36999,0.000210668
1.40978,-5.58984e-05
1.45036,-0.000331788
1.49178,-0.000616589
1.53404,-0.000909079
1.57587,-0.00119975
1.61982,-0.00150516
1.65079,-0.00171966
1.66462,-0.00181524
1.7103,-0.00212922
1.75686,-0.00244483
1.80431,-0.00276051
1.85279,-0.00307482
1.9022,-0.0033845
1.95258,-0.00368626
2.00399,-0.00397509
2.05641,-0.00424079
2.1099,-0.00445945
2.1322,-0.00451218
2.16452,-0.00459003
2.21866,-0.00460932
2.27554,-0.00454678
2.33375,-0.00444836
2.39314,-0.00434119
2.45386,-0.00423334
2.51599,-0.00412748
2.57962,-0.00402503
2.64294,-0.00392777
2.70769,-0.00383301
2.71061,-0.00382877
2.77911,-0.00373389
2.84952,-0.00364104
2.91969,-0.00355286
2.99398,-0.00346387
3.07051,-0.00337692
3.14937,-0.00329149
3.23074,-0.00320797
3.3122,-0.00312827
3.39877,-0.00304791
3.48579,-0.00297098
3.57848,-0.00289353
3.67182,-0.0028211
3.77005,-0.00274623
3.87334,-0.00266765
4.0,-0.00261967
