Position,AxialVelocity
0.0,0.132556
0.0126311,0.132537
0.0247078,0.132489
0.0359214,0.132417
0.0469023,0.132321
0.0567868,0.132213
0.066443,0.132088
0.07553,0.131952
0.0841134,0.131808
0.0918453,0.131666
0.0989818,0.131524
0.114367,0.131182
0.126588,0.130877
0.138686,0.130546
0.150658,0.130191
0.162547,0.129811
0.17488,0.129389
0.187831,0.128916
0.200914,0.128407
0.214521,0.127845
0.228413,0.127239
0.242645,0.126585
0.257218,0.12588
0.272145,0.125124
0.287423,0.124315
0.30306,0.123452
0.319064,0.122532
0.335454,0.121554
0.351761,0.120546
0.36895,0.119449
0.386538,0.11829
0.404557,0.117068
0.423015,0.11578
0.441897,0.114428
0.460656,0.113053
0.480438,0.111571
0.500701,0.110021
0.521418,0.108405
0.542014,0.106771
0.563701,0.105023
0.58591,0.103207
0.607987,0.10138
0.631249,0.0994319
0.655037,0.0974207
0.678652,0.0954075
0.679648,0.0953218
0.703499,0.0932778
0.728931,0.0910861
0.754956,0.0888344
0.780793,0.0865929
0.807995,0.0842303
0.835003,0.0818849
0.863402,0.0794227
0.892412,0.0769153
0.922067,0.0743638
0.952433,0.0717666
0.983441,0.0691341
1.01511,0.0664697
1.04745,0.0637762
1.08047,0.0610598
1.11419,0.0583218
1.14862,0.0555692
1.18276,0.0528826
1.19274,0.0521095
1.21867,0.0501083
1.25532,0.0473322
1.29276,0.0445563
1.33099,0.0417868
1.36999,0.0390314
1.40978,0.0362951
1.45036,0.0335843
1.49178,0.0309011
1.53404,0.0282541
1.57587,0.0257236
1.61982,0.0231622
1.65079,0.0214271
1.66462,0.0206549
1.7103,0.0182056
1.75686,0.0158241
1.80431,0.0135163
1.85279,0.0112857
1.9022,0.00914712
1.95258,0.00711256
2.00399,0.00519989
2.05641,0.00345141
2.1099,0.00196151
2.1322,0.00152356
2.16452,0.000885096
2.21866,0.000315084
2.27554,8.97675e-05
2.33375,2.80247e-05
2.39314,1.48425e-05
2.45386,1.2589e-05
2.51599,1.17779e-05
2.57962,1.02374e-05
2.64294,8.21027e-06
2.70769,6.17431e-06
2.71061,6.07729e-06
2.77911,3.98987e-06
2.84952,2.02837e-06
2.91969,2.29618e-07
2.99398,-1.51788e-06
3.07051,-3.06731e-06
3.14937,-4.54206e-06
3.23074,-5.80047e-06
3.3122,-6.95691e-06
3.39877,-7.96566e-06
3.48579,-8.89269e-06
3.57848,-9.59318e-06
3.67182,-9.55317e-06
3.77005,-1.08186e-05
3.87334,-1.61439e-05
4.0,-2.08519e-05
