Position,AxialVelocity
6.4,5.31794e-06
6.15112,2.63615e-06
5.91189,-2.42344e-07
5.68192,-3.22641e-06
5.46087,-6.21011e-06
5.24838,-9.06082e-06
5.04412,-1.16168e-05
4.84778,-1.36849e-05
4.65904,-1.50426e-05
4.47762,-1.54393e-05
4.30322,-1.45993e-05
4.13558,-1.2224e-05
3.97444,-7.99285e-06
3.81954,-1.56228e-06
3.67064,7.43779e-06
3.52751,1.94072e-05
3.38993,3.47684e-05
3.25768,5.39174e-05
3.13055,7.71326e-05
3.00835,0.000104457
2.89088,0.0001356
2.77796,0.000169944
2.66942,0.000206639
2.56508,0.000244741
2.46479,0.000283331
2.36838,0.000321586
2.27571,0.000358794
2.18663,0.000394342
2.101,0.000427697
2.01868,0.000458458
1.95578,0.000481102
1.93956,0.000486937
1.8635,0.000516741
1.79039,0.000564018
1.72011,0.000677565
1.65256,0.00096394
1.58762,0.00157189
1.5252,0.00262146
1.46519,0.00415322
1.40751,0.00614647
1.35207,0.0085611
1.29877,0.0113576
1.24754,0.014501
1.1983,0.0179601
1.15096,0.0217059
1.10545,0.0257108
1.06171,0.0299475
1.01967,0.0343893
0.97925,0.0390095
0.940399,0.0437817
0.903053,0.0486798
0.867155,0.0536779
0.832647,0.058751
0.799476,0.0638748
0.76759,0.0690257
0.73694,0.0741814
0.707477,0.0793206
0.679155,0.0844235
0.651931,0.0894716
0.625762,0.0944479
0.600607,0.0993369
0.576426,0.104125
0.553183,0.108799
0.53084,0.113349
0.509362,0.117765
0.488717,0.122041
0.468871,0.126168
0.449795,0.130143
0.431457,0.133963
0.41383,0.137623
0.396886,0.141124
0.380599,0.144465
0.364942,0.147647
0.349892,0.150671
0.335426,0.153539
0.32152,0.156255
0.308152,0.158822
0.295303,0.161245
0.282951,0.163527
0.271078,0.165673
0.259665,0.167689
0.248694,0.169579
0.238148,0.17135
0.228011,0.173006
0.218266,0.174552
0.2089,0.175995
0.199896,0.17734
0.19124,0.178592
0.182921,0.179756
0.174923,0.180837
0.167236,0.181841
0.159846,0.182771
0.152743,0.183633
0.145914,0.184431
0.139351,0.185168
0.133041,0.185849
0.126976,0.186478
0.121147,0.187058
0.115543,0.187593
0.110156,0.188085
0.104978,0.188538
0.1,0.188955
0.0962324,0.189258
0.091701,0.189608
0.0862486,0.190008
0.0796852,0.190459
0.0717806,0.190957
0.0622557,0.191491
0.0507721,0.192036
0.0369191,0.192549
0.0201975,0.192954
6.12323e-16,0.193122
