Position,AxialVelocity
0.0,0.0896153
0.0115717,0.0896108
0.0230038,0.0895983
0.033781,0.089579
0.0447656,0.0895518
0.0546453,0.0895208
0.0646372,0.0894833
0.0742013,0.0894416
0.0833936,0.089396
0.0916751,0.0893505
0.0993855,0.0893043
0.119284,0.0891681
0.136516,0.0890304
0.153488,0.0888771
0.170255,0.0887086
0.186867,0.0885251
0.204097,0.0883175
0.222186,0.0880808
0.240432,0.087823
0.259389,0.0875351
0.278734,0.0872207
0.298527,0.0868777
0.318772,0.0865052
0.33948,0.0861019
0.360659,0.0856666
0.382321,0.0851983
0.404475,0.0846958
0.427132,0.0841579
0.449616,0.0836011
0.4733,0.0829905
0.497518,0.0823416
0.522287,0.0816533
0.547615,0.0809247
0.573513,0.0801551
0.599204,0.0793684
0.626263,0.0785158
0.653932,0.0776201
0.682219,0.076681
0.710277,0.0757274
0.739825,0.0747013
0.770033,0.0736306
0.799996,0.0725488
0.831548,0.07139
0.863799,0.0701868
0.895783,0.0689768
0.929457,0.0676867
0.963879,0.0663531
0.999063,0.0649766
1.03395,0.0636003
1.07068,0.0621414
1.10709,0.0606877
1.14542,0.0591511
1.18458,0.0575769
1.22462,0.0559652
1.26557,0.0543177
1.30739,0.0526375
1.35013,0.0509259
1.39381,0.0491846
1.43843,0.0474159
1.48404,0.0456219
1.53064,0.0438051
1.57683,0.0420229
1.62544,0.0401686
1.67514,0.0382986
1.72593,0.036416
1.77787,0.0345233
1.83094,0.0326243
1.88515,0.0307231
1.94056,0.0288222
1.9972,0.026925
2.02922,0.0258795
2.05508,0.0250355
2.11246,0.0232129
2.17289,0.0213489
2.23469,0.019503
2.29788,0.0176798
2.3625,0.0158836
2.42857,0.0141189
2.49619,0.0123894
2.56536,0.0107013
2.6361,0.00906072
2.70848,0.00747339
2.78256,0.0059472
2.85838,0.00449253
2.93602,0.00312564
3.01312,0.00190887
3.09448,0.000831307
3.17788,4.00237e-05
3.26335,-0.000405086
3.35098,-0.000583844
3.44086,-0.000633712
3.53308,-0.000640199
3.62498,-0.000634891
3.72347,-0.000625018
3.82312,-0.00061414
3.92573,-0.000600657
4.02804,-0.000583213
4.13649,-0.000560268
4.24819,-0.000532143
4.36333,-0.000499146
4.48204,-0.000461244
4.60073,-0.000420219
4.72699,-0.000373584
4.85356,-0.000324414
4.93564,-0.000291263
4.98832,-0.000269939
5.12368,-0.000213423
5.26611,-0.000154447
5.41592,-0.000100388
5.6,-7.14511e-05
