Position,AxialVelocity
0.0,1.77064e-05
0.011452,3.49908e-05
0.022824,6.84939e-05
0.0335738,9.99904e-05
0.0445913,0.00013279
0.0545069,0.000162232
0.064581,0.000192125
0.0742477,0.000220728
0.0835611,0.000248265
0.0919562,0.000272888
0.0997832,0.000295817
0.120339,0.000356433
0.138279,0.000408651
0.155953,0.000459564
0.173424,0.000509713
0.190741,0.000558966
0.208715,0.000609613
0.227597,0.000662236
0.246655,0.000714702
0.266468,0.000768502
0.2867,0.000822605
0.307414,0.000877062
0.328616,0.000931765
0.350316,0.000986611
0.372527,0.00104148
0.39526,0.00109626
0.418526,0.00115081
0.442338,0.00120498
0.46598,0.00125705
0.490905,0.00131002
0.516412,0.00136212
0.542515,0.00141317
0.569229,0.00146299
0.596565,0.00151137
0.623702,0.00155672
0.652307,0.00160159
0.681578,0.00164435
0.711528,0.00168475
0.741257,0.00172144
0.772592,0.00175641
0.804652,0.00178825
0.836475,0.00181588
0.870013,0.0018407
0.904325,0.00186156
0.93838,0.00187772
0.974267,0.00188986
1.01098,0.00189717
1.04854,0.00189936
1.08581,0.00189627
1.12509,0.00188744
1.16405,0.00187312
1.2051,0.00185216
1.24709,0.00182466
1.29006,0.00179034
1.33403,0.00174889
1.37898,0.00170014
1.42496,0.00164383
1.47199,0.00157976
1.52009,0.00150774
1.56929,0.00142761
1.6196,0.00133925
1.66951,0.0012455
1.72208,0.0011405
1.77587,0.00102699
1.83089,0.000904953
1.88719,0.000774341
1.94477,0.000635273
2.00363,0.000487916
2.02587,0.000430421
2.06383,0.000332336
2.12538,0.000168787
2.18834,-2.38426e-06
2.25078,-0.000175568
2.31658,-0.00036103
2.38392,-0.000553059
2.45281,-0.000751124
2.52328,-0.000954636
2.59538,-0.00116288
2.66919,-0.00137509
2.74471,-0.00159014
2.82196,-0.00180658
2.90102,-0.00202279
2.98194,-0.00223633
3.06477,-0.00244367
3.14957,-0.00263936
3.23376,-0.00281032
3.32257,-0.00295314
3.41357,-0.00303813
3.50678,-0.00303112
3.51977,-0.00301542
3.60233,-0.00291156
3.70026,-0.00270577
3.80063,-0.00245956
3.90052,-0.00221912
4.00743,-0.00199016
4.11542,-0.00179042
4.22642,-0.00161336
4.3369,-0.00146324
4.45373,-0.00132914
4.57379,-0.00121218
4.69721,-0.00110786
4.8241,-0.0010154
4.95059,-0.000934877
5.08474,-0.000860493
5.21875,-0.000795394
5.30029,-0.000760266
5.36092,-0.00073425
5.50321,-0.00067998
5.65238,-0.000627991
5.8087,-0.000581048
6.0,-0.000555096
