Position,AxialVelocity
0.0,0.000342426
0.0148301,0.000655392
0.0288357,0.00121683
0.0419195,0.00177044
0.0541914,0.00230699
0.0654869,0.00272958
0.0760059,0.00307956
0.0857102,0.00338576
0.0946514,0.00363671
0.102789,0.00382733
0.110222,0.00398809
0.119104,0.00418804
0.122984,0.00423783
0.127005,0.00427269
0.131036,0.00432448
0.135115,0.00438978
0.139337,0.00447224
0.143765,0.00456689
0.148285,0.00466194
0.153013,0.00475906
0.157842,0.00485381
0.162833,0.00494607
0.167972,0.00503718
0.173286,0.00512839
0.178738,0.00521851
0.184333,0.00530787
0.190079,0.00539726
0.196008,0.00548833
0.202034,0.00558016
0.208396,0.00568147
0.214918,0.00578954
0.221686,0.00590903
0.228699,0.00604628
0.235885,0.00620009
0.243097,0.00635683
0.250759,0.00652556
0.258711,0.00669538
0.263279,0.00678483
0.266298,0.00708637
0.273278,0.00772863
0.280604,0.00834739
0.2882,0.00893473
0.28831,0.00894279
0.295963,0.00933815
0.304169,0.00969736
0.312576,0.0100082
0.320992,0.0102769
0.32264,0.010323
0.330812,0.0101863
0.341239,0.00997828
0.35204,0.00973557
0.362912,0.00946563
0.374408,0.00913428
0.386045,0.00876152
0.39823,0.00833248
0.410717,0.00785885
0.423543,0.00734386
0.436938,0.0067802
0.450702,0.0061901
0.464808,0.00558262
0.479318,0.00496093
0.494135,0.00433314
0.509414,0.00369466
0.525054,0.00305404
0.540904,0.0024191
0.557568,0.00176892
0.572527,0.00119814
0.574361,0.00113981
0.589983,0.000631064
0.606008,0.000104942
0.622389,-0.00043343
0.639207,-0.000983676
0.64859,-0.00128927
0.657543,-0.00163899
0.677966,-0.00240489
0.69893,-0.0031387
0.7199,-0.00381469
0.742016,-0.00446144
0.764591,-0.00505119
0.787837,-0.00558832
0.811408,-0.0060657
0.835393,-0.00648968
0.860112,-0.00686789
0.885161,-0.00719564
0.90873,-0.00745642
0.910328,-0.00747453
0.932185,-0.00768586
0.954302,-0.00785488
0.976762,-0.00798163
0.999639,-0.00806689
1.00221,-0.00807156
1.02192,-0.00811353
1.04489,-0.00811852
1.06855,-0.00808098
1.09223,-0.00800594
1.10329,-0.00795586
1.11615,-0.00790309
1.1404,-0.00777964
1.16514,-0.00764106
1.18971,-0.00749941
1.21541,-0.00735406
1.23346,-0.00725656
1.24156,-0.0072149
1.2679,-0.00708495
1.29372,-0.00696233
1.32033,-0.00684035
1.3471,-0.00672175
1.37384,-0.00660696
1.40061,-0.00649576
1.41829,-0.00642437
1.42671,-0.0063915
1.45292,-0.00629136
1.47837,-0.00619642
1.50381,-0.00610419
1.52823,-0.00601679
1.55207,-0.00593416
1.57503,-0.00585264
1.6,-0.00580221
