Position,AxialVelocity
0.0,0.103884
0.0120069,0.103874
0.0236877,0.103846
0.0346167,0.103803
0.0455606,0.103745
0.0553987,0.103678
0.0652015,0.103599
0.0745144,0.103513
0.0833986,0.10342
0.0913977,0.103327
0.0988164,0.103234
0.116721,0.102979
0.131771,0.102734
0.146613,0.102464
0.161278,0.10217
0.175813,0.101854
0.190882,0.101499
0.206697,0.101098
0.22265,0.100665
0.239223,0.100186
0.256129,0.0996655
0.273426,0.0991025
0.291117,0.0984954
0.309211,0.0978429
0.327713,0.097144
0.34663,0.0963976
0.365973,0.0956028
0.385754,0.0947586
0.405389,0.0938908
0.426066,0.0929468
0.447204,0.0919518
0.468821,0.0909048
0.490927,0.0898059
0.513522,0.0886553
0.535933,0.0874891
0.559535,0.0862366
0.583667,0.0849328
0.608325,0.0835791
0.632786,0.0822172
0.65853,0.0807666
0.684848,0.079268
0.710954,0.0777687
0.738433,0.0761798
0.766508,0.0745479
0.794341,0.0729245
0.823624,0.0712136
0.853551,0.0694648
0.884133,0.0676805
0.91445,0.0659172
0.946348,0.0640708
0.97796,0.0622524
1.01121,0.0603552
1.04515,0.0584365
1.07983,0.0564982
1.11529,0.054542
1.15148,0.0525741
1.18843,0.0505971
1.22616,0.0486139
1.25087,0.0473398
1.26467,0.0466285
1.30401,0.0446433
1.34417,0.0426624
1.38395,0.0407463
1.42578,0.0387828
1.4685,0.036833
1.51212,0.0349
1.55667,0.0329869
1.60215,0.0310982
1.64857,0.0292376
1.69594,0.027408
1.74433,0.0256117
1.79372,0.0238526
1.84264,0.0221838
1.89409,0.0205063
1.94665,0.0188743
2.00033,0.0172904
2.05514,0.0157584
2.11112,0.0142804
2.16835,0.0128578
2.22681,0.0114947
2.28653,0.0101938
2.34758,0.00895696
2.40132,0.0079492
2.40997,0.00778731
2.47375,0.00668775
2.53899,0.00566073
2.60376,0.00473616
2.67202,0.00386187
2.74198,0.00307106
2.81362,0.00236997
2.88705,0.00176463
2.96237,0.00126264
3.03966,0.00087114
3.11673,0.000600142
3.19933,0.000423708
3.28303,0.000331588
3.36928,0.000287812
3.45539,0.000266081
3.54679,0.000249665
3.64109,0.000232872
3.73848,0.000213855
3.83912,0.00019261
3.94002,0.000170236
4.04757,0.000145865
4.09515,0.000135078
4.15576,0.000121331
4.27127,9.57121e-05
4.38771,7.04725e-05
4.5106,4.54422e-05
4.64024,1.96735e-05
4.8,3.18895e-06
