nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
         1, 0.000000000E+00, 0.000000000E+00, 1.226674654E+00, 5.376466006E-04, 3.725671429E-02, 2.692449938E-03,-4.118259708E-01,-3.732981708E-03,-1.185393069E-01, 1.974729073E-01
         2, 4.239977228E-03, 5.192474540E-19, 1.224995856E+00, 5.214971675E-04, 3.711146583E-02, 2.690851208E-03,-3.886033394E-01,-5.281741720E-03,-1.197964185E-01, 1.914334681E-01
         3, 8.526594205E-03, 1.044206630E-18, 1.223416417E+00, 4.959487382E-04, 3.693443232E-02, 2.689270102E-03,-3.628908645E-01,-7.033970640E-03,-1.215317607E-01, 1.820680856E-01
         4, 1.286036397E-02, 1.574940357E-18, 1.221870113E+00, 4.610486775E-04, 3.675645972E-02, 2.687798965E-03,-3.457270801E-01,-9.025130206E-03,-1.232562408E-01, 1.694460838E-01
         5, 1.724180520E-02, 2.111512155E-18, 1.220430790E+00, 4.178490918E-04, 3.657747223E-02, 2.686446467E-03,-3.123973075E-01,-1.059989890E-02,-1.252306561E-01, 1.537966603E-01
         6, 2.167144228E-02, 2.653986243E-18, 1.219131775E+00, 3.681520183E-04, 3.639753835E-02, 2.685219012E-03,-2.749344584E-01,-1.183504471E-02,-1.276151031E-01, 1.355217299E-01
         7, 2.614980538E-02, 3.202427545E-18, 1.217993490E+00, 3.128098614E-04, 3.621676196E-02, 2.684117715E-03,-2.336090094E-01,-1.287929283E-02,-1.285861323E-01, 1.150040510E-01
         8, 3.067743046E-02, 3.756901702E-18, 1.217038127E+00, 2.530687507E-04, 3.603528045E-02, 2.683138571E-03,-1.889431291E-01,-1.340375477E-02,-1.277900049E-01, 9.299136473E-02
         9, 3.525485943E-02, 4.317475075E-18, 1.216279583E+00, 1.921098792E-04, 3.585326103E-02, 2.682273227E-03,-1.431304273E-01,-1.313575672E-02,-1.265640403E-01, 7.055042808E-02
        10, 3.988264011E-02, 4.884214755E-18, 1.215724888E+00, 1.333062405E-04, 3.567087978E-02, 2.681509991E-03,-9.835556199E-02,-1.198544024E-02,-1.238439195E-01, 4.850032614E-02
        11, 4.456132638E-02, 5.457188571E-18, 1.215367502E+00, 7.961292421E-05, 3.548830191E-02, 2.680835179E-03,-5.460052002E-02,-1.110970555E-02,-1.117214068E-01, 2.750017374E-02
        12, 4.929147819E-02, 6.036465100E-18, 1.215193599E+00, 2.719112986E-05, 3.530568402E-02, 2.680234992E-03,-1.506998463E-02,-1.145920530E-02,-8.030014842E-02, 8.078912219E-03
        13, 5.407366168E-02, 6.622113670E-18, 1.215196527E+00,-2.445080684E-05, 3.512319260E-02, 2.679697529E-03, 1.618361480E-02,-9.840274985E-03,-7.414500081E-02,-8.485470986E-03
        14, 5.890844919E-02, 7.214204374E-18, 1.215346030E+00,-6.315014081E-05, 3.494097193E-02, 2.679214187E-03, 4.167048612E-02,-6.184389553E-03,-9.664493012E-02,-2.119672612E-02
        15, 6.379641936E-02, 7.812808076E-18, 1.215601521E+00,-8.694136874E-05, 3.475915693E-02, 2.678782049E-03, 6.138849051E-02,-3.785794237E-03,-1.060808453E-01,-3.050351900E-02
        16, 6.873815720E-02, 8.417996419E-18, 1.215935087E+00,-1.020335773E-04, 3.457793369E-02, 2.678406641E-03, 7.409428947E-02,-2.202713130E-03,-1.083866553E-01,-3.670055487E-02
        17, 7.373425415E-02, 9.029841834E-18, 1.216319704E+00,-1.090228101E-04, 3.439755945E-02, 2.678103713E-03, 8.042479233E-02,-5.858701800E-04,-1.078486108E-01,-3.970076988E-02
        18, 7.878530818E-02, 9.648417548E-18, 1.216724402E+00,-1.079650308E-04, 3.421838220E-02, 2.677900803E-03, 8.042039117E-02, 9.823150054E-04,-1.063300646E-01,-3.961388260E-02
        19, 8.389192379E-02, 1.027379759E-17, 1.217118181E+00,-9.910855283E-05, 3.404086181E-02, 2.677838472E-03, 7.477698869E-02, 2.486932703E-03,-1.036241847E-01,-3.672195187E-02
        20, 8.905471218E-02, 1.090605682E-17, 1.217473683E+00,-8.260046288E-05, 3.386558871E-02, 2.677971014E-03, 6.392534836E-02, 3.981432697E-03,-9.767579485E-02,-3.126687866E-02
        21, 9.427429125E-02, 1.154527090E-17, 1.217767082E+00,-5.883857124E-05, 3.369330070E-02, 2.678366540E-03, 4.865608178E-02, 5.169804839E-03,-8.540639271E-02,-2.351276404E-02
        22, 9.955128568E-02, 1.219151634E-17, 1.217981168E+00,-3.100317221E-05, 3.352489349E-02, 2.679106264E-03, 2.948791793E-02, 4.863536779E-03,-6.330912631E-02,-1.413232707E-02
        23, 1.048863270E-01, 1.284487047E-17, 1.218099582E+00,-7.292197592E-06, 3.336141935E-02, 2.680282867E-03, 9.725649072E-03, 3.854276331E-03,-3.990655522E-02,-4.733270035E-03
        24, 1.102800539E-01, 1.350541150E-17, 1.218104589E+00, 1.068684490E-05, 3.320407273E-02, 2.681998170E-03,-7.987640738E-03, 3.501371626E-03,-3.843261883E-02, 3.995238490E-03
        25, 1.157331117E-01, 1.417321848E-17, 1.217993897E+00, 3.200048043E-05, 3.305418783E-02, 2.684360437E-03,-2.745769995E-02, 4.413518795E-03,-6.184092669E-02, 1.339046387E-02
        26, 1.212461531E-01, 1.484837134E-17, 1.217769134E+00, 6.149522404E-05, 3.291323656E-02, 2.687480944E-03,-5.000333203E-02, 5.893533033E-03,-8.995629850E-02, 2.431608985E-02
        27, 1.268198381E-01, 1.553095087E-17, 1.217421164E+00, 9.588535418E-05, 3.278280249E-02, 2.691469530E-03,-7.380109128E-02, 6.316864818E-03,-1.109108362E-01, 3.619337963E-02
        28, 1.324548335E-01, 1.622103879E-17, 1.216940028E+00, 1.306132903E-04, 3.266455207E-02, 2.696429653E-03,-9.779050129E-02, 6.022557882E-03,-1.237946563E-01, 4.814376401E-02
        29, 1.381518139E-01, 1.691871767E-17, 1.216319945E+00, 1.633864861E-04, 3.256020748E-02, 2.702453413E-03,-1.208867874E-01, 5.534845170E-03,-1.308840415E-01, 5.967645557E-02
        30, 1.439114611E-01, 1.762407102E-17, 1.215560149E+00, 1.940652276E-04, 3.247151964E-02, 2.709616623E-03,-1.431539976E-01, 5.175564452E-03,-1.358639456E-01, 7.074988375E-02
        31, 1.497344644E-01, 1.833718325E-17, 1.214662412E+00, 2.235911091E-04, 3.240023302E-02, 2.717974034E-03,-1.650183948E-01, 4.977855111E-03,-1.410063695E-01, 8.154614790E-02
        32, 1.556215207E-01, 1.905813972E-17, 1.213627290E+00, 2.524515657E-04, 3.234804510E-02, 2.727555035E-03,-1.864317997E-01, 4.822447592E-03,-1.465463131E-01, 9.213212944E-02
        33, 1.615733347E-01, 1.978702671E-17, 1.212454627E+00, 2.806685721E-04, 3.231656950E-02, 2.738360239E-03,-2.073998934E-01, 4.658475461E-03,-1.523940923E-01, 1.024895283E-01
        34, 1.675906186E-01, 2.052393146E-17, 1.211144397E+00, 3.081846831E-04, 3.230730029E-02, 2.750359151E-03,-2.278566682E-01, 4.486552842E-03,-1.584489971E-01, 1.125929966E-01
        35, 1.736740926E-01, 2.126894216E-17, 1.209696978E+00, 3.349759100E-04, 3.232157986E-02, 2.763489219E-03,-2.477958163E-01, 4.333310599E-03,-1.645806301E-01, 1.224296668E-01
        36, 1.798244849E-01, 2.202214798E-17, 1.208112641E+00, 3.611831322E-04, 3.236056951E-02, 2.777656397E-03,-2.671980235E-01, 4.183493098E-03,-1.707617604E-01, 1.319857948E-01
        37, 1.860425314E-01, 2.278363906E-17, 1.206392350E+00, 3.866068081E-04, 3.242522604E-02, 2.792737403E-03,-2.858800069E-01, 3.982283773E-03,-1.763641970E-01, 1.412054214E-01
        38, 1.923289765E-01, 2.355350654E-17, 1.204538105E+00, 4.109396891E-04, 3.251628478E-02, 2.808583500E-03,-3.038475009E-01, 3.773395007E-03,-1.812344091E-01, 1.501035686E-01
        39, 1.986845725E-01, 2.433184257E-17, 1.202550918E+00, 4.343743098E-04, 3.263424578E-02, 2.825025645E-03,-3.213205792E-01, 3.607873517E-03,-1.861156505E-01, 1.587566512E-01
        40, 2.051100800E-01, 2.511874029E-17, 1.200431009E+00, 4.570797689E-04, 3.277936543E-02, 2.841880910E-03,-3.383357967E-01, 3.458333766E-03,-1.911458752E-01, 1.671631132E-01
        41, 2.116062681E-01, 2.591429389E-17, 1.198179022E+00, 4.790507331E-04, 3.295165659E-02, 2.858959679E-03,-3.548028536E-01, 3.306793049E-03,-1.962118225E-01, 1.752953347E-01
        42, 2.181739143E-01, 2.671859858E-17, 1.195796060E+00, 5.002700338E-04, 3.315089641E-02, 2.876073107E-03,-3.706878078E-01, 3.156668950E-03,-2.012364124E-01, 1.831432955E-01
        43, 2.248138046E-01, 2.753175062E-17, 1.193283314E+00, 5.207429047E-04, 3.337663785E-02, 2.893040332E-03,-3.860087765E-01, 3.011556065E-03,-2.061762219E-01, 1.907121073E-01
        44, 2.315267336E-01, 2.835384733E-17, 1.190641910E+00, 5.404979246E-04, 3.362822391E-02, 2.909694952E-03,-4.007875552E-01, 2.878578289E-03,-2.109987292E-01, 1.980153270E-01
        45, 2.383135049E-01, 2.918498710E-17, 1.187872917E+00, 5.596105077E-04, 3.390480440E-02, 2.925890424E-03,-4.150555309E-01, 2.756498940E-03,-2.156987080E-01, 2.050605588E-01
        46, 2.451749307E-01, 3.002526941E-17, 1.184977212E+00, 5.780676055E-04, 3.420535337E-02, 2.941504077E-03,-4.288501671E-01, 2.618553095E-03,-2.202791189E-01, 2.118313358E-01
        47, 2.521118322E-01, 3.087479483E-17, 1.181955573E+00, 5.956604652E-04, 3.452868699E-02, 2.956439620E-03,-4.421811305E-01, 2.450667349E-03,-2.247335890E-01, 2.182990130E-01
        48, 2.591250396E-01, 3.173366503E-17, 1.178808845E+00, 6.122463679E-04, 3.487348286E-02, 2.970628164E-03,-4.550450594E-01, 2.286159202E-03,-2.290826389E-01, 2.244648824E-01
        49, 2.662153922E-01, 3.260198280E-17, 1.175537869E+00, 6.279771805E-04, 3.523829900E-02, 2.984027802E-03,-4.674725225E-01, 2.157907517E-03,-2.333730039E-01, 2.303906572E-01
        50, 2.733837388E-01, 3.347985206E-17, 1.172143181E+00, 6.430924620E-04, 3.562159041E-02, 2.996621966E-03,-4.795363571E-01, 2.062156471E-03,-2.375939676E-01, 2.361920275E-01
        51, 2.806309371E-01, 3.436737789E-17, 1.168624892E+00, 6.577500245E-04, 3.602172245E-02, 3.008416811E-03,-4.912771067E-01, 1.979089126E-03,-2.416893416E-01, 2.418831561E-01
        52, 2.879578547E-01, 3.526466650E-17, 1.164983142E+00, 6.720314505E-04, 3.643698343E-02, 3.019437979E-03,-5.026700294E-01, 1.934457572E-03,-2.456366493E-01, 2.474073677E-01
        53, 2.953653683E-01, 3.617182529E-17, 1.161218343E+00, 6.863302458E-04, 3.686559880E-02, 3.029727021E-03,-5.136904472E-01, 1.926280820E-03,-2.494426006E-01, 2.528024774E-01
        54, 3.028543646E-01, 3.708896282E-17, 1.157331036E+00, 7.006133467E-04, 3.730574177E-02, 3.039337673E-03,-5.243299803E-01, 1.870246395E-03,-2.530985317E-01, 2.580600324E-01
        55, 3.104257398E-01, 3.801618886E-17, 1.153321885E+00, 7.143656219E-04, 3.775554395E-02, 3.048332260E-03,-5.345863170E-01, 1.767233288E-03,-2.565788422E-01, 2.631258364E-01
        56, 3.180804002E-01, 3.895361439E-17, 1.149191588E+00, 7.275012897E-04, 3.821310780E-02, 3.056778373E-03,-5.444659016E-01, 1.667753333E-03,-2.598722240E-01, 2.679956675E-01
        57, 3.258192618E-01, 3.990135161E-17, 1.144940876E+00, 7.400380124E-04, 3.867651598E-02, 3.064745868E-03,-5.539675538E-01, 1.573278820E-03,-2.629700008E-01, 2.726702399E-01
        58, 3.336432509E-01, 4.085951393E-17, 1.140570604E+00, 7.519819293E-04, 3.914384020E-02, 3.072304325E-03,-5.630799485E-01, 1.480744538E-03,-2.658596475E-01, 2.771457217E-01
        59, 3.415533039E-01, 4.182821604E-17, 1.136081792E+00, 7.633310927E-04, 3.961315062E-02, 3.079520988E-03,-5.717886109E-01, 1.389415236E-03,-2.685273670E-01, 2.814165543E-01
        60, 3.495503675E-01, 4.280757387E-17, 1.131475653E+00, 7.740864354E-04, 4.008252528E-02, 3.086459164E-03,-5.800786893E-01, 1.301292221E-03,-2.709592755E-01, 2.854775673E-01
        61, 3.576353987E-01, 4.379770463E-17, 1.126753597E+00, 7.842835449E-04, 4.055005967E-02, 3.093177060E-03,-5.879342937E-01, 1.224667787E-03,-2.731419927E-01, 2.893274538E-01
        62, 3.658093653E-01, 4.479872684E-17, 1.121917259E+00, 7.940271890E-04, 4.101387617E-02, 3.099726998E-03,-5.953359255E-01, 1.161727942E-03,-2.750641516E-01, 2.929710220E-01
        63, 3.740732456E-01, 4.581076029E-17, 1.116968536E+00, 8.033659153E-04, 4.147213303E-02, 3.106154971E-03,-6.022631786E-01, 1.096128227E-03,-2.767174226E-01, 2.964056339E-01
        64, 3.824280285E-01, 4.683392610E-17, 1.111909570E+00, 8.121963757E-04, 4.192303319E-02, 3.112500481E-03,-6.087007221E-01, 1.016698507E-03,-2.780956992E-01, 2.996140308E-01
        65, 3.908747141E-01, 4.786834674E-17, 1.106742715E+00, 8.204143535E-04, 4.236483376E-02, 3.118796606E-03,-6.146386272E-01, 9.304830011E-04,-2.791939188E-01, 3.025814499E-01
        66, 3.994143131E-01, 4.891414601E-17, 1.101470514E+00, 8.279852107E-04, 4.279585484E-02, 3.125070245E-03,-6.200670986E-01, 8.433917431E-04,-2.800079769E-01, 3.053009956E-01
        67, 4.080478478E-01, 4.997144907E-17, 1.096095714E+00, 8.348862777E-04, 4.321448750E-02, 3.131342482E-03,-6.249779470E-01, 7.564361811E-04,-2.805351613E-01, 3.077667878E-01
        68, 4.167763514E-01, 5.104038247E-17, 1.090621242E+00, 8.411065451E-04, 4.361920108E-02, 3.137629041E-03,-6.293603924E-01, 6.691776840E-04,-2.807762531E-01, 3.099754325E-01
        69, 4.256008685E-01, 5.212107413E-17, 1.085050234E+00, 8.466221726E-04, 4.400855044E-02, 3.143940811E-03,-6.332213293E-01, 5.833609578E-04,-2.807374399E-01, 3.119298561E-01
        70, 4.345224552E-01, 5.321365340E-17, 1.079385800E+00, 8.514313437E-04, 4.438118199E-02, 3.150284390E-03,-6.365748856E-01, 4.917617776E-04,-2.804177585E-01, 3.136554764E-01
        71, 4.435421795E-01, 5.431825104E-17, 1.073631261E+00, 8.554256670E-04, 4.473583695E-02, 3.156662650E-03,-6.393715746E-01, 3.956855702E-04,-2.798020985E-01, 3.150950845E-01
        72, 4.526611207E-01, 5.543499925E-17, 1.067790607E+00, 8.586476771E-04, 4.507136044E-02, 3.163075311E-03,-6.415955476E-01, 3.172145379E-04,-2.788950526E-01, 3.162445315E-01
        73, 4.618803702E-01, 5.656403170E-17, 1.061867569E+00, 8.612660258E-04, 4.538670570E-02, 3.169519376E-03,-6.433235969E-01, 2.486846907E-04,-2.777311328E-01, 3.171703481E-01
        74, 4.712010315E-01, 5.770548350E-17, 1.055865429E+00, 8.632385947E-04, 4.568092844E-02, 3.175989519E-03,-6.445836591E-01, 1.748091639E-04,-2.763315221E-01, 3.178567475E-01
        75, 4.806242201E-01, 5.885949128E-17, 1.049787719E+00, 8.645323730E-04, 4.595318797E-02, 3.182478599E-03,-6.453540896E-01, 1.009637726E-04,-2.746969931E-01, 3.182983502E-01
        76, 4.901510638E-01, 6.002619313E-17, 1.043638188E+00, 8.651510567E-04, 4.620275123E-02, 3.188978140E-03,-6.456323017E-01, 2.980622993E-05,-2.728302612E-01, 3.184963204E-01
        77, 4.997827027E-01, 6.120572871E-17, 1.037420690E+00, 8.651058514E-04, 4.642899391E-02, 3.195478706E-03,-6.454266704E-01,-3.824200527E-05,-2.707395198E-01, 3.184547705E-01
        78, 5.095202896E-01, 6.239823918E-17, 1.031139120E+00, 8.644151705E-04, 4.663139950E-02, 3.201970201E-03,-6.447500443E-01,-1.027096524E-04,-2.684365461E-01, 3.181799667E-01
        79, 5.193649901E-01, 6.360386727E-17, 1.024797383E+00, 8.631006794E-04, 4.680955734E-02, 3.208442135E-03,-6.436178022E-01,-1.634534738E-04,-2.659344007E-01, 3.176793322E-01
        80, 5.293179822E-01, 6.482275726E-17, 1.018399364E+00, 8.611859167E-04, 4.696315978E-02, 3.214883854E-03,-6.420464677E-01,-2.205074534E-04,-2.632466501E-01, 3.169606455E-01
        81, 5.393804572E-01, 6.605505504E-17, 1.011948920E+00, 8.586945123E-04, 4.709199884E-02, 3.221284731E-03,-6.400543372E-01,-2.738077033E-04,-2.603866579E-01, 3.160323395E-01
        82, 5.495536195E-01, 6.730090810E-17, 1.005449854E+00, 8.556520956E-04, 4.719596231E-02, 3.227634337E-03,-6.376606419E-01,-3.236944081E-04,-2.573686545E-01, 3.149036132E-01
        83, 5.598386865E-01, 6.856046555E-17, 9.989059166E-01, 8.520786041E-04, 4.727502938E-02, 3.233922581E-03,-6.348816331E-01,-3.706015774E-04,-2.542056679E-01, 3.135823980E-01
        84, 5.702368893E-01, 6.983387812E-17, 9.923208291E-01, 8.479962655E-04, 4.732926630E-02, 3.240139826E-03,-6.317344047E-01,-4.137034436E-04,-2.509089132E-01, 3.120770930E-01
        85, 5.807494723E-01, 7.112129824E-17, 9.856982369E-01, 8.434390432E-04, 4.735882148E-02, 3.246276969E-03,-6.282399726E-01,-4.526821282E-04,-2.474923286E-01, 3.103979895E-01
        86, 5.913776937E-01, 7.242287997E-17, 9.790416840E-01, 8.384367851E-04, 4.736391992E-02, 3.252325494E-03,-6.244206306E-01,-4.879594106E-04,-2.439699641E-01, 3.085559033E-01
        87, 6.021228256E-01, 7.373877910E-17, 9.723546020E-01, 8.330190023E-04, 4.734485744E-02, 3.258277515E-03,-6.202958697E-01,-5.200998771E-04,-2.403556740E-01, 3.065605396E-01
        88, 6.129861539E-01, 7.506915313E-17, 9.656403424E-01, 8.272082835E-04, 4.730199527E-02, 3.264125804E-03,-6.158862704E-01,-5.488695997E-04,-2.366597095E-01, 3.044220308E-01
        89, 6.239689788E-01, 7.641416127E-17, 9.589021255E-01, 8.210371080E-04, 4.723575440E-02, 3.269863806E-03,-6.112095369E-01,-5.750501184E-04,-2.328951334E-01, 3.021488597E-01
        90, 6.350726148E-01, 7.777396449E-17, 9.521431109E-01, 8.145207652E-04, 4.714661040E-02, 3.275485648E-03,-6.062871391E-01,-5.969866035E-04,-2.290676953E-01, 2.997508698E-01
        91, 6.462983908E-01, 7.914872556E-17, 9.453662565E-01, 8.077131081E-04, 4.703508854E-02, 3.280986135E-03,-6.011470081E-01,-6.166577182E-04,-2.251914152E-01, 2.972382652E-01
        92, 6.576476503E-01, 8.053860899E-17, 9.385744179E-01, 8.005937028E-04, 4.690175566E-02, 3.286360720E-03,-5.957836857E-01,-6.384851307E-04,-2.212794368E-01, 2.946092900E-01
        93, 6.691217517E-01, 8.194378115E-17, 9.317707095E-01, 7.931587805E-04, 4.674721839E-02, 3.291605550E-03,-5.902003554E-01,-6.550512772E-04,-2.173314301E-01, 2.918763111E-01
        94, 6.807220682E-01, 8.336441019E-17, 9.249579750E-01, 7.855029731E-04, 4.657212131E-02, 3.296717430E-03,-5.844436691E-01,-6.652108575E-04,-2.133615291E-01, 2.890618463E-01
        95, 6.924499882E-01, 8.480066616E-17, 9.181386503E-01, 7.776476087E-04, 4.637713620E-02, 3.301693662E-03,-5.785427079E-01,-6.742220998E-04,-2.093835545E-01, 2.861738452E-01
        96, 7.043069153E-01, 8.625272094E-17, 9.113151028E-01, 7.696054965E-04, 4.616295569E-02, 3.306532035E-03,-5.725041334E-01,-6.823002749E-04,-2.054044280E-01, 2.832158384E-01
        97, 7.162942686E-01, 8.772074832E-17, 9.044896672E-01, 7.613829332E-04, 4.593029081E-02, 3.311230862E-03,-5.663356660E-01,-6.893532224E-04,-2.014270780E-01, 2.801910203E-01
        98, 7.284134827E-01, 8.920492401E-17, 8.976646459E-01, 7.529941735E-04, 4.567986834E-02, 3.315788975E-03,-5.600473996E-01,-6.947942176E-04,-1.974554312E-01, 2.771046093E-01
        99, 7.406660083E-01, 9.070542563E-17, 8.908422669E-01, 7.444560933E-04, 4.541242735E-02, 3.320205683E-03,-5.536506460E-01,-6.988266493E-04,-1.934951230E-01, 2.739622409E-01
       100, 7.530533116E-01, 9.222243276E-17, 8.840246926E-01, 7.357818235E-04, 4.512871570E-02, 3.324480739E-03,-5.471561168E-01,-7.015127035E-04,-1.895511735E-01, 2.707695364E-01
       101, 7.655768753E-01, 9.375612698E-17, 8.772140049E-01, 7.269884249E-04, 4.482948692E-02, 3.328614297E-03,-5.405751398E-01,-7.026853715E-04,-1.856285997E-01, 2.675327897E-01
       102, 7.782381981E-01, 9.530669183E-17, 8.704121929E-01, 7.180932525E-04, 4.451549716E-02, 3.332606881E-03,-5.339217596E-01,-7.021753411E-04,-1.817318408E-01, 2.642590952E-01
       103, 7.910387955E-01, 9.687431289E-17, 8.636211083E-01, 7.091169550E-04, 4.418750190E-02, 3.336459329E-03,-5.272087102E-01,-7.004459673E-04,-1.778665010E-01, 2.609546651E-01
       104, 8.039801995E-01, 9.845917779E-17, 8.568425164E-01, 7.000704092E-04, 4.384625297E-02, 3.340172766E-03,-5.204476184E-01,-6.971757882E-04,-1.740356131E-01, 2.576248143E-01
       105, 8.170639589E-01, 1.000614762E-16, 8.500780516E-01, 6.909778325E-04, 4.349249663E-02, 3.343748584E-03,-5.136535731E-01,-6.930862913E-04,-1.702440995E-01, 2.542777737E-01
       106, 8.302916397E-01, 1.016813999E-16, 8.433292375E-01, 6.818344892E-04, 4.312696970E-02, 3.347188385E-03,-5.068265485E-01,-6.896411427E-04,-1.664945217E-01, 2.509134412E-01
       107, 8.436648250E-01, 1.033191427E-16, 8.365977199E-01, 6.726421019E-04, 4.275039911E-02, 3.350494008E-03,-4.999660043E-01,-6.844160517E-04,-1.627862495E-01, 2.475320065E-01
       108, 8.571851153E-01, 1.049749008E-16, 8.298850195E-01, 6.634397484E-04, 4.236350267E-02, 3.353667515E-03,-4.930924949E-01,-6.770646236E-04,-1.591253159E-01, 2.441438856E-01
       109, 8.708541288E-01, 1.066488721E-16, 8.231924053E-01, 6.542383449E-04, 4.196698467E-02, 3.356711077E-03,-4.862217864E-01,-6.692583677E-04,-1.555158952E-01, 2.407559869E-01
       110, 8.846735014E-01, 1.083412572E-16, 8.165210675E-01, 6.450462494E-04, 4.156153308E-02, 3.359626942E-03,-4.793587588E-01,-6.611908903E-04,-1.519593792E-01, 2.373712161E-01
       111, 8.986448871E-01, 1.100522585E-16, 8.098721516E-01, 6.358654479E-04, 4.114781913E-02, 3.362417466E-03,-4.725066362E-01,-6.531333769E-04,-1.484557998E-01, 2.339909034E-01
       112, 9.127699581E-01, 1.117820808E-16, 8.032467913E-01, 6.266984143E-04, 4.072649714E-02, 3.365085122E-03,-4.656672060E-01,-6.449060578E-04,-1.450053826E-01, 2.306161113E-01
       113, 9.270504049E-01, 1.135309311E-16, 7.966461039E-01, 6.175509061E-04, 4.029820440E-02, 3.367632494E-03,-4.588444141E-01,-6.362344825E-04,-1.416086655E-01, 2.272488181E-01
       114, 9.414879366E-01, 1.152990188E-16, 7.900711476E-01, 6.084321704E-04, 3.986356081E-02, 3.370062255E-03,-4.520443189E-01,-6.270075550E-04,-1.382667468E-01, 2.238920089E-01
       115, 9.560842811E-01, 1.170865555E-16, 7.835229072E-01, 5.993514125E-04, 3.942316819E-02, 3.372377142E-03,-4.452741344E-01,-6.172358431E-04,-1.349806673E-01, 2.205492143E-01
       116, 9.708411854E-01, 1.188937550E-16, 7.770022793E-01, 5.903168860E-04, 3.897760937E-02, 3.374579925E-03,-4.385391591E-01,-6.074698499E-04,-1.317519575E-01, 2.172231064E-01
       117, 9.857604157E-01, 1.207208338E-16, 7.705101315E-01, 5.813262096E-04, 3.852744736E-02, 3.376673392E-03,-4.318391980E-01,-5.978373109E-04,-1.285806458E-01, 2.139138682E-01
       118, 1.000843758E+00, 1.225680104E-16, 7.640473437E-01, 5.723858103E-04, 3.807322602E-02, 3.378660363E-03,-4.251772956E-01,-5.875654627E-04,-1.254665217E-01, 2.106235640E-01
       119, 1.016093016E+00, 1.244355060E-16, 7.576146954E-01, 5.635094980E-04, 3.761547051E-02, 3.380543672E-03,-4.185627042E-01,-5.767022734E-04,-1.224108329E-01, 2.073564613E-01
       120, 1.031510016E+00, 1.263235440E-16, 7.512128468E-01, 5.547036989E-04, 3.715468588E-02, 3.382326114E-03,-4.120014327E-01,-5.657733624E-04,-1.194143936E-01, 2.041151256E-01
       121, 1.047096604E+00, 1.282323504E-16, 7.448424126E-01, 5.459702631E-04, 3.669135650E-02, 3.384010442E-03,-4.054949825E-01,-5.550048493E-04,-1.164768864E-01, 2.009002793E-01
       122, 1.062854644E+00, 1.301621537E-16, 7.385039930E-01, 5.373088693E-04, 3.622594657E-02, 3.385599386E-03,-3.990433439E-01,-5.444245753E-04,-1.135974819E-01, 1.977119019E-01
       123, 1.078786022E+00, 1.321131849E-16, 7.321981861E-01, 5.287205991E-04, 3.575890093E-02, 3.387095675E-03,-3.926475156E-01,-5.337557155E-04,-1.107753029E-01, 1.945505799E-01
       124, 1.094892646E+00, 1.340856774E-16, 7.259255526E-01, 5.202110951E-04, 3.529064574E-02, 3.388502026E-03,-3.863110649E-01,-5.230374915E-04,-1.080102441E-01, 1.914181664E-01
       125, 1.111176442E+00, 1.360798673E-16, 7.196866005E-01, 5.117805582E-04, 3.482158819E-02, 3.389821124E-03,-3.800344899E-01,-5.125935303E-04,-1.053022331E-01, 1.883150198E-01
       126, 1.127639360E+00, 1.380959933E-16, 7.134818579E-01, 5.034283765E-04, 3.435211682E-02, 3.391055620E-03,-3.738171900E-01,-5.020631405E-04,-1.026503240E-01, 1.852411458E-01
       127, 1.144283370E+00, 1.401342967E-16, 7.073118137E-01, 4.951628780E-04, 3.388260268E-02, 3.392208151E-03,-3.676635704E-01,-4.912602709E-04,-1.000544696E-01, 1.821987211E-01
       128, 1.161110464E+00, 1.421950214E-16, 7.011768648E-01, 4.869881987E-04, 3.341339923E-02, 3.393281308E-03,-3.615784089E-01,-4.804401502E-04,-9.751458807E-02, 1.791897597E-01
       129, 1.178122657E+00, 1.442784141E-16, 6.950773515E-01, 4.789066889E-04, 3.294484191E-02, 3.394277610E-03,-3.555629869E-01,-4.698180028E-04,-9.503034511E-02, 1.762149315E-01
       130, 1.195321983E+00, 1.463847241E-16, 6.890136027E-01, 4.709163473E-04, 3.247724850E-02, 3.395199512E-03,-3.496165688E-01,-4.594024217E-04,-9.260061725E-02, 1.732738491E-01
       131, 1.212710502E+00, 1.485142035E-16, 6.829859460E-01, 4.630186159E-04, 3.201092009E-02, 3.396049424E-03,-3.437395008E-01,-4.491066376E-04,-9.022452610E-02, 1.703667951E-01
       132, 1.230290295E+00, 1.506671072E-16, 6.769946829E-01, 4.552130366E-04, 3.154614164E-02, 3.396829709E-03,-3.379317780E-01,-4.390533977E-04,-8.790138199E-02, 1.674937811E-01
       133, 1.248063465E+00, 1.528436928E-16, 6.710401198E-01, 4.474988532E-04, 3.108318239E-02, 3.397542686E-03,-3.321927214E-01,-4.290745329E-04,-8.563024375E-02, 1.646546653E-01
       134, 1.266032141E+00, 1.550442209E-16, 6.651225413E-01, 4.398799500E-04, 3.062229683E-02, 3.398190635E-03,-3.265244234E-01,-4.190353159E-04,-8.341047104E-02, 1.618505113E-01
