nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
         1, 0.000000000E+00, 0.000000000E+00, 1.222713955E+00, 5.859699720E-04, 3.741335277E-02, 2.721569919E-03,-4.494504847E-01,-2.833355748E-03,-1.127637163E-01, 2.151420069E-01
         2, 4.239977228E-03, 5.192474540E-19, 1.220881372E+00, 5.734083291E-04, 3.726545114E-02, 2.719419020E-03,-4.268672461E-01,-4.453454240E-03,-1.138041602E-01, 2.104054362E-01
         3, 8.526594205E-03, 1.044206630E-18, 1.219140254E+00, 5.513029153E-04, 3.708531065E-02, 2.717172492E-03,-4.028157133E-01,-6.222880440E-03,-1.152064022E-01, 2.022926634E-01
         4, 1.286036397E-02, 1.574940357E-18, 1.217410428E+00, 5.198422944E-04, 3.690422256E-02, 2.715037411E-03,-3.895154154E-01,-8.275840120E-03,-1.167835472E-01, 1.908459801E-01
         5, 1.724180520E-02, 2.111512155E-18, 1.215776309E+00, 4.794282596E-04, 3.672205496E-02, 2.713019081E-03,-3.578358209E-01,-1.014553983E-02,-1.183049426E-01, 1.761656515E-01
         6, 2.167144228E-02, 2.653986243E-18, 1.214272872E+00, 4.310593832E-04, 3.653885181E-02, 2.711123497E-03,-3.216178514E-01,-1.160608541E-02,-1.197981181E-01, 1.586379251E-01
         7, 2.614980538E-02, 3.202427545E-18, 1.212922733E+00, 3.768164747E-04, 3.635469695E-02, 2.709352083E-03,-2.817091504E-01,-1.255836431E-02,-1.218675546E-01, 1.388423871E-01
         8, 3.067743046E-02, 3.756901702E-18, 1.211746540E+00, 3.185235957E-04, 3.616970902E-02, 2.707701941E-03,-2.381687091E-01,-1.321047746E-02,-1.233999055E-01, 1.172781807E-01
         9, 3.525485943E-02, 4.317475075E-18, 1.210762716E+00, 2.573133337E-04, 3.598404476E-02, 2.706166910E-03,-1.923332654E-01,-1.345588382E-02,-1.230052331E-01, 9.463074212E-02
        10, 3.988264011E-02, 4.884214755E-18, 1.209980634E+00, 1.958856949E-04, 3.579788916E-02, 2.704738512E-03,-1.461522165E-01,-1.300881000E-02,-1.214137392E-01, 7.197600983E-02
        11, 4.456132638E-02, 5.457188571E-18, 1.209404274E+00, 1.374523006E-04, 3.561143764E-02, 2.703406997E-03,-1.016129338E-01,-1.174678718E-02,-1.192050344E-01, 5.017950951E-02
        12, 4.929147819E-02, 6.036465100E-18, 1.209025446E+00, 8.500660539E-05, 3.542487924E-02, 2.702162567E-03,-5.999149640E-02,-1.048439517E-02,-1.102377299E-01, 2.990587108E-02
        13, 5.407366168E-02, 6.622113670E-18, 1.208821767E+00, 3.617824659E-05, 3.523839622E-02, 2.700997194E-03,-2.186057174E-02,-1.015192596E-02,-8.432904406E-02, 1.150371939E-02
        14, 5.890844919E-02, 7.214204374E-18, 1.208782950E+00,-9.948516249E-06, 3.505219012E-02, 2.699907157E-03, 7.859180503E-03,-8.872408071E-03,-7.106519343E-02,-4.019130523E-03
        15, 6.379641936E-02, 7.812808076E-18, 1.208884521E+00,-4.579759021E-05, 3.486647220E-02, 2.698894519E-03, 3.030012492E-02,-5.897639219E-03,-8.415082996E-02,-1.562377316E-02
        16, 6.873815720E-02, 8.417996419E-18, 1.209083522E+00,-6.854107707E-05, 3.468147125E-02, 2.697969261E-03, 4.787493675E-02,-3.392736788E-03,-9.575303674E-02,-2.382212227E-02
        17, 7.373425415E-02, 9.029841834E-18, 1.209349588E+00,-8.157324663E-05, 3.449748742E-02, 2.697152638E-03, 5.879422592E-02,-1.774249743E-03,-1.001326247E-01,-2.916100582E-02
        18, 7.878530818E-02, 9.648417548E-18, 1.209658350E+00,-8.691073115E-05, 3.431492560E-02, 2.696479567E-03, 6.408298249E-02,-3.127573808E-04,-1.006763626E-01,-3.162918075E-02
        19, 8.389192379E-02, 1.027379759E-17, 1.209982579E+00,-8.482271383E-05, 3.413431801E-02, 2.696000447E-03, 6.367395641E-02, 1.131452720E-03,-9.897660737E-02,-3.130795258E-02
        20, 8.905471218E-02, 1.090605682E-17, 1.210294381E+00,-7.537091959E-05, 3.395634831E-02, 2.695782722E-03, 5.803439559E-02, 2.554066196E-03,-9.458398571E-02,-2.838461124E-02
        21, 9.427429125E-02, 1.154527090E-17, 1.210568982E+00,-5.876731739E-05, 3.378187517E-02, 2.695912016E-03, 4.744874494E-02, 3.908015791E-03,-8.518525815E-02,-2.306094852E-02
        22, 9.955128568E-02, 1.219151634E-17, 1.210784722E+00,-3.625880475E-05, 3.361195450E-02, 2.696492659E-03, 3.290359333E-02, 4.362428018E-03,-6.880775062E-02,-1.569059513E-02
        23, 1.048863270E-01, 1.284487047E-17, 1.210925742E+00,-1.325321289E-05, 3.344785290E-02, 2.697647318E-03, 1.566240541E-02, 3.790803449E-03,-4.455270120E-02,-7.537103629E-03
        24, 1.102800539E-01, 1.350541150E-17, 1.210972893E+00, 3.900585808E-06, 3.329104855E-02, 2.699515584E-03,-8.709534224E-04, 3.048196123E-03,-3.123495903E-02, 4.563927280E-04
        25, 1.157331117E-01, 1.417321848E-17, 1.210913030E+00, 2.058091862E-05, 3.314323480E-02, 2.702252072E-03,-1.777461813E-02, 3.542617856E-03,-4.757787318E-02, 8.784813768E-03
        26, 1.212461531E-01, 1.484837134E-17, 1.210745431E+00, 4.567375560E-05, 3.300632978E-02, 2.706024017E-03,-3.828336124E-02, 5.192583062E-03,-7.704392955E-02, 1.854939844E-02
        27, 1.268198381E-01, 1.553095087E-17, 1.210461556E+00, 7.804534535E-05, 3.288247088E-02, 2.711007458E-03,-6.115110551E-02, 6.185944380E-03,-1.020888004E-01, 2.993052462E-02
        28, 1.324548335E-01, 1.622103879E-17, 1.210047891E+00, 1.133707918E-04, 3.277399217E-02, 2.717382099E-03,-8.558149260E-02, 6.342210831E-03,-1.200312101E-01, 4.208648900E-02
        29, 1.381518139E-01, 1.691871767E-17, 1.209492757E+00, 1.488353758E-04, 3.268340109E-02, 2.725325618E-03,-1.103397907E-01, 6.127387623E-03,-1.310782515E-01, 5.443407321E-02
        30, 1.439114611E-01, 1.762407102E-17, 1.208788225E+00, 1.832480306E-04, 3.261335325E-02, 2.735007487E-03,-1.349613782E-01, 5.875009937E-03,-1.382584333E-01, 6.670750579E-02
        31, 1.497344644E-01, 1.833718325E-17, 1.207930050E+00, 2.170770094E-04, 3.256661939E-02, 2.746582294E-03,-1.597609209E-01, 5.780646774E-03,-1.447343009E-01, 7.899945921E-02
        32, 1.556215207E-01, 1.905813972E-17, 1.206914526E+00, 2.511446946E-04, 3.254604019E-02, 2.760182697E-03,-1.849932288E-01, 5.792712780E-03,-1.518248666E-01, 9.146457211E-02
        33, 1.615733347E-01, 1.978702671E-17, 1.205736493E+00, 2.856968638E-04, 3.255447459E-02, 2.775912532E-03,-2.106060190E-01, 5.812346905E-03,-1.595094211E-01, 1.041247104E-01
        34, 1.675906186E-01, 2.052393146E-17, 1.204390220E+00, 3.206948592E-04, 3.259474620E-02, 2.793840583E-03,-2.365679688E-01, 5.815530594E-03,-1.676756111E-01, 1.169527273E-01
        35, 1.736740926E-01, 2.126894216E-17, 1.202870292E+00, 3.560960824E-04, 3.266958727E-02, 2.813995452E-03,-2.628658496E-01, 5.838311484E-03,-1.761422449E-01, 1.299269058E-01
        36, 1.798244849E-01, 2.202214798E-17, 1.201170983E+00, 3.920804078E-04, 3.278158011E-02, 2.836361976E-03,-2.894361351E-01, 5.848159790E-03,-1.848916157E-01, 1.430142706E-01
        37, 1.860425314E-01, 2.278363906E-17, 1.199287697E+00, 4.282419934E-04, 3.293310171E-02, 2.860879841E-03,-3.159614432E-01, 5.764537550E-03,-1.929438022E-01, 1.561112707E-01
        38, 1.923289765E-01, 2.355350654E-17, 1.197217339E+00, 4.641013501E-04, 3.312627174E-02, 2.887444451E-03,-3.424438019E-01, 5.665543299E-03,-2.002065919E-01, 1.692296201E-01
        39, 1.986845725E-01, 2.433184257E-17, 1.194955238E+00, 4.999312919E-04, 3.336290071E-02, 2.915910211E-03,-3.691440546E-01, 5.612226987E-03,-2.077844443E-01, 1.824475907E-01
        40, 2.051100800E-01, 2.511874029E-17, 1.192496099E+00, 5.358165746E-04, 3.364444456E-02, 2.946096508E-03,-3.959878032E-01, 5.552519254E-03,-2.156634428E-01, 1.957076090E-01
        41, 2.116062681E-01, 2.591429389E-17, 1.189835736E+00, 5.716154015E-04, 3.397197128E-02, 2.977795889E-03,-4.227660490E-01, 5.467384707E-03,-2.236629326E-01, 2.089334465E-01
        42, 2.181739143E-01, 2.671859858E-17, 1.186970855E+00, 6.071833530E-04, 3.434613964E-02, 3.010783877E-03,-4.493633591E-01, 5.363812768E-03,-2.316506611E-01, 2.220718933E-01
        43, 2.248138046E-01, 2.753175062E-17, 1.183898717E+00, 6.424120399E-04, 3.476718519E-02, 3.044829472E-03,-4.757054472E-01, 5.248068537E-03,-2.395418600E-01, 2.350860329E-01
        44, 2.315267336E-01, 2.835384733E-17, 1.180617032E+00, 6.772192770E-04, 3.523491374E-02, 3.079705489E-03,-5.017304485E-01, 5.122568144E-03,-2.472808009E-01, 2.479462301E-01
        45, 2.383135049E-01, 2.918498710E-17, 1.177123895E+00, 7.115253150E-04, 3.574870217E-02, 3.115197911E-03,-5.273859319E-01, 4.987540667E-03,-2.548215699E-01, 2.606245655E-01
        46, 2.451749307E-01, 3.002526941E-17, 1.173417774E+00, 7.452536909E-04, 3.630750547E-02, 3.151113536E-03,-5.526141840E-01, 4.844386340E-03,-2.621229853E-01, 2.730941227E-01
        47, 2.521118322E-01, 3.087479483E-17, 1.169497577E+00, 7.783426361E-04, 3.690986940E-02, 3.187285439E-03,-5.773606186E-01, 4.698565692E-03,-2.691409057E-01, 2.853269700E-01
        48, 2.591250396E-01, 3.173366503E-17, 1.165362589E+00, 8.107614158E-04, 3.755394670E-02, 3.223575979E-03,-6.015782850E-01, 4.546778322E-03,-2.758679086E-01, 2.972882344E-01
        49, 2.662153922E-01, 3.260198280E-17, 1.161012529E+00, 8.423935213E-04, 3.823751649E-02, 3.259877464E-03,-6.251979176E-01, 4.372863747E-03,-2.822413025E-01, 3.089302730E-01
        50, 2.733837388E-01, 3.347985206E-17, 1.156447751E+00, 8.730341560E-04, 3.895800726E-02, 3.296110744E-03,-6.481424456E-01, 4.176995027E-03,-2.881674990E-01, 3.202110622E-01
        51, 2.806309371E-01, 3.436737789E-17, 1.151669156E+00, 9.025609921E-04, 3.971252223E-02, 3.332222147E-03,-6.703584707E-01, 3.974120843E-03,-2.936352750E-01, 3.311103090E-01
        52, 2.879578547E-01, 3.526466650E-17, 1.146678098E+00, 9.309287629E-04, 4.049786610E-02, 3.368179282E-03,-6.917978510E-01, 3.771857368E-03,-2.986351977E-01, 3.416145165E-01
        53, 2.953653683E-01, 3.617182529E-17, 1.141476457E+00, 9.581166139E-04, 4.131057344E-02, 3.403966253E-03,-7.124005737E-01, 3.570860807E-03,-3.031470843E-01, 3.517066762E-01
        54, 3.028543646E-01, 3.708896282E-17, 1.136066722E+00, 9.840964760E-04, 4.214693990E-02, 3.439578785E-03,-7.320996871E-01, 3.368964983E-03,-3.071472293E-01, 3.613640687E-01
        55, 3.104257398E-01, 3.801618886E-17, 1.130452045E+00, 1.008821324E-03, 4.300305618E-02, 3.475019640E-03,-7.508273654E-01, 3.163480495E-03,-3.106129066E-01, 3.705608536E-01
        56, 3.180804002E-01, 3.895361439E-17, 1.124636252E+00, 1.032226902E-03, 4.387484465E-02, 3.510294597E-03,-7.685226309E-01, 2.953595481E-03,-3.135192871E-01, 3.792702495E-01
        57, 3.258192618E-01, 3.990135161E-17, 1.118623803E+00, 1.054249551E-03, 4.475809780E-02, 3.545409139E-03,-7.851250817E-01, 2.739593856E-03,-3.158528020E-01, 3.874567368E-01
        58, 3.336432509E-01, 4.085951393E-17, 1.112419827E+00, 1.074819843E-03, 4.564851942E-02, 3.580365957E-03,-8.005971850E-01, 2.520883772E-03,-3.176150675E-01, 3.951029365E-01
        59, 3.415533039E-01, 4.182821604E-17, 1.106029902E+00, 1.093852057E-03, 4.654176566E-02, 3.615163201E-03,-8.148987687E-01, 2.289030917E-03,-3.187929722E-01, 4.022050725E-01
        60, 3.495503675E-01, 4.280757387E-17, 1.099460423E+00, 1.111191938E-03, 4.743348530E-02, 3.649793424E-03,-8.279112271E-01, 2.051381042E-03,-3.193624835E-01, 4.086635302E-01
        61, 3.576353987E-01, 4.379770463E-17, 1.092718981E+00, 1.126860675E-03, 4.831936914E-02, 3.684243302E-03,-8.395949647E-01, 1.831784608E-03,-3.193322843E-01, 4.144625758E-01
        62, 3.658093653E-01, 4.479872684E-17, 1.085813056E+00, 1.140977271E-03, 4.919519103E-02, 3.718493595E-03,-8.500406934E-01, 1.621812302E-03,-3.187593014E-01, 4.196717107E-01
        63, 3.740732456E-01, 4.581076029E-17, 1.078749909E+00, 1.153481339E-03, 5.005683380E-02, 3.752519262E-03,-8.592584058E-01, 1.405443626E-03,-3.176824264E-01, 4.242738763E-01
        64, 3.824280285E-01, 4.683392610E-17, 1.071537447E+00, 1.164300125E-03, 5.090032455E-02, 3.786290267E-03,-8.671992669E-01, 1.186506458E-03,-3.161026911E-01, 4.282521597E-01
        65, 3.908747141E-01, 4.786834674E-17, 1.064184083E+00, 1.173397648E-03, 5.172187345E-02, 3.819772686E-03,-8.738501642E-01, 9.700996302E-04,-3.140290844E-01, 4.315973954E-01
        66, 3.994143131E-01, 4.891414601E-17, 1.056698580E+00, 1.180772797E-03, 5.251790537E-02, 3.852929728E-03,-8.792169061E-01, 7.599045640E-04,-3.114828658E-01, 4.343112389E-01
        67, 4.080478478E-01, 4.997144907E-17, 1.049089913E+00, 1.186450603E-03, 5.328508554E-02, 3.885722705E-03,-8.833221962E-01, 5.581723521E-04,-3.084933268E-01, 4.364041835E-01
        68, 4.167763514E-01, 5.104038247E-17, 1.041367146E+00, 1.190469648E-03, 5.402033971E-02, 3.918111959E-03,-8.861973510E-01, 3.649574633E-04,-3.050946759E-01, 4.378918715E-01
        69, 4.256008685E-01, 5.212107413E-17, 1.033539396E+00, 1.192866137E-03, 5.472086974E-02, 3.950057726E-03,-8.878741631E-01, 1.806394290E-04,-3.013182015E-01, 4.387887971E-01
        70, 4.345224552E-01, 5.321365340E-17, 1.025615805E+00, 1.193693897E-03, 5.538416554E-02, 3.981520926E-03,-8.883927883E-01, 7.762999288E-06,-2.971948653E-01, 4.391126145E-01
        71, 4.435421795E-01, 5.431825104E-17, 1.017605416E+00, 1.193030405E-03, 5.600801198E-02, 4.012463820E-03,-8.878071571E-01,-1.523371938E-04,-2.927615868E-01, 4.388885465E-01
        72, 4.526611207E-01, 5.543499925E-17, 1.009517073E+00, 1.190956624E-03, 5.659049054E-02, 4.042850527E-03,-8.861758375E-01,-3.003292844E-04,-2.880567394E-01, 4.381444258E-01
        73, 4.618803702E-01, 5.656403170E-17, 1.001359395E+00, 1.187551350E-03, 5.712997750E-02, 4.072647468E-03,-8.835577167E-01,-4.357731133E-04,-2.831141105E-01, 4.369084506E-01
        74, 4.712010315E-01, 5.770548350E-17, 9.931407446E-01, 1.182904774E-03, 5.762513997E-02, 4.101823720E-03,-8.800182680E-01,-5.590248980E-04,-2.779656822E-01, 4.352100607E-01
        75, 4.806242201E-01, 5.885949128E-17, 9.848691788E-01, 1.177086993E-03, 5.807492637E-02, 4.130351225E-03,-8.756057768E-01,-6.755867301E-04,-2.726486605E-01, 4.330721259E-01
        76, 4.901510638E-01, 6.002619313E-17, 9.765527016E-01, 1.170121458E-03, 5.847855643E-02, 4.158204960E-03,-8.703496438E-01,-7.843953146E-04,-2.671899444E-01, 4.305156635E-01
        77, 4.997827027E-01, 6.120572871E-17, 9.681991747E-01, 1.162102642E-03, 5.883551540E-02, 4.185363174E-03,-8.643190916E-01,-8.774992853E-04,-2.616118248E-01, 4.275811199E-01
        78, 5.095202896E-01, 6.239823918E-17, 9.598158439E-01, 1.153166619E-03, 5.914553881E-02, 4.211807291E-03,-8.576074369E-01,-9.567355018E-04,-2.559470578E-01, 4.243107188E-01
        79, 5.193649901E-01, 6.360386727E-17, 9.514094366E-01, 1.143394030E-03, 5.940858945E-02, 4.237521671E-03,-8.502766967E-01,-1.027499482E-03,-2.502246185E-01, 4.207304151E-01
        80, 5.293179822E-01, 6.482275726E-17, 9.429864144E-01, 1.132846490E-03, 5.962484076E-02, 4.262493608E-03,-8.423708499E-01,-1.090836607E-03,-2.444640645E-01, 4.168614312E-01
        81, 5.393804572E-01, 6.605505504E-17, 9.345529936E-01, 1.121581489E-03, 5.979466320E-02, 4.286713341E-03,-8.339333097E-01,-1.147205647E-03,-2.386817995E-01, 4.127245701E-01
        82, 5.495536195E-01, 6.730090810E-17, 9.261151583E-01, 1.109654324E-03, 5.991860906E-02, 4.310173962E-03,-8.250054628E-01,-1.196626838E-03,-2.328939020E-01, 4.083411010E-01
        83, 5.598386865E-01, 6.856046555E-17, 9.176786412E-01, 1.097126472E-03, 5.999739698E-02, 4.332871272E-03,-8.156341313E-01,-1.238354851E-03,-2.271155580E-01, 4.037352372E-01
        84, 5.702368893E-01, 6.983387812E-17, 9.092488301E-01, 1.084068301E-03, 6.003189531E-02, 4.354803582E-03,-8.058702368E-01,-1.272407879E-03,-2.213626538E-01, 3.989331256E-01
        85, 5.807494723E-01, 7.112129824E-17, 9.008307583E-01, 1.070545434E-03, 6.002310467E-02, 4.375971494E-03,-7.957645476E-01,-1.299300792E-03,-2.156496214E-01, 3.939597344E-01
        86, 5.913776937E-01, 7.242287997E-17, 8.924290851E-01, 1.056620550E-03, 5.997214084E-02, 4.396377688E-03,-7.853629279E-01,-1.320908638E-03,-2.099900755E-01, 3.888388405E-01
        87, 6.021228256E-01, 7.373877910E-17, 8.840481925E-01, 1.042330960E-03, 5.988021738E-02, 4.416026698E-03,-7.746933041E-01,-1.338382727E-03,-2.043934720E-01, 3.835835872E-01
        88, 6.129861539E-01, 7.506915313E-17, 8.756923177E-01, 1.027725547E-03, 5.974863399E-02, 4.434924832E-03,-7.637891687E-01,-1.349464315E-03,-1.988672412E-01, 3.782095915E-01
        89, 6.239689788E-01, 7.641416127E-17, 8.673653131E-01, 1.012876601E-03, 5.957876482E-02, 4.453080019E-03,-7.527024432E-01,-1.354216316E-03,-1.934228862E-01, 3.727433773E-01
        90, 6.350726148E-01, 7.777396449E-17, 8.590705989E-01, 9.978345589E-04, 5.937204109E-02, 4.470501487E-03,-7.414750997E-01,-1.354954647E-03,-1.880695615E-01, 3.672059651E-01
        91, 6.462983908E-01, 7.914872556E-17, 8.508113232E-01, 9.826351191E-04, 5.912993686E-02, 4.487199580E-03,-7.301334980E-01,-1.352973984E-03,-1.828119954E-01, 3.616109355E-01
        92, 6.576476503E-01, 8.053860899E-17, 8.425904497E-01, 9.673039426E-04, 5.885395918E-02, 4.503185689E-03,-7.186976751E-01,-1.348561704E-03,-1.776523835E-01, 3.559677904E-01
        93, 6.691217517E-01, 8.194378115E-17, 8.344107889E-01, 9.518711819E-04, 5.854564003E-02, 4.518472179E-03,-7.071884898E-01,-1.341242538E-03,-1.725931046E-01, 3.502871294E-01
        94, 6.807220682E-01, 8.336441019E-17, 8.262749488E-01, 9.363709578E-04, 5.820652805E-02, 4.533072268E-03,-6.956313150E-01,-1.330935308E-03,-1.676371313E-01, 3.445813194E-01
        95, 6.924499882E-01, 8.480066616E-17, 8.181853018E-01, 9.208354366E-04, 5.783817941E-02, 4.546999858E-03,-6.840494942E-01,-1.318544172E-03,-1.627879261E-01, 3.388620819E-01
        96, 7.043069153E-01, 8.625272094E-17, 8.101440374E-01, 9.052845406E-04, 5.744214890E-02, 4.560269376E-03,-6.724586638E-01,-1.304571086E-03,-1.580475057E-01, 3.331374347E-01
        97, 7.162942686E-01, 8.772074832E-17, 8.021532100E-01, 8.897434961E-04, 5.701998444E-02, 4.572895718E-03,-6.608777404E-01,-1.288096437E-03,-1.534163750E-01, 3.274169388E-01
        98, 7.284134827E-01, 8.920492401E-17, 7.942146258E-01, 8.742476726E-04, 5.657322169E-02, 4.584894157E-03,-6.493318022E-01,-1.269199587E-03,-1.488961690E-01, 3.217129341E-01
        99, 7.406660083E-01, 9.070542563E-17, 7.863298483E-01, 8.588216506E-04, 5.610337629E-02, 4.596280165E-03,-6.378397098E-01,-1.248962400E-03,-1.444881689E-01, 3.160344030E-01
       100, 7.530533116E-01, 9.222243276E-17, 7.785002836E-01, 8.434813703E-04, 5.561193802E-02, 4.607069348E-03,-6.264126458E-01,-1.228054174E-03,-1.401922155E-01, 3.103871806E-01
       101, 7.655768753E-01, 9.375612698E-17, 7.707272315E-01, 8.282375702E-04, 5.510036763E-02, 4.617277425E-03,-6.150596846E-01,-1.206421769E-03,-1.360067525E-01, 3.047755113E-01
       102, 7.782381981E-01, 9.530669183E-17, 7.630118803E-01, 8.131055621E-04, 5.457009457E-02, 4.626920225E-03,-6.037917248E-01,-1.184068437E-03,-1.319306297E-01, 2.992050484E-01
       103, 7.910387955E-01, 9.687431289E-17, 7.553552904E-01, 7.980955060E-04, 5.402251352E-02, 4.636013603E-03,-5.926162316E-01,-1.161408202E-03,-1.279629539E-01, 2.936795765E-01
       104, 8.039801995E-01, 9.845917779E-17, 7.477584584E-01, 7.832168746E-04, 5.345898200E-02, 4.644573383E-03,-5.815397135E-01,-1.138012706E-03,-1.241019987E-01, 2.882024709E-01
       105, 8.170639589E-01, 1.000614762E-16, 7.402222516E-01, 7.684878231E-04, 5.288081964E-02, 4.652615359E-03,-5.705749351E-01,-1.113660857E-03,-1.203467872E-01, 2.827802795E-01
       106, 8.302916397E-01, 1.016813999E-16, 7.327473606E-01, 7.539220530E-04, 5.228930530E-02, 4.660155183E-03,-5.597332166E-01,-1.088901151E-03,-1.166965473E-01, 2.774182967E-01
       107, 8.436648250E-01, 1.033191427E-16, 7.253343610E-01, 7.395274990E-04, 5.168567442E-02, 4.667208285E-03,-5.490204985E-01,-1.064101236E-03,-1.131495529E-01, 2.721194170E-01
       108, 8.571851153E-01, 1.049749008E-16, 7.179837497E-01, 7.253091693E-04, 5.107111831E-02, 4.673789885E-03,-5.384405773E-01,-1.039411735E-03,-1.097034801E-01, 2.668854611E-01
       109, 8.708541288E-01, 1.066488721E-16, 7.106959640E-01, 7.112707312E-04, 5.044678399E-02, 4.679914987E-03,-5.279955923E-01,-1.014925003E-03,-1.063561876E-01, 2.617177908E-01
       110, 8.846735014E-01, 1.083412572E-16, 7.034713971E-01, 6.974153819E-04, 4.981377410E-02, 4.685598383E-03,-5.176877063E-01,-9.904728398E-04,-1.031054565E-01, 2.566176707E-01
       111, 8.986448871E-01, 1.100522585E-16, 6.963103743E-01, 6.837504249E-04, 4.917314755E-02, 4.690854649E-03,-5.075221932E-01,-9.658652887E-04,-9.994918397E-02, 2.515876846E-01
       112, 9.127699581E-01, 1.117820808E-16, 6.892131130E-01, 6.702828446E-04, 4.852591931E-02, 4.695698108E-03,-4.975045113E-01,-9.413073917E-04,-9.688566390E-02, 2.466303615E-01
       113, 9.270504049E-01, 1.135309311E-16, 6.821797520E-01, 6.570158826E-04, 4.787305971E-02, 4.700142770E-03,-4.876373262E-01,-9.170010068E-04,-9.391290323E-02, 2.417469680E-01
       114, 9.414879366E-01, 1.152990188E-16, 6.752103747E-01, 6.439514634E-04, 4.721549485E-02, 4.704202335E-03,-4.779218263E-01,-8.930745571E-04,-9.102858107E-02, 2.369381743E-01
       115, 9.560842811E-01, 1.170865555E-16, 6.683050256E-01, 6.310893253E-04, 4.655410725E-02, 4.707890192E-03,-4.683575844E-01,-8.695578268E-04,-8.823043426E-02, 2.322039151E-01
       116, 9.708411854E-01, 1.188937550E-16, 6.614637250E-01, 6.184307199E-04, 4.588973702E-02, 4.711219433E-03,-4.589454361E-01,-8.462630978E-04,-8.551611577E-02, 2.275446051E-01
       117, 9.857604157E-01, 1.207208338E-16, 6.546864281E-01, 6.059790257E-04, 4.522318301E-02, 4.714202878E-03,-4.496876756E-01,-8.232136682E-04,-8.288343929E-02, 2.229614184E-01
       118, 1.000843758E+00, 1.225680104E-16, 6.479730350E-01, 5.937350652E-04, 4.455520324E-02, 4.716853024E-03,-4.405851242E-01,-8.005270901E-04,-8.033035926E-02, 2.184548236E-01
       119, 1.016093016E+00, 1.244355060E-16, 6.413234055E-01, 5.816992518E-04, 4.388651555E-02, 4.719182038E-03,-4.316378296E-01,-7.782953962E-04,-7.785487525E-02, 2.140248849E-01
       120, 1.031510016E+00, 1.263235440E-16, 6.347373658E-01, 5.698697465E-04, 4.321779863E-02, 4.721201766E-03,-4.228448687E-01,-7.565416533E-04,-7.545478146E-02, 2.096709786E-01
       121, 1.047096604E+00, 1.282323504E-16, 6.282147227E-01, 5.582461906E-04, 4.254969341E-02, 4.722923741E-03,-4.142055703E-01,-7.351673559E-04,-7.312794273E-02, 2.053928974E-01
       122, 1.062854644E+00, 1.301621537E-16, 6.217552449E-01, 5.468285554E-04, 4.188280434E-02, 4.724359207E-03,-4.057199768E-01,-7.141811246E-04,-7.087228995E-02, 2.011906377E-01
       123, 1.078786022E+00, 1.321131849E-16, 6.153586675E-01, 5.356161657E-04, 4.121770039E-02, 4.725519107E-03,-3.973874478E-01,-6.936451542E-04,-6.868580589E-02, 1.970639477E-01
       124, 1.094892646E+00, 1.340856774E-16, 6.090247012E-01, 5.246072321E-04, 4.055491591E-02, 4.726414080E-03,-3.892065229E-01,-6.735944184E-04,-6.656647769E-02, 1.930121990E-01
       125, 1.111176442E+00, 1.360798673E-16, 6.027530419E-01, 5.137999273E-04, 3.989495199E-02, 4.727054456E-03,-3.811758026E-01,-6.539881843E-04,-6.451232114E-02, 1.890347149E-01
       126, 1.127639360E+00, 1.380959933E-16, 5.965433611E-01, 5.031930430E-04, 3.923827783E-02, 4.727450304E-03,-3.732944320E-01,-6.348093844E-04,-6.252141835E-02, 1.851310255E-01
       127, 1.144283370E+00, 1.401342967E-16, 5.903953042E-01, 4.927849232E-04, 3.858533185E-02, 4.727611400E-03,-3.655613221E-01,-6.160784061E-04,-6.059193449E-02, 1.813005426E-01
       128, 1.161110464E+00, 1.421950214E-16, 5.843084966E-01, 4.825736079E-04, 3.793652275E-02, 4.727547214E-03,-3.579748526E-01,-5.978153373E-04,-5.872211024E-02, 1.775425252E-01
       129, 1.178122657E+00, 1.442784141E-16, 5.782825505E-01, 4.725566752E-04, 3.729223068E-02, 4.727266947E-03,-3.505332911E-01,-5.799970115E-04,-5.691014528E-02, 1.738561068E-01
       130, 1.195321983E+00, 1.463847241E-16, 5.723170624E-01, 4.627323830E-04, 3.665280855E-02, 4.726779513E-03,-3.432351729E-01,-5.626145634E-04,-5.515432630E-02, 1.702406008E-01
       131, 1.212710502E+00, 1.485142035E-16, 5.664116111E-01, 4.530982493E-04, 3.601858305E-02, 4.726093581E-03,-3.360787834E-01,-5.456813479E-04,-5.345293182E-02, 1.666951352E-01
       132, 1.230290295E+00, 1.506671072E-16, 5.605657651E-01, 4.436519780E-04, 3.538985577E-02, 4.725217576E-03,-3.290622393E-01,-5.291864133E-04,-5.180433819E-02, 1.632188347E-01
       133, 1.248063465E+00, 1.528436928E-16, 5.547790806E-01, 4.343910167E-04, 3.476690435E-02, 4.724159685E-03,-3.221837983E-01,-5.131263786E-04,-5.020693362E-02, 1.598107940E-01
       134, 1.266032141E+00, 1.550442209E-16, 5.490511017E-01, 4.253128837E-04, 3.414998349E-02, 4.722927863E-03,-3.154415739E-01,-4.975001351E-04,-4.865915662E-02, 1.564700760E-01
