nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
         1, 0.000000000E+00, 0.000000000E+00, 1.720695100E+00, 4.523061752E-04, 1.290963686E-02, 7.071809260E-04,-3.372105094E-01, 3.506320096E-03,-7.550150567E-01, 1.610169702E-01
         2, 4.239977228E-03, 5.192474540E-19, 1.719317443E+00, 4.603218919E-04, 1.293457283E-02, 7.080680613E-04,-3.269710857E-01,-8.123566909E-05,-6.668427219E-01, 1.619452466E-01
         3, 8.526594205E-03, 1.044206630E-18, 1.717920731E+00, 4.478695334E-04, 1.296351794E-02, 7.090600599E-04,-3.124934944E-01,-3.919430676E-03,-5.856198978E-01, 1.585578228E-01
         4, 1.286036397E-02, 1.574940357E-18, 1.716539574E+00, 4.327532388E-04, 1.299242972E-02, 7.100354867E-04,-3.162520490E-01,-2.677311839E-03,-5.823953955E-01, 1.556459116E-01
         5, 1.724180520E-02, 2.111512155E-18, 1.715157759E+00, 4.259483430E-04, 1.302195657E-02, 7.110245248E-04,-3.140540505E-01,-9.496450850E-04,-5.842240172E-01, 1.546948293E-01
         6, 2.167144228E-02, 2.653986243E-18, 1.713768582E+00, 4.229411012E-04, 1.305222438E-02, 7.120308693E-04,-3.132595499E-01,-4.274457192E-04,-5.878565886E-01, 1.544249299E-01
         7, 2.614980538E-02, 3.202427545E-18, 1.712363571E+00, 4.214726754E-04, 1.308329234E-02, 7.130547425E-04,-3.138338694E-01,-2.176247278E-04,-5.931901663E-01, 1.543312603E-01
         8, 3.067743046E-02, 3.756901702E-18, 1.710942415E+00, 4.206278919E-04, 1.311520249E-02, 7.140957574E-04,-3.138287292E-01,-1.753110910E-04,-5.984003404E-01, 1.542137251E-01
         9, 3.525485943E-02, 4.317475075E-18, 1.709507543E+00, 4.196269153E-04, 1.314799087E-02, 7.151534521E-04,-3.131444369E-01,-2.653611750E-04,-6.028897662E-01, 1.538913056E-01
        10, 3.988264011E-02, 4.884214755E-18, 1.708061322E+00, 4.180661202E-04, 1.318168976E-02, 7.162274449E-04,-3.119056075E-01,-4.067135061E-04,-6.066831188E-01, 1.532779505E-01
        11, 4.456132638E-02, 5.457188571E-18, 1.706606527E+00, 4.157979968E-04, 1.321632904E-02, 7.173173953E-04,-3.100220294E-01,-5.619574585E-04,-6.097256138E-01, 1.523518434E-01
        12, 4.929147819E-02, 6.036465100E-18, 1.705146210E+00, 4.127811590E-04, 1.325194112E-02, 7.184227803E-04,-3.074941881E-01,-7.106701522E-04,-6.119841593E-01, 1.511219797E-01
        13, 5.407366168E-02, 6.622113670E-18, 1.703683180E+00, 4.090903048E-04, 1.328855847E-02, 7.195430211E-04,-3.044428573E-01,-8.273130571E-04,-6.135271171E-01, 1.496361650E-01
        14, 5.890844919E-02, 7.214204374E-18, 1.702219592E+00, 4.049201928E-04, 1.332620666E-02, 7.206778376E-04,-3.010630346E-01,-8.916418037E-04,-6.145093816E-01, 1.479874210E-01
        15, 6.379641936E-02, 7.812808076E-18, 1.700756562E+00, 4.005425542E-04, 1.336490354E-02, 7.218273348E-04,-2.976150746E-01,-8.941245237E-04,-6.151687149E-01, 1.463058493E-01
        16, 6.873815720E-02, 8.417996419E-18, 1.699293866E+00, 3.962668965E-04, 1.340466047E-02, 7.229920098E-04,-2.943945958E-01,-8.309814925E-04,-6.158068582E-01, 1.447365116E-01
        17, 7.373425415E-02, 9.029841834E-18, 1.697829857E+00, 3.924221498E-04, 1.344548414E-02, 7.241727314E-04,-2.916735559E-01,-7.031367345E-04,-6.167396981E-01, 1.434079930E-01
        18, 7.878530818E-02, 9.648417548E-18, 1.696361675E+00, 3.893185082E-04, 1.348737822E-02, 7.253707033E-04,-2.896417817E-01,-5.230041897E-04,-6.182367999E-01, 1.424065867E-01
        19, 8.389192379E-02, 1.027379759E-17, 1.694885697E+00, 3.871755395E-04, 1.353034492E-02, 7.265874169E-04,-2.883758645E-01,-3.173000747E-04,-6.204721826E-01, 1.417686636E-01
        20, 8.905471218E-02, 1.090605682E-17, 1.693398077E+00, 3.860609605E-04, 1.357438632E-02, 7.278246003E-04,-2.878450881E-01,-1.191060143E-04,-6.235041880E-01, 1.414852418E-01
        21, 9.427429125E-02, 1.154527090E-17, 1.691895206E+00, 3.858847483E-04, 1.361950554E-02, 7.290841696E-04,-2.879408006E-01, 4.531798172E-05,-6.272854889E-01, 1.415100516E-01
        22, 9.955128568E-02, 1.219151634E-17, 1.690374039E+00, 3.864547321E-04, 1.366570786E-02, 7.303681859E-04,-2.885134252E-01, 1.650290131E-04,-6.316916453E-01, 1.417739261E-01
        23, 1.048863270E-01, 1.284487047E-17, 1.688832233E+00, 3.875536748E-04, 1.371300173E-02, 7.316788214E-04,-2.894112542E-01, 2.428044521E-04,-6.365630141E-01, 1.422046555E-01
        24, 1.102800539E-01, 1.350541150E-17, 1.687268107E+00, 3.889928170E-04, 1.376139973E-02, 7.330183364E-04,-2.905103535E-01, 2.882431482E-04,-6.417486292E-01, 1.427418686E-01
        25, 1.157331117E-01, 1.417321848E-17, 1.685680492E+00, 3.906336552E-04, 1.381091947E-02, 7.343890660E-04,-2.917255023E-01, 3.121743657E-04,-6.471326577E-01, 1.433425395E-01
        26, 1.212461531E-01, 1.484837134E-17, 1.684068552E+00, 3.923884132E-04, 1.386158432E-02, 7.357934139E-04,-2.930068730E-01, 3.238512354E-04,-6.526402574E-01, 1.439803573E-01
        27, 1.268198381E-01, 1.553095087E-17, 1.682431633E+00, 3.942106864E-04, 1.391342400E-02, 7.372338513E-04,-2.943310069E-01, 3.299253370E-04,-6.582319161E-01, 1.446422286E-01
        28, 1.324548335E-01, 1.622103879E-17, 1.680769154E+00, 3.960823127E-04, 1.396647490E-02, 7.387129196E-04,-2.956907064E-01, 3.344203571E-04,-6.638931166E-01, 1.453236157E-01
        29, 1.381518139E-01, 1.691871767E-17, 1.679080538E+00, 3.980017144E-04, 1.402078035E-02, 7.402332360E-04,-2.970877122E-01, 3.395735105E-04,-6.696241019E-01, 1.460246571E-01
        30, 1.439114611E-01, 1.762407102E-17, 1.677365173E+00, 3.999770937E-04, 1.407639067E-02, 7.417975019E-04,-2.985294268E-01, 3.465449010E-04,-6.754339485E-01, 1.467482143E-01
        31, 1.497344644E-01, 1.833718325E-17, 1.675622383E+00, 4.020211146E-04, 1.413336321E-02, 7.434085123E-04,-3.000255357E-01, 3.556147072E-04,-6.813365408E-01, 1.474982638E-01
        32, 1.556215207E-01, 1.905813972E-17, 1.673851426E+00, 4.041467867E-04, 1.419176212E-02, 7.450691608E-04,-3.015847551E-01, 3.665837329E-04,-6.873460826E-01, 1.482786967E-01
        33, 1.615733347E-01, 1.978702671E-17, 1.672051494E+00, 4.063661257E-04, 1.425166405E-02, 7.467821087E-04,-3.032149422E-01, 3.792120973E-04,-6.934753295E-01, 1.490932415E-01
        34, 1.675906186E-01, 2.052393146E-17, 1.670221714E+00, 4.086901953E-04, 1.431315293E-02, 7.485501690E-04,-3.049233970E-01, 3.932286561E-04,-6.997359859E-01, 1.499454689E-01
        35, 1.736740926E-01, 2.126894216E-17, 1.668361154E+00, 4.111284076E-04, 1.437631119E-02, 7.503767821E-04,-3.067152068E-01, 4.082727978E-04,-7.061374923E-01, 1.508383845E-01
        36, 1.798244849E-01, 2.202214798E-17, 1.666468836E+00, 4.136884510E-04, 1.444122460E-02, 7.522656383E-04,-3.085940238E-01, 4.241452640E-04,-7.126864130E-01, 1.517745670E-01
        37, 1.860425314E-01, 2.278363906E-17, 1.664543729E+00, 4.163776171E-04, 1.450798475E-02, 7.542205576E-04,-3.105651720E-01, 4.407096483E-04,-7.193891088E-01, 1.527568959E-01
        38, 1.923289765E-01, 2.355350654E-17, 1.662584738E+00, 4.192019982E-04, 1.457668926E-02, 7.562455069E-04,-3.126352663E-01, 4.577145934E-04,-7.262528465E-01, 1.537881612E-01
        39, 1.986845725E-01, 2.433184257E-17, 1.660590705E+00, 4.221664237E-04, 1.464744145E-02, 7.583446218E-04,-3.148095555E-01, 4.750070104E-04,-7.332834128E-01, 1.548704271E-01
        40, 2.051100800E-01, 2.511874029E-17, 1.658560413E+00, 4.252753312E-04, 1.472034984E-02, 7.605222258E-04,-3.170917967E-01, 4.925357506E-04,-7.404837788E-01, 1.560053650E-01
        41, 2.116062681E-01, 2.591429389E-17, 1.656492595E+00, 4.285328331E-04, 1.479552767E-02, 7.627828494E-04,-3.194854157E-01, 5.102246857E-04,-7.478550600E-01, 1.571946702E-01
        42, 2.181739143E-01, 2.671859858E-17, 1.654385932E+00, 4.319423395E-04, 1.487309248E-02, 7.651312474E-04,-3.219924479E-01, 5.278510114E-04,-7.553962938E-01, 1.584397884E-01
        43, 2.248138046E-01, 2.753175062E-17, 1.652239064E+00, 4.355055731E-04, 1.495316565E-02, 7.675724170E-04,-3.246134748E-01, 5.452245736E-04,-7.631037682E-01, 1.597419034E-01
        44, 2.315267336E-01, 2.835384733E-17, 1.650050591E+00, 4.392241474E-04, 1.503587207E-02, 7.701116149E-04,-3.273510682E-01, 5.625355150E-04,-7.709732104E-01, 1.611022275E-01
        45, 2.383135049E-01, 2.918498710E-17, 1.647819044E+00, 4.431017511E-04, 1.512133989E-02, 7.727543755E-04,-3.302107541E-01, 5.800578937E-04,-7.790014830E-01, 1.625222203E-01
        46, 2.451749307E-01, 3.002526941E-17, 1.645542888E+00, 4.471428163E-04, 1.520970032E-02, 7.755065279E-04,-3.331971429E-01, 5.976766162E-04,-7.871846475E-01, 1.640034373E-01
        47, 2.521118322E-01, 3.087479483E-17, 1.643220529E+00, 4.513500462E-04, 1.530108753E-02, 7.783742135E-04,-3.363108185E-01, 6.151231250E-04,-7.955146081E-01, 1.655467123E-01
        48, 2.591250396E-01, 3.173366503E-17, 1.640850339E+00, 4.557251799E-04, 1.539563870E-02, 7.813639034E-04,-3.395508885E-01, 6.323876390E-04,-8.039794974E-01, 1.671529057E-01
        49, 2.662153922E-01, 3.260198280E-17, 1.638430647E+00, 4.602708554E-04, 1.549349421E-02, 7.844824188E-04,-3.429188025E-01, 6.496838725E-04,-8.125672830E-01, 1.688229750E-01
        50, 2.733837388E-01, 3.347985206E-17, 1.635959718E+00, 4.649915417E-04, 1.559479805E-02, 7.877369534E-04,-3.464187484E-01, 6.673136994E-04,-8.212668833E-01, 1.705577695E-01
        51, 2.806309371E-01, 3.436737789E-17, 1.633435743E+00, 4.698937741E-04, 1.569969847E-02, 7.911350983E-04,-3.500555357E-01, 6.854352529E-04,-8.300670236E-01, 1.723587203E-01
        52, 2.879578547E-01, 3.526466650E-17, 1.630856842E+00, 4.749843522E-04, 1.580834875E-02, 7.946848695E-04,-3.538317698E-01, 7.039732933E-04,-8.389543893E-01, 1.742272797E-01
        53, 2.953653683E-01, 3.617182529E-17, 1.628221074E+00, 4.802695462E-04, 1.592090838E-02, 7.983947409E-04,-3.577494474E-01, 7.228810539E-04,-8.479137021E-01, 1.761649618E-01
        54, 3.028543646E-01, 3.708896282E-17, 1.625526425E+00, 4.857557377E-04, 1.603754452E-02, 8.022736830E-04,-3.618132660E-01, 7.420824173E-04,-8.569302957E-01, 1.781741773E-01
        55, 3.104257398E-01, 3.801618886E-17, 1.622770791E+00, 4.914484290E-04, 1.615843385E-02, 8.063312084E-04,-3.660283850E-01, 7.614701357E-04,-8.659898423E-01, 1.802578702E-01
        56, 3.180804002E-01, 3.895361439E-17, 1.619951983E+00, 4.973533659E-04, 1.628376485E-02, 8.105774263E-04,-3.703988956E-01, 7.812242708E-04,-8.750770102E-01, 1.824189592E-01
        57, 3.258192618E-01, 3.990135161E-17, 1.617067722E+00, 5.034790091E-04, 1.641374051E-02, 8.150231065E-04,-3.749306788E-01, 8.017604142E-04,-8.841770518E-01, 1.846606315E-01
        58, 3.336432509E-01, 4.085951393E-17, 1.614115611E+00, 5.098374025E-04, 1.654858169E-02, 8.196797563E-04,-3.796330470E-01, 8.235448264E-04,-8.932775307E-01, 1.869870896E-01
        59, 3.415533039E-01, 4.182821604E-17, 1.611093112E+00, 5.164443465E-04, 1.668853090E-02, 8.245597111E-04,-3.845174078E-01, 8.469178869E-04,-9.023680469E-01, 1.894034080E-01
        60, 3.495503675E-01, 4.280757387E-17, 1.607997530E+00, 5.233177379E-04, 1.683385686E-02, 8.296762393E-04,-3.895956712E-01, 8.719667447E-04,-9.114395595E-01, 1.919154630E-01
        61, 3.576353987E-01, 4.379770463E-17, 1.604826003E+00, 5.304762043E-04, 1.698485956E-02, 8.350436658E-04,-3.948813024E-01, 8.987267430E-04,-9.204852404E-01, 1.945307715E-01
        62, 3.658093653E-01, 4.479872684E-17, 1.601575476E+00, 5.379397072E-04, 1.714187612E-02, 8.406775155E-04,-4.003902524E-01, 9.273186906E-04,-9.295012045E-01, 1.972581034E-01
        63, 3.740732456E-01, 4.581076029E-17, 1.598242674E+00, 5.457302692E-04, 1.730528740E-02, 8.465946783E-04,-4.061404504E-01, 9.579979871E-04,-9.384865679E-01, 2.001075000E-01
        64, 3.824280285E-01, 4.683392610E-17, 1.594824078E+00, 5.538741310E-04, 1.747552526E-02, 8.528135989E-04,-4.121525205E-01, 9.914898482E-04,-9.474439381E-01, 2.030905312E-01
        65, 3.908747141E-01, 4.786834674E-17, 1.591315883E+00, 5.624065455E-04, 1.765308071E-02, 8.593544940E-04,-4.184526782E-01, 1.028822424E-03,-9.563801621E-01, 2.062204447E-01
        66, 3.994143131E-01, 4.891414601E-17, 1.587713932E+00, 5.713722761E-04, 1.783851276E-02, 8.662395975E-04,-4.250735896E-01, 1.071125509E-03,-9.653059133E-01, 2.095129000E-01
        67, 4.080478478E-01, 4.997144907E-17, 1.584013670E+00, 5.808270629E-04, 1.803245793E-02, 8.734934354E-04,-4.320485463E-01, 1.119329892E-03,-9.742313868E-01, 2.129792909E-01
        68, 4.167763514E-01, 5.104038247E-17, 1.580210137E+00, 5.908315534E-04, 1.823564039E-02, 8.811431327E-04,-4.394101375E-01, 1.172789609E-03,-9.831718584E-01, 2.166308920E-01
        69, 4.256008685E-01, 5.212107413E-17, 1.576297922E+00, 6.014371989E-04, 1.844888284E-02, 8.892187548E-04,-4.471994304E-01, 1.230616591E-03,-9.921554511E-01, 2.204925732E-01
        70, 4.345224552E-01, 5.321365340E-17, 1.572271046E+00, 6.126978254E-04, 1.867311770E-02, 8.977536815E-04,-4.554680267E-01, 1.293782502E-03,-1.001211730E+00, 2.245929777E-01
        71, 4.435421795E-01, 5.431825104E-17, 1.568122891E+00, 6.246809530E-04, 1.890939831E-02, 9.067850073E-04,-4.642694071E-01, 1.363248365E-03,-1.010364589E+00, 2.289570234E-01
        72, 4.526611207E-01, 5.543499925E-17, 1.563846180E+00, 6.374578776E-04, 1.915891015E-02, 9.163539688E-04,-4.736552504E-01, 1.438785772E-03,-1.019636381E+00, 2.336106558E-01
        73, 4.618803702E-01, 5.656403170E-17, 1.559432947E+00, 6.510991012E-04, 1.942298164E-02, 9.265063953E-04,-4.836813952E-01, 1.520258525E-03,-1.029048121E+00, 2.385811869E-01
        74, 4.712010315E-01, 5.770548350E-17, 1.554874447E+00, 6.656788245E-04, 1.970309409E-02, 9.372931739E-04,-4.944096844E-01, 1.608011761E-03,-1.038617080E+00, 2.438979669E-01
        75, 4.806242201E-01, 5.885949128E-17, 1.550161096E+00, 6.812761011E-04, 2.000089033E-02, 9.487707186E-04,-5.059067568E-01, 1.702068061E-03,-1.048354476E+00, 2.495923778E-01
        76, 4.901510638E-01, 6.002619313E-17, 1.545282397E+00, 6.979692640E-04, 2.031818096E-02, 9.610014216E-04,-5.182348272E-01, 1.802203661E-03,-1.058259914E+00, 2.556958653E-01
        77, 4.997827027E-01, 6.120572871E-17, 1.540226980E+00, 7.158337152E-04, 2.065694793E-02, 9.740540796E-04,-5.314708380E-01, 1.906402356E-03,-1.068325615E+00, 2.622408679E-01
        78, 5.095202896E-01, 6.239823918E-17, 1.534982403E+00, 7.349174356E-04, 2.101934329E-02, 9.880042390E-04,-5.456552673E-01, 2.011997869E-03,-1.078481505E+00, 2.692497118E-01
        79, 5.193649901E-01, 6.360386727E-17, 1.529535353E+00, 7.552600832E-04, 2.140768384E-02, 1.002934479E-03,-5.608228855E-01, 2.120451285E-03,-1.088786270E+00, 2.767416598E-01
        80, 5.293179822E-01, 6.482275726E-17, 1.523871839E+00, 7.769303008E-04, 2.182444024E-02, 1.018934602E-03,-5.770639143E-01, 2.233679888E-03,-1.099415881E+00, 2.847502512E-01
        81, 5.393804572E-01, 6.605505504E-17, 1.517976740E+00, 7.999953712E-04, 2.227221541E-02, 1.036101597E-03,-5.944492065E-01, 2.349823638E-03,-1.110364235E+00, 2.933079707E-01
        82, 5.495536195E-01, 6.730090810E-17, 1.511833821E+00, 8.244958887E-04, 2.275371285E-02, 1.054539375E-03,-6.130218932E-01, 2.465810173E-03,-1.121500011E+00, 3.024352095E-01
        83, 5.598386865E-01, 6.856046555E-17, 1.505426008E+00, 8.504430446E-04, 2.327169483E-02, 1.074358265E-03,-6.328066512E-01, 2.578374669E-03,-1.132654588E+00, 3.121417230E-01
        84, 5.702368893E-01, 6.983387812E-17, 1.498735602E+00, 8.778120436E-04, 2.382892836E-02, 1.095674220E-03,-6.538055272E-01, 2.684163592E-03,-1.143626222E+00, 3.224259715E-01
        85, 5.807494723E-01, 7.112129824E-17, 1.491744513E+00, 9.065462106E-04, 2.442811803E-02, 1.118607672E-03,-6.759972205E-01, 2.780913751E-03,-1.154179085E+00, 3.332749133E-01
        86, 5.913776937E-01, 7.242287997E-17, 1.484434511E+00, 9.365675640E-04, 2.507182517E-02, 1.143282003E-03,-6.993350401E-01, 2.866946936E-03,-1.164042414E+00, 3.446644083E-01
        87, 6.021228256E-01, 7.373877910E-17, 1.476787527E+00, 9.677724202E-04, 2.576237201E-02, 1.169821526E-03,-7.237418990E-01, 2.939453180E-03,-1.172912950E+00, 3.565569840E-01
        88, 6.129861539E-01, 7.506915313E-17, 1.468786038E+00, 1.000014723E-03, 2.650174838E-02, 1.198349687E-03,-7.491048925E-01, 2.994170434E-03,-1.180461468E+00, 3.688981804E-01
        89, 6.239689788E-01, 7.641416127E-17, 1.460413511E+00, 1.033099700E-03, 2.729147713E-02, 1.228985401E-03,-7.752715977E-01, 3.027270412E-03,-1.186341373E+00, 3.816143561E-01
        90, 6.350726148E-01, 7.777396449E-17, 1.451654895E+00, 1.066819997E-03, 2.813235698E-02, 1.261833752E-03,-8.020522084E-01, 3.043013581E-03,-1.190199730E+00, 3.946181216E-01
        91, 6.462983908E-01, 7.914872556E-17, 1.442497088E+00, 1.101118156E-03, 2.902451668E-02, 1.296990483E-03,-8.292252633E-01, 3.076123036E-03,-1.191688726E+00, 4.078306469E-01
        92, 6.576476503E-01, 8.053860899E-17, 1.432929421E+00, 1.136389699E-03, 2.996745172E-02, 1.334545237E-03,-8.565228743E-01, 3.145755156E-03,-1.190484308E+00, 4.212107344E-01
        93, 6.691217517E-01, 8.194378115E-17, 1.422944386E+00, 1.172807721E-03, 3.095976571E-02, 1.374571111E-03,-8.836315997E-01, 3.189355072E-03,-1.186309822E+00, 4.346636527E-01
        94, 6.807220682E-01, 8.336441019E-17, 1.412538138E+00, 1.209620928E-03, 3.199906071E-02, 1.417120734E-03,-9.101885766E-01, 3.146591892E-03,-1.178921041E+00, 4.479702068E-01
        95, 6.924499882E-01, 8.480066616E-17, 1.401710945E+00, 1.245824969E-03, 3.308190266E-02, 1.462225309E-03,-9.359925617E-01, 3.041207712E-03,-1.168074108E+00, 4.608745735E-01
        96, 7.043069153E-01, 8.625272094E-17, 1.390465317E+00, 1.280597925E-03, 3.420380881E-02, 1.509894091E-03,-9.605921778E-01, 2.751473096E-03,-1.152501104E+00, 4.730513507E-01
        97, 7.162942686E-01, 8.772074832E-17, 1.378812459E+00, 1.311217915E-03, 3.535934884E-02, 1.560102208E-03,-9.832319883E-01, 2.412761153E-03,-1.128357057E+00, 4.841636722E-01
        98, 7.284134827E-01, 8.920492401E-17, 1.366769263E+00, 1.339628227E-03, 3.654225383E-02, 1.612696663E-03,-1.004069296E+00, 2.340544095E-03,-1.098609875E+00, 4.946782114E-01
        99, 7.406660083E-01, 9.070542563E-17, 1.354346750E+00, 1.368128596E-03, 3.774534751E-02, 1.667469075E-03,-1.023529526E+00, 2.229170775E-03,-1.068945735E+00, 5.047773288E-01
       100, 7.530533116E-01, 9.222243276E-17, 1.341557176E+00, 1.393709163E-03, 3.896062753E-02, 1.724293190E-03,-1.041205398E+00, 1.909835046E-03,-1.038956169E+00, 5.138489508E-01
       101, 7.655768753E-01, 9.375612698E-17, 1.328420420E+00, 1.415481710E-03, 4.017960750E-02, 1.783132376E-03,-1.056526671E+00, 1.578194453E-03,-1.008192073E+00, 5.216672270E-01
       102, 7.782381981E-01, 9.530669183E-17, 1.314962065E+00, 1.433420852E-03, 4.139362908E-02, 1.843966971E-03,-1.069225581E+00, 1.259164683E-03,-9.765672679E-01, 5.281460742E-01
       103, 7.910387955E-01, 9.687431289E-17, 1.301210793E+00, 1.447511414E-03, 4.259401197E-02, 1.906598079E-03,-1.079198064E+00, 9.455492801E-04,-9.442176085E-01, 5.332230726E-01
       104, 8.039801995E-01, 9.845917779E-17, 1.287197460E+00, 1.457739300E-03, 4.377221103E-02, 1.970716904E-03,-1.086363738E+00, 6.369685079E-04,-9.109876706E-01, 5.368678235E-01
       105, 8.170639589E-01, 1.000614762E-16, 1.272954749E+00, 1.464128500E-03, 4.492001247E-02, 2.036044983E-03,-1.090734935E+00, 3.468501757E-04,-8.767109580E-01, 5.391160011E-01
       106, 8.302916397E-01, 1.016813999E-16, 1.258515195E+00, 1.466956697E-03, 4.602976458E-02, 2.102376466E-03,-1.092485143E+00, 8.563795976E-05,-8.417749321E-01, 5.400673723E-01
       107, 8.436648250E-01, 1.033191427E-16, 1.243909823E+00, 1.466477362E-03, 4.709449963E-02, 2.169543164E-03,-1.091790411E+00,-1.541062960E-04,-8.066467876E-01, 5.398044286E-01
       108, 8.571851153E-01, 1.049749008E-16, 1.229168746E+00, 1.462860302E-03, 4.810793835E-02, 2.237333985E-03,-1.088850272E+00,-3.764224805E-04,-7.716607304E-01, 5.384369021E-01
       109, 8.708541288E-01, 1.066488721E-16, 1.214320103E+00, 1.456243924E-03, 4.906454366E-02, 2.305534384E-03,-1.083803255E+00,-5.963697777E-04,-7.370798813E-01, 5.360666711E-01
       110, 8.846735014E-01, 1.083412572E-16, 1.199392456E+00, 1.446566690E-03, 4.995957918E-02, 2.373943608E-03,-1.076621578E+00,-7.940099790E-04,-7.029944255E-01, 5.326389467E-01
       111, 8.986448871E-01, 1.100522585E-16, 1.184414684E+00, 1.434441563E-03, 5.078919373E-02, 2.442377179E-03,-1.067558327E+00,-9.299389724E-04,-6.696169684E-01, 5.282330054E-01
       112, 9.127699581E-01, 1.117820808E-16, 1.169410611E+00, 1.420565020E-03, 5.155036712E-02, 2.510664239E-03,-1.057048468E+00,-1.040145814E-03,-6.373167359E-01, 5.230918398E-01
       113, 9.270504049E-01, 1.135309311E-16, 1.154400806E+00, 1.404871316E-03, 5.224078175E-02, 2.578645000E-03,-1.045225493E+00,-1.157394861E-03,-6.061880247E-01, 5.173064234E-01
       114, 9.414879366E-01, 1.152990188E-16, 1.139406162E+00, 1.387348924E-03, 5.285881198E-02, 2.646171906E-03,-1.032082066E+00,-1.267796782E-03,-5.761712050E-01, 5.108745870E-01
       115, 9.560842811E-01, 1.170865555E-16, 1.124447513E+00, 1.368151887E-03, 5.340354880E-02, 2.713111665E-03,-1.017708154E+00,-1.358657632E-03,-5.472570447E-01, 5.038278424E-01
       116, 9.708411854E-01, 1.188937550E-16, 1.109544242E+00, 1.347585440E-03, 5.387477017E-02, 2.779345764E-03,-1.002307393E+00,-1.425195989E-03,-5.194997513E-01, 4.962633886E-01
       117, 9.857604157E-01, 1.207208338E-16, 1.094713056E+00, 1.325926296E-03, 5.427285230E-02, 2.844769409E-03,-9.860741909E-01,-1.479703986E-03,-4.929567952E-01, 4.882763312E-01
       118, 1.000843758E+00, 1.225680104E-16, 1.079969135E+00, 1.303238558E-03, 5.459867138E-02, 2.909290175E-03,-9.690883703E-01,-1.527452367E-03,-4.676332672E-01, 4.799106996E-01
       119, 1.016093016E+00, 1.244355060E-16, 1.065326917E+00, 1.279701501E-03, 5.485355971E-02, 2.972827951E-03,-9.514931158E-01,-1.554770455E-03,-4.435134174E-01, 4.712509602E-01
       120, 1.031510016E+00, 1.263235440E-16, 1.050798003E+00, 1.255653123E-03, 5.503938259E-02, 3.035321888E-03,-9.335123694E-01,-1.565467818E-03,-4.206027598E-01, 4.624022333E-01
       121, 1.047096604E+00, 1.282323504E-16, 1.036391716E+00, 1.231197341E-03, 5.515849817E-02, 3.096731923E-03,-9.152305432E-01,-1.573263118E-03,-3.988735643E-01, 4.533920459E-01
       122, 1.062854644E+00, 1.301621537E-16, 1.022117242E+00, 1.206374232E-03, 5.521139505E-02, 3.156907575E-03,-8.966773446E-01,-1.575674611E-03,-3.782674075E-01, 4.442398820E-01
       123, 1.078786022E+00, 1.321131849E-16, 1.007982832E+00, 1.181304541E-03, 5.520173710E-02, 3.215875518E-03,-8.779463252E-01,-1.571910595E-03,-3.587276894E-01, 4.349976946E-01
       124, 1.094892646E+00, 1.340856774E-16, 9.939955557E-01, 1.156046612E-03, 5.513388447E-02, 3.273700892E-03,-8.590849353E-01,-1.564318300E-03,-3.402093410E-01, 4.256878010E-01
       125, 1.111176442E+00, 1.360798673E-16, 9.801622251E-01, 1.130691325E-03, 5.500860108E-02, 3.330242707E-03,-8.401538168E-01,-1.548074493E-03,-3.226765178E-01, 4.163377036E-01
       126, 1.127639360E+00, 1.380959933E-16, 9.664880443E-01, 1.105402163E-03, 5.482926366E-02, 3.385511789E-03,-8.212703571E-01,-1.524755126E-03,-3.060946369E-01, 4.070095239E-01
       127, 1.144283370E+00, 1.401342967E-16, 9.529767924E-01, 1.080236112E-03, 5.459903142E-02, 3.439508033E-03,-8.024911960E-01,-1.499367088E-03,-2.904212372E-01, 3.977295137E-01
       128, 1.161110464E+00, 1.421950214E-16, 9.396318383E-01, 1.055236427E-03, 5.432022648E-02, 3.492185134E-03,-7.838421258E-01,-1.472208389E-03,-2.756062212E-01, 3.885124997E-01
       129, 1.178122657E+00, 1.442784141E-16, 9.264559832E-01, 1.030435298E-03, 5.399601273E-02, 3.543552957E-03,-7.653465200E-01,-1.443864784E-03,-2.616002646E-01, 3.793691792E-01
       130, 1.195321983E+00, 1.463847241E-16, 9.134517713E-01, 1.005865582E-03, 5.362942849E-02, 3.593619502E-03,-7.470300769E-01,-1.412790529E-03,-2.483576835E-01, 3.703122817E-01
       131, 1.212710502E+00, 1.485142035E-16, 9.006210293E-01, 9.815985659E-04, 5.322342285E-02, 3.642393200E-03,-7.289422787E-01,-1.378582052E-03,-2.358403344E-01, 3.613676097E-01
       132, 1.230290295E+00, 1.506671072E-16, 8.879647728E-01, 9.576774623E-04, 5.278084461E-02, 3.689882836E-03,-7.111178966E-01,-1.343163177E-03,-2.240115783E-01, 3.525508306E-01
       133, 1.248063465E+00, 1.528436928E-16, 8.754835935E-01, 9.341247587E-04, 5.230448606E-02, 3.736101045E-03,-6.935714057E-01,-1.307721268E-03,-2.128321595E-01, 3.438704788E-01
       134, 1.266032141E+00, 1.550442209E-16, 8.631778056E-01, 9.109472725E-04, 5.179705119E-02, 3.781062477E-03,-6.763089260E-01,-1.272339217E-03,-2.022632456E-01, 3.353289966E-01
